qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_3728314_2	k141_3728314	gb|AAF42062.1|ARO:3000811|mtrD	80.0	90	110	1	90	1067	952	1041	9.299999999999999e-40	138.0	multicomponent system	multidrug	multidrug__mtrD	mtrD	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.2684486
k141_4009012_1	k141_4009012	gb|AAF42062.1|ARO:3000811|mtrD	86.1	137	137	1	137	1067	1	137	6.06e-71	228.0	multicomponent system	multidrug	multidrug__mtrD	mtrD	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.2486064
k141_3848400_1	k141_3848400	gb|AAF42062.1|ARO:3000811|mtrD	85.4	137	137	1	137	1067	1	137	1.58e-70	227.0	multicomponent system	multidrug	multidrug__mtrD	mtrD	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.515861
k141_2266853_5	k141_2266853	gb|AAF42062.1|ARO:3000811|mtrD	81.6	975	982	1	975	1067	92	1066	0.0	1515.0	multicomponent system	multidrug	multidrug__mtrD	mtrD	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	5.796325
k141_3994961_1	k141_3994961	gi|496263491|ref|WP_008976876.1|	100.0	278	279	1	278	405	128	405	3.35e-188	521.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	17.281286
k141_2574528_1	k141_2574528	gi|496263491|ref|WP_008976876.1|	100.0	174	174	1	174	405	1	174	1.63e-114	329.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	genome	19.622858
k141_2589_1	k141_2589	gb|WP_063864115.1|ARO:3005734|OXA-504	98.8	84	85	1	84	264	181	264	2.28e-57	175.0		beta_lactam	beta_lactam__OXA-427	OXA	Enzymatic inactivation	Class D beta-lactamase					III	genome	48.231815
k141_1660449_2	k141_1660449	gb|WP_063864115.1|ARO:3005734|OXA-504	100.0	78	78	1	78	264	1	78	5.6e-48	151.0		beta_lactam	beta_lactam__OXA-427	OXA	Enzymatic inactivation	Class D beta-lactamase					III	genome	64.49143
k141_2664036_2	k141_2664036	gb|AID93387.1|ARO:3004660|catB11	99.5	210	211	1	210	210	1	210	3.72e-160	439.0		chloramphenicol	chloramphenicol__catB11	catB11	Enzymatic inactivation	cat		Yes	Yes	Yes	IV	plasmid	35.27484
k141_2664036_3	k141_2664036	gb|WP_150823467.1|ARO:3005586|CARB-52	100.0	43	43	1	43	288	1	43	2.51e-20	78.6		beta_lactam	beta_lactam__CARB-4	CARB	Enzymatic inactivation	Class A beta-lactamase					IV	plasmid	35.27484
k141_1866851_1	k141_1866851	AJ514254.gene.p01	93.1	637	640	1	637	640	1	637	0.0	1148.0		tetracycline	tetracycline__tet(36)	tet(36)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	7.5763636
k141_2665144_2	k141_2665144	gb|BAA11237.1|ARO:3000254|emrY	98.8	512	513	1	512	512	1	512	0.0	974.0	multicomponent system	multidrug	multidrug__emrY	emrY	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	plasmid	33.07247
k141_2665144_3	k141_2665144	gi|585367575|ref|WP_024249154.1|	99.7	387	388	1	387	387	1	387	5.139999999999999e-274	742.0	multicomponent system	multidrug	multidrug__emrK	emrK	Efflux pump			Yes	Yes	Yes	IV	plasmid	33.07247
k141_2932034_5	k141_2932034	YP_002552549	81.4	274	275	1	274	274	1	274	3.48e-158	439.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	18.119646
k141_4014242_1	k141_4014242	YP_002552549	84.6	136	137	1	136	274	139	274	8.909999999999999e-82	240.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	4.3078175
k141_3556365_1	k141_3556365	YP_002552549	89.4	216	217	1	216	274	59	274	3.96e-135	379.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.9245484
k141_2074616_3	k141_2074616	YP_002552549	80.7	274	275	1	274	274	1	274	7.35e-160	444.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	5.0586042
k141_3950138_1	k141_3950138	YP_002552549	86.3	212	214	1	212	274	62	273	1.3e-130	367.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.7997658
k141_3950152_1	k141_3950152	YP_002552549	88.7	213	214	1	213	274	62	274	5.809999999999999e-134	375.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.2545455
k141_3730570_1	k141_3730570	gi|895895864|ref|WP_048997630.1|	100.0	272	272	1	272	644	1	272	3.76e-186	524.0	multicomponent system	macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__macB	macB	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	11.378028
k141_3730570_2	k141_3730570	CP000647.1.gene911.p01	100.0	371	372	1	371	371	1	371	1.07e-251	684.0	multicomponent system	macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__macA	macA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	notassessed	genome	11.378028
k141_3465115_3	k141_3465115	gb|ABW91178.1|ARO:3002613|aadA13	99.2	259	262	3	261	265	7	265	6.490000000000001e-185	506.0		aminoglycoside	aminoglycoside__aadA13	aadA13	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	14.515291
k141_3997239_5	k141_3997239	gi|26109487|gb|AAN81690.1|AE016765_92	100.0	390	391	1	390	394	5	394	2.88e-262	712.0	multicomponent system	multidrug	multidrug__emrA	emrA	Efflux pump			Yes	Yes	Yes	III	genome	42.713245
k141_3997239_6	k141_3997239	gi|694065628|ref|WP_032412110.1|	100.0	57	57	1	57	510	1	57	5.68e-29	104.0	multicomponent system	multidrug	multidrug__emrB	emrB	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	III	genome	42.713245
k141_803380_2	k141_803380	gb|CAJ98570.1|ARO:3003071|mphF	100.0	299	300	1	299	299	1	299	1.2699999999999999e-225	612.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(F)	mph(F)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	I	genome	2.3070276
k141_271534_1	k141_271534	gb|AAP43110.2|ARO:3003923|oqxB	99.5	220	220	1	220	1050	1	220	4.03e-142	421.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	5.828682
k141_3510563_1	k141_3510563	gb|AAP43110.2|ARO:3003923|oqxB	99.6	244	244	1	244	1050	1	244	3.1299999999999997e-159	467.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	12.38591
k141_2207519_2	k141_2207519	gb|AAP43110.2|ARO:3003923|oqxB	100.0	115	115	1	115	1050	1	115	9.019999999999999e-68	218.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	9.034822
k141_3418107_2	k141_3418107	gb|AAP43110.2|ARO:3003923|oqxB	98.3	176	177	1	176	1050	875	1050	2.7e-105	323.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	8.376879
k141_3455716_7	k141_3455716	gb|AAP43110.2|ARO:3003923|oqxB	100.0	25	26	1	25	1050	1026	1050	1.94e-11	53.5	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	6.593651
k141_795486_3	k141_795486	gb|AAP43110.2|ARO:3003923|oqxB	100.0	78	79	1	78	1050	973	1050	3.6e-45	152.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	10.180264
k141_271534_2	k141_271534	gb|AAP43109.1|ARO:3003922|oqxA	92.8	251	252	1	251	391	141	391	2.7700000000000002e-160	448.0	multicomponent system	multidrug	multidrug__oqxA	oqxA	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	5.828682
k141_1873948_2	k141_1873948	gb|AAP43109.1|ARO:3003922|oqxA	89.5	171	171	1	171	391	1	171	3.7199999999999996e-94	277.0	multicomponent system	multidrug	multidrug__oqxA	oqxA	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.963842
k141_3510563_2	k141_3510563	gb|AAP43109.1|ARO:3003922|oqxA	100.0	391	392	1	391	391	1	391	2.8600000000000003e-273	740.0	multicomponent system	multidrug	multidrug__oqxA	oqxA	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	12.38591
k141_2207519_1	k141_2207519	gb|AAP43109.1|ARO:3003922|oqxA	96.7	391	392	1	391	391	1	391	3.9799999999999995e-264	717.0	multicomponent system	multidrug	multidrug__oqxA	oqxA	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	9.034822
k141_2105262_1	k141_2105262	gb|AAP43109.1|ARO:3003922|oqxA	91.3	343	344	1	343	391	18	360	2.79e-217	597.0	multicomponent system	multidrug	multidrug__oqxA	oqxA	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.7774012
k141_2933562_1	k141_2933562	gb|ACG70184.1|ARO:3002788|QnrD1	100.0	214	215	1	214	214	1	214	7.889999999999999e-139	385.0		quinolone	quinolone__QnrD1	QnrD family	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	5.154327
k141_3200433_1	k141_3200433	AGC41079.1	93.2	251	257	6	256	255	1	251	1.36e-171	472.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(H)	lnu(H)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	IV	genome	6.4350915
k141_2714267_8	k141_2714267	AGC41079.1	82.0	250	257	6	255	255	1	250	9.289999999999999e-147	409.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(H)	lnu(H)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	IV	genome	6.540362
k141_1337634_1	k141_1337634	gb|AAG07064.1|ARO:3003693|mexK	81.4	645	646	1	645	1025	380	1024	0.0	1007.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.6577644
k141_3753004_3	k141_3753004	gb|AAG07064.1|ARO:3003693|mexK	84.8	363	363	1	363	1025	1	363	1.34e-215	616.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.8431091
k141_2165335_3	k141_2165335	gb|AAG07064.1|ARO:3003693|mexK	84.8	112	119	1	112	1025	911	1022	2.8499999999999997e-55	183.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	15.714536
k141_1397809_14	k141_1397809	gb|AAG07064.1|ARO:3003693|mexK	95.2	62	71	1	62	1025	961	1022	1.6e-29	107.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	12.393131
k141_1412808_1	k141_1412808	gb|AAG07064.1|ARO:3003693|mexK	80.3	1007	1007	1	1007	1025	1	1007	0.0	1553.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	13.137544
k141_2563076_1	k141_2563076	gb|AAG07064.1|ARO:3003693|mexK	81.7	787	809	21	807	1025	236	1022	0.0	1227.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	6.7983975
k141_1070576_2	k141_1070576	gb|ACT97371.1|ARO:3003097|CfxA6	80.0	315	318	1	315	331	12	326	2.05e-170	474.0		beta_lactam	beta_lactam__CfxA6	CfxA	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	plasmid	27.568241
k141_3825652_3	k141_3825652	gb|ACT97371.1|ARO:3003097|CfxA6	99.7	320	321	1	320	331	12	331	1.24e-227	619.0		beta_lactam	beta_lactam__CfxA6	CfxA	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	11.320186
k141_539038_6	k141_539038	gb|AAD01868.1|ARO:3002867|dfrF	100.0	156	158	1	156	164	1	156	1.7599999999999998e-111	312.0		trimethoprim	trimethoprim__dfrF	dfrF	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	III	plasmid	24.147556
k141_1604639_1	k141_1604639	BAC77251	85.0	341	344	1	341	1051	236	576	2.26e-187	544.0	multicomponent system	multidrug	multidrug__sdeY	sdeY	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.3578708
k141_1112442_1	k141_1112442	BAC77251	80.8	355	355	1	355	1051	393	747	6.249999999999999e-191	553.0	multicomponent system	multidrug	multidrug__sdeY	sdeY	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.1416123
k141_3860759_15	k141_3860759	BAC77251	81.9	1046	1049	1	1046	1051	1	1045	0.0	1648.0	multicomponent system	multidrug	multidrug__sdeY	sdeY	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	10.197028
k141_3152772_2	k141_3152772	BAC77251	82.0	1046	1049	1	1046	1051	1	1045	0.0	1652.0	multicomponent system	multidrug	multidrug__sdeY	sdeY	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	12.527654
k141_275542_2	k141_275542	AJ809407.1.gene1.p01	94.6	259	260	1	259	259	1	259	3.34e-176	484.0		aminoglycoside	aminoglycoside__aadA23	aadA23	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	III	genome	31.43312
k141_541385_1	k141_541385	gi|694087520|ref|WP_032432264.1|	100.0	489	490	1	489	489	1	489	0.0	894.0	multicomponent system	multidrug	multidrug__tolC	tolC	Efflux pump			Yes	Yes	Yes	IV	genome	9.965242
k141_2404966_4	k141_2404966	gi|410113988|emb|CCM84499.1|	97.8	138	139	1	138	394	257	394	1.24e-88	261.0		multidrug	multidrug__Escherichia coli mdfA	Escherichia coli mdfA	Efflux pump			Yes	Yes	Yes	III	plasmid	7.215913
k141_4192224_4	k141_4192224	gi|410113988|emb|CCM84499.1|	100.0	323	324	1	323	394	72	394	3.95e-224	613.0		multidrug	multidrug__Escherichia coli mdfA	Escherichia coli mdfA	Efflux pump			Yes	Yes	Yes	III	plasmid	8.048523
k141_2671868_2	k141_2671868	gb|AIL92327.1|ARO:3003174|CARB-18	100.0	283	284	1	283	283	1	283	1.98e-205	560.0		beta_lactam	beta_lactam__CARB-18	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	notassessed	genome	2.6926877
k141_277637_1	k141_277637	gb|AAA88548.1|ARO:3002597|AAC(6')-Ie-APH(2'')-Ia	89.2	74	74	1	74	479	78	151	1.29e-44	147.0		aminoglycoside	aminoglycoside__AAC(6')-Ie-APH(2'')-Ia	AAC(6')-Ie-APH(2'')-Ia	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	I	plasmid	5.0857677
k141_277637_2	k141_277637	gb|AAA88548.1|ARO:3002597|AAC(6')-Ie-APH(2'')-Ia	81.4	43	44	1	43	479	1	43	6.72e-20	78.6		aminoglycoside	aminoglycoside__AAC(6')-Ie-APH(2'')-Ia	AAC(6')-Ie-APH(2'')-Ia	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	I	plasmid	5.0857677
k141_2732320_5	k141_2732320	gb|AAA88548.1|ARO:3002597|AAC(6')-Ie-APH(2'')-Ia	81.8	347	353	1	347	479	133	479	1.84e-213	591.0		aminoglycoside	aminoglycoside__AAC(6')-Ie-APH(2'')-Ia	AAC(6')-Ie-APH(2'')-Ia	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	I	plasmid	13.865959
k141_2513162_3	k141_2513162	gb|AAA88548.1|ARO:3002597|AAC(6')-Ie-APH(2'')-Ia	100.0	479	480	1	479	479	1	479	0.0	977.0		aminoglycoside	aminoglycoside__AAC(6')-Ie-APH(2'')-Ia	AAC(6')-Ie-APH(2'')-Ia	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	I	plasmid	38.223732
k141_2406628_7	k141_2406628	gb|ADV91011.1|ARO:3000245|RbpA	92.9	112	113	1	112	114	1	112	4.88e-75	216.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	3.3589787
k141_134858_28	k141_134858	gb|ADV91011.1|ARO:3000245|RbpA	94.6	111	112	1	111	114	1	111	1.98e-76	219.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	11.692087
k141_939031_2	k141_939031	gb|ADV91011.1|ARO:3000245|RbpA	91.1	112	113	1	112	114	1	112	4.17e-76	219.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.8448024
k141_4141046_16	k141_4141046	gb|ADV91011.1|ARO:3000245|RbpA	94.6	111	112	1	111	114	1	111	3.43e-77	221.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	233.12804
k141_810992_5	k141_810992	gi|485705201|ref|WP_001337983.1|	100.0	153	154	1	153	512	360	512	1.2200000000000001e-103	304.0	multicomponent system	multidrug	multidrug__emrB	emrB	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	37.33023
k141_4036654_4	k141_4036654	gi|485705201|ref|WP_001337983.1|	100.0	272	273	1	272	512	241	512	1.61e-193	538.0	multicomponent system	multidrug	multidrug__emrB	emrB	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	8.169889
k141_1876230_2	k141_1876230	FJ437066.1.gene1.p1	99.2	242	242	1	242	377	1	242	2.52e-178	493.0		beta_lactam	beta_lactam__CMY-44	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes	IV	plasmid	1.7032735
k141_545277_9	k141_545277	AF148850.1.gene1.p01	100.0	286	287	1	286	286	1	286	5.65e-202	551.0		beta_lactam	beta_lactam__SHV-1	SHV	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	notassessed	plasmid	9.261405
k141_4005628_1	k141_4005628	gb|AAC75271.1|ARO:3003952|yojI	83.3	521	522	1	521	547	27	547	7.14e-314	855.0		other_peptide_antibiotics	other_peptide_antibiotics__microcin efflux pumu gene yojI	microcin efflux pumu gene yojI	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	13.169405
k141_2436685_3	k141_2436685	gb|AAC75271.1|ARO:3003952|yojI	100.0	547	548	1	547	547	1	547	0.0	1058.0		other_peptide_antibiotics	other_peptide_antibiotics__microcin efflux pumu gene yojI	microcin efflux pumu gene yojI	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	31.590979
k141_3901199_3	k141_3901199	gb|AAC75271.1|ARO:3003952|yojI	84.1	547	548	1	547	547	1	547	0.0	909.0		other_peptide_antibiotics	other_peptide_antibiotics__microcin efflux pumu gene yojI	microcin efflux pumu gene yojI	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	9.777749
k141_1344734_4	k141_1344734	gi|488250641|ref|WP_002321849.1|	100.0	245	246	1	245	245	1	245	3.96e-177	485.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	plasmid	38.246155
k141_2143016_2	k141_2143016	CAJ45367	99.0	405	406	1	405	405	1	405	2.77e-278	754.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	34.147957
k141_3475009_1	k141_3475009	gb|AAC74000.1|ARO:3003950|msbA	96.6	148	148	1	148	582	1	148	5.59e-92	276.0		multidrug	multidrug__msbA	msbA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	5
k141_2994641_1	k141_2994641	gb|AAC74000.1|ARO:3003950|msbA	90.9	417	418	1	417	582	166	582	2.0800000000000002e-259	714.0		multidrug	multidrug__msbA	msbA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	9.838056
k141_1717277_3	k141_1717277	gb|AAC74000.1|ARO:3003950|msbA	89.1	46	46	1	46	582	1	46	2.75e-22	85.5		multidrug	multidrug__msbA	msbA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	10.940458
k141_130018_3	k141_130018	gb|AAC74000.1|ARO:3003950|msbA	91.9	582	583	1	582	582	1	582	0.0	1016.0		multidrug	multidrug__msbA	msbA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	10.362714
