qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_2766604_4	k141_2766604	gi|817727729|ref|WP_046680744.1|	90.0	492	493	1	492	492	1	492	0.0	875.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lsa(B)	lsa(B)	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	IV	genome	3.8455765
k141_868141_44	k141_868141	gb|ADV91011.1|ARO:3000245|RbpA	92.9	112	113	1	112	114	1	112	7.21e-77	221.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	15.780545
k141_1128772_1	k141_1128772	gb|ADV91011.1|ARO:3000245|RbpA	92.0	112	113	1	112	114	1	112	8.43e-76	218.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	15.227465
k141_2075082_3	k141_2075082	gb|ADV91011.1|ARO:3000245|RbpA	100.0	20	20	1	20	114	1	20	1.73e-08	43.5		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	0.2814259
k141_3363117_2	k141_3363117	gb|ADV91011.1|ARO:3000245|RbpA	92.0	112	113	1	112	114	1	112	2.07e-76	219.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	5.8260484
k141_1927505_2	k141_1927505	YP_001186705	86.1	459	459	1	459	1017	1	459	1.64e-265	748.0	multicomponent system	multidrug	multidrug__mexW	mexW	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.5819209
k141_312716_1	k141_312716	YP_001186705	82.4	1014	1022	1	1011	1017	1	1014	0.0	1620.0	multicomponent system	multidrug	multidrug__mexW	mexW	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.5879524
k141_2771836_2	k141_2771836	AUI09862.1	100.0	287	288	1	287	287	1	287	1.0100000000000002e-200	548.0		sulfonamide	sulfonamide__sul4	sul4	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	53.28308
k141_3199077_1	k141_3199077	NP_977823	100.0	90	90	1	90	263	1	90	4.17e-59	180.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	notassessed	genome	1.8748565
k141_2774576_1	k141_2774576	AAK14791	98.5	66	67	1	66	260	195	260	5.9600000000000004e-43	137.0		beta_lactam	beta_lactam__NPS-1	NPS-1	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	I	genome	1.1492537
k141_2987867_126	k141_2987867	gb|CAA03986.1|ARO:3000343|tap	82.2	404	418	1	404	409	1	404	8.95e-226	622.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	16.45186
k141_1302893_6	k141_1302893	gb|AIA08936.1|ARO:3000444|rphA	81.3	107	111	3	109	865	758	864	8.94e-51	169.0		rifamycin	rifamycin__rphA	rphA	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	2.9310682
k141_2367460_1	k141_2367460	gb|ADZ12700.1|ARO:3005090|RanB	82.4	125	127	3	127	253	7	131	2.2999999999999997e-67	202.0		multidrug	multidrug__RanB								IV	genome	1.7018756
k141_1104891_1	k141_1104891	gb|ADZ12700.1|ARO:3005090|RanB	81.4	102	104	3	104	253	7	108	1.56e-53	166.0		multidrug	multidrug__RanB								IV	genome	0.78093076
k141_61887_1	k141_61887	gb|ADZ12700.1|ARO:3005090|RanB	83.4	235	236	1	235	253	19	253	5.73e-135	378.0		multidrug	multidrug__RanB								IV	genome	2.3722394
k141_1615667_1	k141_1615667	gb|ADZ12700.1|ARO:3005090|RanB	80.7	233	235	3	235	253	6	238	3.5299999999999997e-131	369.0		multidrug	multidrug__RanB								IV	genome	0.6507592
k141_2466602_2	k141_2466602	gb|ADZ12700.1|ARO:3005090|RanB	82.0	139	141	3	141	253	6	144	2.28e-71	213.0		multidrug	multidrug__RanB								IV	genome	2.1050875
k141_2493381_1	k141_2493381	gb|ADZ12700.1|ARO:3005090|RanB	81.9	188	189	1	188	253	66	253	9.960000000000001e-105	300.0		multidrug	multidrug__RanB								IV	genome	0.718894
k141_3210649_4	k141_3210649	gb|AKO71461.1|ARO:3004608|EreD	99.3	408	409	1	408	408	1	408	7.99e-300	809.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(D)	ere(D)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	IV	genome	2.764302
k141_1941381_1	k141_1941381	GQ244501.1.gene1.p01	82.1	140	153	14	153	519	45	184	2.85e-69	216.0		tetracycline	tetracycline__tet(43)	tet(43)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	12.403836
k141_2370006_1	k141_2370006	U14748.1.gene2.p01	94.8	58	59	1	58	304	247	304	6.370000000000001e-32	110.0		beta_lactam	beta_lactam__AER-1	AER-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	4.002857
k141_2427671_5	k141_2427671	U14748.1.gene2.p01	81.4	236	239	4	239	304	14	249	5.78e-136	383.0		beta_lactam	beta_lactam__AER-1	AER-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	4.3944483
k141_3218448_5	k141_3218448	BAC67144	100.0	396	397	1	396	396	1	396	6.26e-275	745.0		tetracycline	tetracycline__tet(C)	tet(C)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	11.632073
k141_468870_27	k141_468870	gb|APB03216.1|ARO:3003982|LlmA	84.0	287	290	3	289	287	1	287	1.86e-192	527.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__LlmA 23S ribosomal RNA methyltransferase	LlmA 23S ribosomal RNA methyltransferase	Antibiotic target alteration		MLS_lincosamide	Yes	Yes	Yes	IV	genome	5.11164
k141_1314153_1	k141_1314153	gi|919181707|ref|WP_052737305.1|	97.6	255	256	1	255	308	54	308	9.139999999999999e-180	494.0		beta_lactam	beta_lactam__Bla1	Bla1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	genome	1.3167982
k141_1742027_2	k141_1742027	YP_002850805	100.0	652	653	1	652	652	1	652	0.0	1266.0		tetracycline	tetracycline__tetB(P)	tetB(P)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	2.2849247
k141_1742027_3	k141_1742027	BAB71966	100.0	420	421	1	420	420	1	420	4.22e-292	790.0		tetracycline	tetracycline__tetA(P)	tetA(P)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	2.2849247
k141_1113206_2	k141_1113206	YP_001668663	84.2	57	58	1	57	1043	1	57	4.09e-26	97.1	multicomponent system	multidrug	multidrug__MexD	MexD	Efflux pump			Yes	Yes	Yes	IV	genome	1.974943
k141_478584_1	k141_478584	AY494717.1.gene1.p01	100.0	287	288	1	287	287	1	287	1.63e-206	563.0		beta_lactam	beta_lactam__GES-5	GES	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	notassessed	plasmid	2.3384933
k141_3012657_1	k141_3012657	gi|754690915|ref|WP_042068827.1|	100.0	237	237	1	237	273	1	237	3.62e-175	481.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	IV	plasmid	13.892169
k141_3012657_2	k141_3012657	AF313472.2.gene15.p01	99.6	267	268	1	267	267	1	267	1.06e-201	549.0		aminoglycoside	aminoglycoside__APH(3'')-Ib	APH(3'')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes	I	plasmid	13.892169
k141_1750493_1	k141_1750493	gb|WP_004207704.1|ARO:3006992|SGM-6	80.9	314	317	7	316	326	9	320	1.73e-172	479.0		beta_lactam	beta_lactam__SGM-6								IV	genome	1.4963406
k141_273339_42	k141_273339	gb|WP_004207704.1|ARO:3006992|SGM-6	98.8	326	327	1	326	326	1	326	3.0900000000000004e-226	616.0		beta_lactam	beta_lactam__SGM-6								IV	genome	1168.9083
k141_482768_2	k141_482768	gi|445983935|ref|WP_000061790.1|	100.0	226	227	1	226	492	267	492	3e-152	431.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lsa(B)	lsa(B)	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	IV	genome	2.7664473
k141_1121880_4	k141_1121880	ZP_04210257	98.9	265	272	7	271	265	1	265	2.01e-177	488.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	4.546102
k141_1121880_6	k141_1121880	gi|1043490477|ref|WP_065382463.1|	100.0	309	310	1	309	309	1	309	1.2099999999999999e-219	598.0		bacitracin	bacitracin__bcrA	bcrA	Efflux pump			Yes	Yes	Yes	IV	genome	4.546102
k141_2803787_1	k141_2803787	AB104852.1.gene6.p01	100.0	278	279	1	278	279	2	279	2.04e-198	541.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	notassessed	plasmid	28.433893
k141_905712_13	k141_905712	gb|CCP45647.1|ARO:3003955|efpA	80.5	532	526	1	525	530	1	530	1.22e-283	778.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	17.20399
k141_2806106_5	k141_2806106	gb|CCP45647.1|ARO:3003955|efpA	80.1	534	534	1	533	530	1	530	3.8899999999999994e-282	775.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	16.914642
k141_486873_5	k141_486873	gi|228704083|gb|EEL56522.1|	100.0	119	120	1	119	119	1	119	4.26e-90	254.0		fosfomycin	fosfomycin__FosB	FosB family	Enzymatic inactivation	thiol transferase		Yes	Yes	Yes	IV	genome	5.2632585
k141_909817_2	k141_909817	gi|852273548|ref|WP_048328542.1|	82.7	387	388	1	387	1043	658	1043	1.71e-214	615.0	multicomponent system	multidrug	multidrug__MexD	MexD	Efflux pump			Yes	Yes	Yes	IV	plasmid	1.4039526
k141_912514_2	k141_912514	gi|852275723|ref|WP_048329135.1|	97.0	197	197	1	197	1056	1	197	3.78e-123	371.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	1.8220701
k141_730672_1	k141_730672	gi|852275723|ref|WP_048329135.1|	94.1	964	964	1	964	1056	1	964	0.0	1744.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	2.1802073
k141_1130307_1	k141_1130307	gb|WP_010337133.1|ARO:3006993|SGM-7	100.0	93	94	1	93	326	234	326	1.7600000000000001e-59	183.0		beta_lactam	beta_lactam__SGM-7								IV	genome	43.278603
k141_2400495_2	k141_2400495	CAC47932	100.0	388	389	1	388	388	1	388	3.71e-288	778.0		tetracycline	tetracycline__tetX2	tet(X)	Enzymatic inactivation			Yes	Yes	Yes	IV	plasmid	8.066973
k141_1971949_3	k141_1971949	gi|730661043|ref|WP_034065992.1|	99.3	404	405	1	404	404	1	404	6.039999999999999e-277	751.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	1.6756352
k141_2615468_1	k141_2615468	gi|1028083092|ref|WP_063842248.1|	97.1	306	317	10	315	306	1	306	2.18e-214	585.0		beta_lactam	beta_lactam__BcI	BcI	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes	IV	genome	3.9972665
k141_1345516_1	k141_1345516	gi|1028083092|ref|WP_063842248.1|	97.6	125	127	3	127	306	1	125	5.29e-80	236.0		beta_lactam	beta_lactam__BcI	BcI	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes	IV	plasmid	5.313164
k141_2193573_2	k141_2193573	gi|654549100|ref|WP_028016802.1|	100.0	161	161	1	161	390	1	161	1.9900000000000001e-103	300.0	multicomponent system	multidrug	multidrug__emrA	emrA	Efflux pump			Yes	Yes	Yes	IV	genome	1.215321
k141_2193924_2	k141_2193924	AF133140.gene.p01	96.7	215	216	1	215	391	177	391	6.329999999999999e-147	413.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.9957914
k141_3257327_3	k141_3257327	AY463797.7.gene28.p01	100.0	399	400	1	399	399	1	399	1.7e-285	772.0		tetracycline	tetracycline__tet(A)	tet(A)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	12.811849
k141_300125_3	k141_300125	gi|545272242|ref|WP_021561466.1|	100.0	87	88	1	87	260	174	260	4.98e-59	179.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	I	genome	5.846072
k141_1149046_1	k141_1149046	EEQ96502	87.8	49	54	6	54	296	35	83	2.07e-23	87.4		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	8.328733
k141_717897_3	k141_717897	gi|553795209|ref|WP_023125875.1|	87.1	224	251	4	227	472	246	469	2.06e-122	355.0	multicomponent system	multidrug	multidrug__OprN	OprN	Efflux pump			Yes	Yes	Yes	IV	genome	2.3185153
k141_721144_5	k141_721144	gb|AAP43110.2|ARO:3003923|oqxB	84.9	86	86	1	86	1050	1	86	1e-40	140.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	17.000658
k141_2212833_3	k141_2212833	YP_584847	87.5	40	40	1	40	293	1	40	1.22e-16	68.6		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	0.82690185
k141_2220603_1	k141_2220603	gb|ABW91178.1|ARO:3002613|aadA13	100.0	29	29	1	29	265	1	29	2.85e-12	55.8		aminoglycoside	aminoglycoside__aadA13	aadA13	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	3.4593441
k141_1177842_1	k141_1177842	gb|AAG07064.1|ARO:3003693|mexK	81.6	516	516	1	516	1025	1	516	1.26e-293	822.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.0545535
k141_1212074_3	k141_1212074	gb|AAG07064.1|ARO:3003693|mexK	82.9	193	194	1	193	1025	832	1024	5.05e-94	293.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.3973215
k141_741167_1	k141_741167	gb|WP_043155783.1|ARO:3006477|MOX-12	96.9	383	384	1	383	383	1	383	6.2400000000000006e-273	739.0		beta_lactam	beta_lactam__MOX-7	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase					IV	genome	1.964418
k141_1186707_2	k141_1186707	gi|742880942|ref|WP_039009457.1|	80.5	113	127	1	113	1051	921	1033	2.8099999999999997e-52	175.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	2.4845715
k141_344245_2	k141_344245	gb|APB03222.1|ARO:3003992|rphB	81.9	277	264	1	263	884	607	883	1.15e-150	441.0		rifamycin	rifamycin__rphB	rphB	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	2.9457014
k141_1202911_2	k141_1202911	gb|APB03222.1|ARO:3003992|rphB	81.6	316	318	2	317	884	569	884	3.7300000000000005e-179	516.0		rifamycin	rifamycin__rphB	rphB	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	3.2256198
k141_126135_10	k141_126135	gb|APB03215.1|ARO:3003981|tetB(48)	88.5	260	272	12	271	271	12	271	3.8299999999999996e-135	381.0		tetracycline	tetracycline__tetB(48)	tetB(48)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	15.296553
k141_126743_10	k141_126743	gb|APB03215.1|ARO:3003981|tetB(48)	87.7	260	272	12	271	271	12	271	7.72e-135	380.0		tetracycline	tetracycline__tetB(48)	tetB(48)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	18.752928
k141_3082870_4	k141_3082870	gb|CAJ77856.1|ARO:3000777|adeF	90.9	22	22	1	22	1059	1	22	7.42e-08	43.1	multicomponent system	multidrug	multidrug__adeF	adeF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.820997
k141_795154_1	k141_795154	gb|CAJ77856.1|ARO:3000777|adeF	81.2	600	610	1	600	1059	456	1055	0.0	923.0	multicomponent system	multidrug	multidrug__adeF	adeF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.4382715
k141_3083394_1	k141_3083394	gi|556388094|ref|WP_023303023.1|	97.9	141	142	1	141	141	1	141	8.32e-103	288.0		fosfomycin	fosfomycin__FosA	FosA family	Enzymatic inactivation	thiol transferase		Yes	Yes	Yes	IV	genome	1.3295195
k141_2465529_1	k141_2465529	gb|AAA27459.1|ARO:3004683|aadS	100.0	287	288	1	287	287	1	287	1.93e-214	583.0		aminoglycoside	aminoglycoside__aadS	aadS	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes	II	plasmid	2.1610017
k141_2241250_2	k141_2241250	gb|EEL41021.1|ARO:3003072|mphL	85.7	35	35	1	35	303	6	40	1.35e-14	62.8		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(L)	mph(L)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	IV	genome	2.143665
k141_1204619_2	k141_1204619	AAR05762	100.0	301	302	1	301	301	1	301	1.78e-217	592.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(A)	mph(A)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	I	plasmid	1.8569949
k141_1403641_1	k141_1403641	AJ310778.1.gene12.p01	100.0	47	47	1	47	149	1	47	6.640000000000001e-27	92.8		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	9.879263
k141_1403641_2	k141_1403641	gb|AAC44316.1|ARO:3005010|qacEdelta1	100.0	115	116	1	115	115	1	115	3.57e-78	224.0		multidrug	multidrug__qacEdelta1								IV	plasmid	9.879263
k141_1403641_3	k141_1403641	KJ363320.1.gene3.p01	100.0	259	260	1	259	259	1	259	1.75e-187	512.0		aminoglycoside	aminoglycoside__aadA2	aadA2	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	plasmid	9.879263
k141_1210783_1	k141_1210783	ZP_04528247	82.2	73	76	1	73	279	1	73	1.08e-35	120.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	III	genome	1.3009119
k141_771208_5	k141_771208	ZP_03541894	90.3	31	31	1	31	274	1	31	1.71e-12	56.6		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	6.9242535
k141_3100322_2	k141_3100322	gb|AAL59753.1|ARO:3000412|sul2	100.0	271	272	1	271	271	1	271	3.6299999999999998e-186	510.0		sulfonamide	sulfonamide__sul2	sul2	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	notassessed	plasmid	5.9212284
k141_570402_19	k141_570402	gi|950562188|ref|WP_057431811.1|	83.7	49	49	1	49	1058	1	49	1.13e-16	69.7	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	5.6211696
k141_1409823_11	k141_1409823	gb|APB03214.1|ARO:3003980|tetA(48)	80.8	323	345	7	329	343	7	329	1e-180	502.0		tetracycline	tetracycline__tetA(48)	tetA(48)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.6863847
k141_388252_4	k141_388252	gb|APB03214.1|ARO:3003980|tetA(48)	84.2	265	281	10	274	343	17	281	3.6099999999999997e-150	422.0		tetracycline	tetracycline__tetA(48)	tetA(48)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.361618
k141_369948_2	k141_369948	gi|556290479|ref|WP_023291164.1|	88.9	117	117	1	117	1036	1	117	7.750000000000001e-59	193.0	multicomponent system	multidrug	multidrug__acrF	acrF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.0286807
k141_1220168_1	k141_1220168	AY115475.1.gene4.p01	99.8	419	420	1	419	419	1	419	3.81e-299	808.0		chloramphenicol	chloramphenicol__cmlA5	cmlA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	plasmid	3.0659773
k141_1220168_2	k141_1220168	NC_010410.6003052.p01	99.4	163	170	7	169	163	1	163	1.7500000000000003e-123	343.0		rifamycin	rifamycin__arr-2	arr family	Enzymatic inactivation	rifampin ADP-ribosyltransferase (Arr)		Yes	Yes	Yes	IV	plasmid	3.0659773
k141_150363_2	k141_150363	A4VLM0	86.2	276	277	1	276	276	1	276	6.790000000000001e-173	477.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	1.7190206
