qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_1232239_1	k141_1232239	CP000675.2.gene2298.p01	97.8	459	459	1	459	1052	204	662	2.8e-305	850.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	3.602282
k141_818363_1	k141_818363	BAD46890	99.6	481	481	1	481	657	69	549	0.0	951.0		tetracycline	tetracycline__tet(Q)	tet(Q)	Antibiotic target protection			Yes	Yes	Yes	III	genome	1.5578704
k141_1513258_2	k141_1513258	gb|AAB58447.1|ARO:3002662|APH(9)-Ia	80.4	204	208	1	204	331	127	330	5.900000000000001e-122	347.0		aminoglycoside	aminoglycoside__APH(9)-Ia	APH(9)-Ia	Enzymatic inactivation	Phosphotransferases	APH(9)	Yes	Yes	Yes	IV	genome	2.9842105
k141_1743640_4	k141_1743640	BAC67144	99.7	396	397	1	396	396	1	396	2.5499999999999997e-274	743.0		tetracycline	tetracycline__tet(C)	tet(C)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	8.601001
k141_706904_2	k141_706904	gb|AAY32951.1|ARO:3002837|lnuC	98.2	164	165	1	164	164	1	164	4.2300000000000005e-123	342.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(C)	lnu(C)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	III	plasmid	2.4890678
k141_821771_4	k141_821771	CAI46978	100.0	293	294	1	293	293	1	293	5.24e-206	562.0		beta_lactam	beta_lactam__Other class A beta-lactamase	Other class A beta-lactamase	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	genome	11.281298
k141_708352_18	k141_708352	YP_970399	86.8	272	275	1	272	274	1	272	1.7e-165	458.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	10.543905
k141_1170560_2	k141_1170560	AY536519.1.gene1.p01	100.0	299	300	1	299	299	1	299	1.46e-215	587.0		beta_lactam	beta_lactam__VEB-3	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	I	plasmid	752.1672
k141_1285453_1	k141_1285453	AF409092.1.gene1.p01	98.6	288	289	1	288	288	1	288	4.9799999999999994e-197	539.0		beta_lactam	beta_lactam__CARB-7	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	8.074375
k141_1171192_1	k141_1171192	gb|AAC09012.1|ARO:3002243|CARB-4	99.3	288	289	1	288	288	1	288	6.88e-204	556.0		beta_lactam	beta_lactam__CARB-4	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	I	plasmid	228.27962
k141_717550_3	k141_717550	AY743590.gene.p01	100.0	361	362	1	361	395	35	395	1.3499999999999998e-255	694.0		tetracycline	tetracycline__tet(39)	tet(39)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.4341004
k141_603284_2	k141_603284	gi|499248896|ref|WP_010946436.1|	100.0	455	456	1	455	455	1	455	0.0	872.0	multicomponent system	multidrug	multidrug__tolC	tolC	Efflux pump			Yes	Yes	Yes	IV	genome	2.6507785
k141_1527429_1	k141_1527429	gb|AAC43550.1|ARO:3003967|lrfA	81.9	116	123	8	123	504	5	119	1.05e-49	163.0		quinolone	quinolone__lfrA	lfrA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.4728878
k141_1528361_3	k141_1528361	gb|AKQ05893.1|ARO:3004582|tet(49)	93.4	351	351	1	351	387	1	351	4.06e-243	662.0		tetracycline	tetracycline__tet(49)	tet(49)	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.7607613
k141_142753_1	k141_142753	AAF27723	100.0	287	288	1	287	287	1	287	1.4e-207	565.0		beta_lactam	beta_lactam__GES-1	GES	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	plasmid	41.609955
k141_1646591_1	k141_1646591	AF118110.1.gene1.p01	99.7	321	322	1	321	321	1	321	1.1299999999999998e-230	627.0		beta_lactam	beta_lactam__CfxA2	CfxA	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	3.4371471
k141_258951_1	k141_258951	YP_001186705	87.7	514	514	1	514	1017	235	748	1.04e-307	857.0	multicomponent system	multidrug	multidrug__mexW	mexW	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.18638
k141_1298010_1	k141_1298010	CP000675.2.gene2723.p01	99.7	325	326	1	325	1050	726	1050	1e-214	613.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	2.2091503
k141_345263_1	k141_345263	CP000675.2.gene2723.p01	98.5	339	340	2	340	1050	386	724	6.5200000000000004e-223	635.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	2.301952
k141_1069205_11	k141_1069205	EAS48788	80.0	30	38	9	38	296	9	38	3.51e-12	56.2		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.4844542
k141_1303704_1	k141_1303704	YP_001966247	100.0	204	205	1	204	286	83	286	4.62e-152	421.0		aminoglycoside	aminoglycoside__AAC(3)-IId	AAC(3)-II	Enzymatic inactivation	Acetyltransferases	AAC(3)	Yes	Yes	Yes	I	plasmid	1.7656648
k141_264919_1	k141_264919	gi|749030947|ref|WP_040078663.1|	80.0	190	193	3	192	301	112	301	3.4400000000000004e-110	315.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(A)	mph(A)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	I	genome	1.8882769
k141_842596_2	k141_842596	gb|AAG05915.1|ARO:3004074|MuxB	80.0	70	87	1	70	1043	950	1019	3.12e-29	107.0	multicomponent system	multidrug	multidrug__MuxB	MuxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.652733
k141_270734_1	k141_270734	AY115475.1.gene2.p01	100.0	266	267	1	266	266	1	266	5.6400000000000006e-192	524.0		beta_lactam	beta_lactam__OXA-10	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	318.40375
k141_1661451_71	k141_1661451	gb|WP_010337133.1|ARO:3006993|SGM-7	100.0	326	327	1	326	326	1	326	1.1299999999999999e-228	622.0		beta_lactam	beta_lactam__SGM-7								IV	genome	7.487266
k141_1201404_6	k141_1201404	AF313472.2.gene15.p01	99.6	267	268	1	267	267	1	267	1.06e-201	549.0		aminoglycoside	aminoglycoside__APH(3'')-Ib	APH(3'')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes	I	plasmid	4.4841304
k141_1201404_7	k141_1201404	AY463797.7.gene32.p01	100.0	278	279	1	278	278	1	278	1.64e-206	562.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	IV	plasmid	4.4841304
k141_1318522_2	k141_1318522	gb|AEZ36150.1|ARO:3000448|qepA	83.6	73	88	16	88	511	15	87	2.8e-36	126.0		quinolone	quinolone__qepA	qepA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.6223316
k141_1089945_1	k141_1089945	gb|ACC54440.2|ARO:3002799|QnrVC1	100.0	218	219	1	218	218	1	218	3.3700000000000006e-79	235.0		quinolone	quinolone__QnrVC1	QnrVC family	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	21.745352
k141_627340_1	k141_627340	AAZ14842	99.3	406	407	1	406	406	1	406	9.15e-289	781.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(A)	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	I	plasmid	5.9055347
k141_627340_2	k141_627340	ZP_03028124	100.0	263	264	1	263	335	73	335	6.97e-188	516.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	plasmid	5.9055347
k141_627340_4	k141_627340	gb|CAD91132.1|ARO:3002839|lnuF	99.3	273	274	1	273	273	1	273	6.16e-204	555.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(F)	lnu(F)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	IV	plasmid	5.9055347
k141_1205494_1	k141_1205494	gb|AAL59753.1|ARO:3000412|sul2	100.0	271	272	1	271	271	1	271	3.6299999999999998e-186	510.0		sulfonamide	sulfonamide__sul2	sul2	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	notassessed	plasmid	8.513313
k141_280120_4	k141_280120	gb|AAG07064.1|ARO:3003693|mexK	80.2	849	847	1	842	1025	175	1023	0.0	1298.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.617207
k141_1693071_4	k141_1693071	gb|AAG07064.1|ARO:3003693|mexK	82.0	311	311	1	311	1025	1	311	2.68e-180	523.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.0674055
k141_1232913_4	k141_1232913	gb|AAG07064.1|ARO:3003693|mexK	83.1	71	82	1	71	1025	952	1022	3.47e-29	107.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	10.420776
k141_398800_4	k141_398800	gb|AKF12264.1|ARO:3004498|dfrB4	80.8	26	34	1	26	78	49	74	4.15e-09	45.1		trimethoprim	trimethoprim__dfrB4	dfrB4	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	IV	genome	172.27463
k141_1106193_1	k141_1106193	gb|AKF12264.1|ARO:3004498|dfrB4	83.8	37	45	1	37	78	38	74	2.49e-18	68.9		trimethoprim	trimethoprim__dfrB4	dfrB4	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	IV	genome	212.10638
k141_979219_1	k141_979219	gb|AAZ42322.1|ARO:3003836|qacH	80.0	110	111	1	110	110	1	110	2.4599999999999999e-60	179.0		multidrug	multidrug__qacH	qacH	Efflux pump	SMR family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	7.902682
k141_861472_2	k141_861472	gi|392319457|gb|AFM64837.1|	80.2	202	238	35	236	381	2	203	3.15e-102	300.0	multicomponent system	multidrug	multidrug__MexE	MexE	Efflux pump			Yes	Yes	Yes	IV	genome	0.99421406
k141_403772_1	k141_403772	AB114632.1.gene2.p01	95.5	265	297	32	296	265	1	265	1.34e-177	489.0		aminoglycoside	aminoglycoside__aadA7	aadA7	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	2.7524607
k141_521911_1	k141_521911	gb|AUW34365.1|ARO:3004444|RSA-1	100.0	175	175	1	175	285	3	177	1.13e-116	330.0		beta_lactam	beta_lactam__RSA-1	RSA-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	2.6843083
k141_76944_1	k141_76944	gb|AUW34365.1|ARO:3004444|RSA-1	95.2	105	106	1	105	285	181	285	8.330000000000001e-66	198.0		beta_lactam	beta_lactam__RSA-1	RSA-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	plasmid	2.8646667
k141_866594_1	k141_866594	gb|WP_096807444.1|ARO:3006478|MOX-13	93.9	214	215	1	214	383	170	383	1.45e-143	404.0		beta_lactam	beta_lactam__MOX-7	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase					III	genome	2.7213717
k141_1791014_2	k141_1791014	gi|639206639|ref|WP_024544906.1|	82.3	158	159	1	158	158	1	158	9.429999999999999e-90	257.0		aminoglycoside	aminoglycoside__AAC(3)-Id	AAC(3)-Id	Enzymatic inactivation	Acetyltransferases	AAC(3)	Yes	Yes	Yes	IV	genome	43.240383
k141_1792459_1	k141_1792459	NC_011586.7045443.p01	85.5	276	276	1	276	416	1	276	3.27e-157	442.0	multicomponent system	multidrug	multidrug__adeI	adeI	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.9230769
k141_1104032_4	k141_1104032	U14748.1.gene2.p01	94.0	283	284	1	283	304	22	304	2.92e-187	514.0		beta_lactam	beta_lactam__AER-1	AER-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	7.235173
k141_63975_24	k141_63975	AGC41079.1	92.8	251	257	6	256	255	1	251	3.8899999999999997e-171	471.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(H)	lnu(H)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	IV	genome	53.06893
k141_417392_1	k141_417392	BAC67151	100.0	92	93	1	92	391	300	391	7.75e-57	178.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.8152425
k141_1458439_12	k141_1458439	YP_002552549	87.5	273	275	1	273	274	1	273	2.2699999999999997e-170	470.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	8.695252
k141_782372_2	k141_782372	YP_002552549	81.5	157	158	1	157	274	118	274	9.25e-90	261.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.9193392
k141_300990_1	k141_300990	gb|WP_150378267.1|ARO:3005057|tet(X5)	100.0	41	41	1	41	388	1	41	7.39e-22	83.6		tetracycline	tetracycline__tet(X5)	tet(X)	Enzymatic inactivation						IV	genome	5.114325
k141_1804564_4	k141_1804564	AJ514254.gene.p01	92.9	637	640	1	637	640	1	637	0.0	1146.0		tetracycline	tetracycline__tet(36)	tet(36)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	4.288115
k141_1002067_3	k141_1002067	gb|ADZ12700.1|ARO:3005090|RanB	84.4	32	34	2	33	253	222	253	8.59e-11	52.0		multidrug	multidrug__RanB								IV	genome	3.201081
k141_1579094_2	k141_1579094	CP000675.2.gene498.p01	98.9	279	279	1	279	447	1	279	3e-194	538.0	multicomponent system	multidrug	multidrug__OprM	OprM	Efflux pump			Yes	Yes	Yes	IV	genome	2.473189
k141_73110_1	k141_73110	gi|515990697|ref|WP_017421280.1|	85.9	284	294	1	284	442	1	277	2.43e-158	447.0	multicomponent system	multidrug	multidrug__tolC	tolC	Efflux pump			Yes	Yes	Yes	IV	genome	2.3021421
k141_1233627_2	k141_1233627	YP_001563294	82.6	190	190	1	190	275	1	190	5.37e-105	301.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.737853
k141_770791_1	k141_770791	gi|38231197|gb|AAR14532.1|	99.6	259	260	1	259	263	5	263	1.17e-186	510.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	II	plasmid	36.11277
k141_770791_5	k141_770791	gb|AAC44316.1|ARO:3005010|qacEdelta1	100.0	115	116	1	115	115	1	115	3.57e-78	224.0		multidrug	multidrug__qacEdelta1								IV	plasmid	36.11277
k141_770791_6	k141_770791	AB104852.1.gene6.p01	100.0	279	280	1	279	279	1	279	3.6799999999999997e-199	543.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	notassessed	plasmid	36.11277
k141_1699171_1	k141_1699171	AF133140.gene.p01	96.9	290	364	75	364	391	32	321	9.3e-198	548.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.8703127
k141_76944_2	k141_76944	ABA08387	100.0	157	158	1	157	157	1	157	2.48e-114	319.0		trimethoprim	trimethoprim__dfrA1	dfrA1	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	IV	plasmid	2.8646667
k141_1350051_3	k141_1350051	gi|496665986|ref|WP_009308476.1|	98.1	53	53	1	53	390	1	53	3.7600000000000003e-29	103.0	two-component system	multidrug	multidrug__Klebsiella pneumoniae KpnG	Klebsiella pneumoniae KpnG	Efflux pump			Yes	Yes	Yes	III	plasmid	0.55606407
k141_197021_1	k141_197021	CAC47932	100.0	388	389	1	388	388	1	388	3.71e-288	778.0		tetracycline	tetracycline__tetX2	tet(X)	Enzymatic inactivation			Yes	Yes	Yes	IV	plasmid	18.616426
k141_891168_2	k141_891168	AAA91586	99.6	276	277	1	276	276	1	276	1.69e-198	541.0		beta_lactam	beta_lactam__OXA-1	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	notassessed	plasmid	6.453132
k141_891168_3	k141_891168	AY259086.1.gene4.p01	99.5	210	211	1	210	210	1	210	4.3499999999999996e-159	436.0		chloramphenicol	chloramphenicol__catB3	catB3	Enzymatic inactivation	cat		Yes	Yes	Yes	I	plasmid	6.453132
k141_1481624_4	k141_1481624	ABE98197	100.0	218	219	1	218	218	1	218	3.42e-112	318.0		quinolone	quinolone__QnrS2	QnrS family	Antibiotic target protection			Yes	Yes	Yes	I	plasmid	11.095867
k141_900408_1	k141_900408	NC_010558.1.6275994.p01	98.1	262	289	27	288	262	1	262	7.65e-188	514.0		aminoglycoside	aminoglycoside__aadA5	aadA5	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	1.9414375
k141_324898_2	k141_324898	BAC79064	98.7	399	400	1	399	399	1	399	1.1e-281	762.0		tetracycline	tetracycline__tet(A)	tet(A)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	plasmid	1.9577521
k141_905457_8	k141_905457	EU675686.2.gene7.p01	100.0	27	27	1	27	121	1	27	4.42e-13	55.8		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	5.0543714
k141_678617_1	k141_678617	gb|AAA27459.1|ARO:3004683|aadS	100.0	287	288	1	287	287	1	287	1.93e-214	583.0		aminoglycoside	aminoglycoside__aadS	aadS	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes	II	plasmid	3.441989
k141_449601_21	k141_449601	gi|223886324|gb|ACN22617.1|	97.1	280	312	32	311	281	2	281	1.37e-196	538.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	4.1576324
k141_1490598_2	k141_1490598	A0KQI1	89.9	198	198	1	198	271	1	198	2.38e-128	360.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.2869823
k141_1832595_2	k141_1832595	ZP_04055482	98.9	266	267	1	266	266	1	266	6.58e-191	521.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(F)	erm(F)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	II	genome	2.461023
k141_460410_2	k141_460410	AY115475.1.gene4.p01	100.0	419	420	1	419	419	1	419	9.37e-300	810.0		chloramphenicol	chloramphenicol__cmlA5	cmlA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	plasmid	3.0855796
k141_917612_4	k141_917612	YP_001140148	93.0	271	272	1	271	271	1	271	1.02e-176	486.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.9135802
k141_1267458_4	k141_1267458	gb|WP_072678505.1|ARO:3005937|OXA-732	100.0	266	267	1	266	266	1	266	5.7e-201	547.0		beta_lactam	beta_lactam__OXA-36	OXA	Enzymatic inactivation	Class D beta-lactamase					IV	genome	2558.5596
k141_230490_1	k141_230490	WP_002857791.1	99.2	356	358	3	358	639	1	356	2.1899999999999998e-249	688.0		tetracycline	tetracycline__tet(O)	tet(O)	Antibiotic target protection			Yes	Yes	Yes	II	plasmid	3.241342
