qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_2412147_1	k141_2412147	AY339985.2.gene4.p01	83.0	135	138	1	135	323	187	321	1.7e-75	226.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	21.352295
k141_1143944_2	k141_1143944	AY339985.2.gene4.p01	93.6	78	81	1	78	323	244	321	2.8e-47	151.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	4.811698
k141_1422582_1	k141_1422582	gi|305670809|gb|ADM62671.1|	100.0	45	48	4	48	324	70	114	1.19e-21	82.8		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	plasmid	7.7431273
k141_1422582_2	k141_1422582	BAE71359	99.7	329	356	27	355	329	1	329	2.89e-237	645.0		beta_lactam	beta_lactam__CARB-3	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	plasmid	7.7431273
k141_2418085_3	k141_2418085	S46063.1.gene1.p2	91.2	216	220	1	216	304	89	304	3.47e-139	390.0		beta_lactam	beta_lactam__CARB-3	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	4.50528
k141_824677_3	k141_824677	gb|CAJ13568.1|ARO:3004704|aadA8b	94.6	93	95	1	93	263	170	262	1.8e-59	181.0		aminoglycoside	aminoglycoside__aadA8b	aadA8b	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	II	genome	4.979182
k141_2023263_1	k141_2023263	Q4KC13	86.5	37	44	6	42	276	8	44	9.13e-16	66.2		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	63.70311
k141_171367_1	k141_171367	Q4KC13	86.5	37	44	6	42	276	8	44	9.13e-16	66.2		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.3398876
k141_1824412_1	k141_1824412	gi|505289664|ref|WP_015476766.1|	87.9	66	78	1	66	1067	982	1047	6.2e-30	108.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	12.010162
k141_1470782_13	k141_1470782	gi|505289664|ref|WP_015476766.1|	87.9	66	79	1	66	1067	982	1047	6.46e-30	108.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	96.08204
k141_2223008_5	k141_2223008	KJ363320.1.gene3.p01	100.0	28	29	1	28	259	232	259	1.07e-13	59.7		aminoglycoside	aminoglycoside__aadA2	aadA2	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	6.7713356
k141_632735_2	k141_632735	KJ363320.1.gene3.p01	100.0	28	29	1	28	259	232	259	1.07e-13	59.7		aminoglycoside	aminoglycoside__aadA2	aadA2	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	plasmid	8.520355
k141_2422134_8	k141_2422134	gb|ADV91011.1|ARO:3000245|RbpA	95.5	111	112	1	111	114	1	111	1.1900000000000001e-77	223.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	6.2835493
k141_1827240_7	k141_1827240	gb|ADV91011.1|ARO:3000245|RbpA	92.9	112	113	1	112	114	1	112	4.88e-75	216.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.5626467
k141_1790444_1	k141_1790444	gb|ADV91011.1|ARO:3000245|RbpA	96.4	111	113	2	112	114	1	111	6.17e-78	223.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	28.13676
k141_1434099_4	k141_1434099	gb|AAP43110.2|ARO:3003923|oqxB	87.3	71	71	1	71	1050	1	71	6.72e-33	117.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.9320315
k141_632013_2	k141_632013	ABB70047	99.4	172	182	10	181	639	468	639	2.7600000000000003e-123	360.0		tetracycline	tetracycline__tet(M)	tet(M)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	0.23148148
k141_632735_1	k141_632735	gb|CAD91132.1|ARO:3002839|lnuF	99.6	273	274	1	273	273	1	273	7.5e-205	557.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(F)	lnu(F)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	IV	plasmid	8.520355
k141_2229552_6	k141_2229552	AF030945.1.gene1.p01	100.0	29	30	1	29	288	260	288	3.47e-13	58.5		beta_lactam	beta_lactam__CARB-6	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	genome	9.288611
k141_2230473_1	k141_2230473	AF030945.1.gene1.p01	100.0	28	29	1	28	288	261	288	1.65e-12	56.6		beta_lactam	beta_lactam__CARB-6	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	genome	7.738479
k141_2049832_1	k141_2049832	AF030945.1.gene1.p01	100.0	28	29	1	28	288	261	288	1.65e-12	56.6		beta_lactam	beta_lactam__CARB-6	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	genome	6.9029536
k141_1035619_2	k141_1035619	gb|AAL59753.1|ARO:3000412|sul2	100.0	271	272	1	271	271	1	271	3.6299999999999998e-186	510.0		sulfonamide	sulfonamide__sul2	sul2	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	notassessed	plasmid	5.332506
k141_40142_1	k141_40142	YP_550152	95.9	74	74	1	74	277	1	74	1.38e-41	135.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.2149837
k141_3033053_1	k141_3033053	P10952	100.0	161	161	1	161	639	1	161	1.5e-103	308.0		tetracycline	tetracycline__tet(O)	tet(O)	Antibiotic target protection			Yes	Yes	Yes	II	plasmid	1.0313216
k141_441080_1	k141_441080	gb|AAC09012.1|ARO:3002243|CARB-4	99.3	288	289	1	288	288	1	288	6.88e-204	556.0		beta_lactam	beta_lactam__CARB-4	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	I	plasmid	18.256655
k141_1836395_40	k141_1836395	gb|CAA03986.1|ARO:3000343|tap	84.8	401	415	8	408	409	4	404	6.82e-234	642.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	7.2608237
k141_2639598_1	k141_2639598	AAZ14842	100.0	347	347	1	347	406	51	397	2.6700000000000003e-247	673.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(A)	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	I	plasmid	7.818589
k141_844224_1	k141_844224	AAZ14842	100.0	55	56	1	55	406	352	406	2.62e-29	104.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(A)	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	I	plasmid	31.844046
k141_844242_2	k141_844242	AAZ14842	100.0	55	66	1	55	406	352	406	2.0700000000000002e-29	105.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(A)	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	I	plasmid	9.364884
k141_1448292_2	k141_1448292	gi|730661043|ref|WP_034065992.1|	93.4	381	382	1	381	404	1	381	1.23e-247	676.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	2.9147651
k141_142798_1	k141_142798	gi|730661043|ref|WP_034065992.1|	99.3	269	270	1	269	404	136	404	6.13e-186	514.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.1307523
k141_844224_2	k141_844224	ZP_03028124	100.0	263	264	1	263	335	73	335	6.97e-188	516.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	plasmid	31.844046
k141_844242_1	k141_844242	gb|ABW91178.1|ARO:3002613|aadA13	99.6	261	262	1	261	265	5	265	2.02e-188	515.0		aminoglycoside	aminoglycoside__aadA13	aadA13	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	plasmid	9.364884
k141_2238737_7	k141_2238737	gb|AAL36430.1|ARO:3004692|aadA10	97.1	68	68	1	68	277	1	68	5.3399999999999997e-39	128.0		aminoglycoside	aminoglycoside__aadA10	aadA10	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	5.631772
k141_1649246_30	k141_1649246	gi|223886324|gb|ACN22617.1|	98.6	281	282	1	281	281	1	281	7.74e-202	550.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	21.208807
k141_1650270_6	k141_1650270	AF409092.1.gene1.p01	98.6	288	289	1	288	288	1	288	4.9799999999999994e-197	539.0		beta_lactam	beta_lactam__CARB-7	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	5.9704537
k141_1459481_4	k141_1459481	YP_002890644	94.5	274	275	1	274	274	1	274	9.62e-188	514.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	6.8102517
k141_1851415_4	k141_1851415	gi|780147796|ref|WP_045491627.1|	82.6	46	59	1	46	1063	1000	1045	6.38e-19	76.6	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	4.222835
k141_458853_2	k141_458853	BAC67151	93.7	143	145	1	143	391	248	390	5.55e-91	268.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	1.2128253
k141_464548_9	k141_464548	gi|1011069317|ref|WP_062010695.1|	80.0	30	39	1	30	614	573	602	2.92e-09	48.1		novobiocin	novobiocin__novA	novA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	16.051287
k141_2659635_10	k141_2659635	gb|WP_072678505.1|ARO:3005937|OXA-732	100.0	266	267	1	266	266	1	266	5.7e-201	547.0		beta_lactam	beta_lactam__OXA-36	OXA	Enzymatic inactivation	Class D beta-lactamase					IV	genome	119.714806
k141_2055991_2	k141_2055991	gi|835943791|ref|WP_047706567.1|	100.0	213	213	1	213	396	1	213	4.6799999999999997e-147	413.0		tetracycline	tetracycline__tet(A)	tet(A)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	genome	2.6297503
k141_261071_2	k141_261071	AF313472.2.gene15.p01	97.8	267	267	1	266	267	1	267	5.2300000000000005e-195	532.0		aminoglycoside	aminoglycoside__APH(3'')-Ib	APH(3'')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes	I	plasmid	5.071511
k141_261071_3	k141_261071	CAM88415	100.0	108	121	1	108	278	1	108	1.76e-75	223.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	I	plasmid	5.071511
k141_664721_1	k141_664721	ZP_04528247	80.6	31	33	3	33	279	4	34	2.64e-12	56.2		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	III	genome	2.0917225
k141_71224_2	k141_71224	AJ276453.1.gene4.p01	100.0	106	107	1	106	382	277	382	1.38e-69	211.0		beta_lactam	beta_lactam__MOX-2	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes	IV	plasmid	3.7918782
k141_1067073_3	k141_1067073	NP_792892	80.0	105	129	1	105	1063	934	1038	1.3499999999999999e-48	164.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	1.7824718
k141_1269846_5	k141_1269846	gb|QTV22830.1|ARO:3007085|PRC-1	83.2	374	379	6	378	379	6	379	7.470000000000001e-226	619.0		beta_lactam	beta_lactam__PRC-1								IV	genome	2.306326
k141_1672455_3	k141_1672455	gb|CAJ98570.1|ARO:3003071|mphF	100.0	299	300	1	299	299	1	299	1.2699999999999999e-225	612.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(F)	mph(F)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	I	genome	24.496883
k141_3069116_1	k141_3069116	gb|BAL43359.1|ARO:3003742|mphG	99.0	294	295	1	294	294	1	294	1.7199999999999998e-216	588.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(G)	mph(G)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	II	plasmid	0.77720207
k141_3069116_2	k141_3069116	gb|BAL43360.1|ARO:3003745|mefC	94.6	92	93	1	92	407	316	407	1.83e-51	164.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(C)	mef(C)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	II	plasmid	0.77720207
k141_2865588_2	k141_2865588	gb|APB03222.1|ARO:3003992|rphB	80.6	124	125	1	124	884	760	883	5.57e-63	204.0		rifamycin	rifamycin__rphB	rphB	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	5.5657496
k141_2673782_1	k141_2673782	gi|489058813|ref|WP_002968895.1|	86.4	22	23	1	22	238	217	238	8.29e-09	45.8		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	5.685157
k141_1481411_2	k141_1481411	ABB70054	98.0	150	150	1	150	639	1	150	6.25e-95	285.0		tetracycline	tetracycline__tet(M)	tet(M)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	0.5761494
k141_2869983_3	k141_2869983	AAK69613	100.0	171	171	1	171	408	1	171	1.81e-118	339.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(A)	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	IV	genome	2.0565815
k141_2468663_4	k141_2468663	gi|426206800|emb|CCP09090.1|	95.8	48	48	1	48	276	1	48	3.12e-24	89.0		beta_lactam	beta_lactam__OXA-10	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	I	genome	4.58901
k141_2275858_4	k141_2275858	gb|WP_150378267.1|ARO:3005057|tet(X5)	100.0	40	40	1	40	388	1	40	4.89e-21	81.3		tetracycline	tetracycline__tet(X5)	tet(X)	Enzymatic inactivation						IV	genome	15.127356
k141_1494334_1	k141_1494334	XP_001914640	100.0	116	117	1	116	253	138	253	2.23e-86	250.0		aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes	IV	genome	3.734149
k141_1502511_1	k141_1502511	gb|WP_188331877.1|ARO:3006113|OXA-928	100.0	38	38	1	38	261	1	38	1.12e-18	73.6		beta_lactam	beta_lactam__OXA-10	OXA	Enzymatic inactivation	Class D beta-lactamase					III	genome	5.5424037
k141_2287636_2	k141_2287636	gi|950546578|ref|WP_057422848.1|	81.3	32	32	1	32	1063	1	32	1.87e-08	45.4	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	1.7462165
k141_2696578_1	k141_2696578	gi|852273548|ref|WP_048328542.1|	82.1	318	320	2	319	1043	727	1043	1.27e-169	497.0	multicomponent system	multidrug	multidrug__MexD	MexD	Efflux pump			Yes	Yes	Yes	IV	plasmid	1.2177858
k141_297257_3	k141_297257	gb|WP_150823467.1|ARO:3005586|CARB-52	94.2	69	70	1	69	288	220	288	1.0499999999999999e-38	127.0		beta_lactam	beta_lactam__CARB-4	CARB	Enzymatic inactivation	Class A beta-lactamase					IV	genome	4.9115252
k141_2188618_3	k141_2188618	gb|WP_150823467.1|ARO:3005586|CARB-52	100.0	23	23	1	23	288	1	23	5.89e-08	43.5		beta_lactam	beta_lactam__CARB-4	CARB	Enzymatic inactivation	Class A beta-lactamase					IV	genome	6.670305
k141_3094983_2	k141_3094983	AAO84013	98.9	276	277	1	276	276	1	276	1.14e-196	537.0		beta_lactam	beta_lactam__OXA-392	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	plasmid	2.3293104
k141_2292164_1	k141_2292164	X58272.1.gene1.p01	96.6	267	268	1	267	267	1	267	8.910000000000001e-185	506.0		beta_lactam	beta_lactam__OXA-5	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	1.7639257
k141_111194_4	k141_111194	gb|AAZ42322.1|ARO:3003836|qacH	99.1	110	111	1	110	110	1	110	5.4000000000000005e-73	211.0		multidrug	multidrug__qacH	qacH	Efflux pump	SMR family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.6755319
k141_2707496_1	k141_2707496	AY536519.1.gene1.p01	100.0	299	300	1	299	299	1	299	1.46e-215	587.0		beta_lactam	beta_lactam__VEB-3	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	I	plasmid	19.191412
k141_1520896_2	k141_1520896	gb|AAG05915.1|ARO:3004074|MuxB	81.9	105	125	2	106	1043	915	1019	2.42e-49	166.0	multicomponent system	multidrug	multidrug__MuxB	MuxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.267947
k141_1523519_3	k141_1523519	gb|CAA09666.1|ARO:3004122|Klebsiella	84.4	45	46	1	45	374	1	45	1.56e-20	80.1		beta_lactam	beta_lactam__Klebsiella pneumoniae OmpK37	Klebsiella pneumoniae OmpK37	Reduced permeability			Yes	Yes	Yes	IV	genome	0.534904
k141_1910328_4	k141_1910328	BAC67144	99.7	396	397	1	396	396	1	396	2.5499999999999997e-274	743.0		tetracycline	tetracycline__tet(C)	tet(C)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	7.0513816
k141_2121781_1	k141_2121781	AJ459418.gene.p01	100.0	107	107	1	107	263	1	107	2.22e-71	212.0		sulfonamide	sulfonamide__sul3	sul3	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	I	plasmid	3.0262823
k141_2121781_4	k141_2121781	gi|692128548|ref|WP_032084014.1|	99.0	97	97	1	97	406	1	97	7.6e-62	191.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(A)	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	I	plasmid	3.0262823
k141_2122840_4	k141_2122840	gi|949697184|ref|WP_057056221.1|	100.0	87	88	1	87	278	192	278	2.07e-59	181.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	III	genome	5.92
k141_2122905_7	k141_2122905	gi|545272242|ref|WP_021561466.1|	100.0	87	88	1	87	260	174	260	4.98e-59	179.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	I	genome	2.251768
k141_929031_3	k141_929031	NC_010558.1.6275994.p01	100.0	92	92	1	92	262	1	92	3.83e-60	182.0		aminoglycoside	aminoglycoside__aadA5	aadA5	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	3.0372388
k141_929098_10	k141_929098	NC_010558.1.6275994.p01	98.9	92	92	1	92	262	1	92	5.43e-60	182.0		aminoglycoside	aminoglycoside__aadA5	aadA5	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	2.4285178
k141_2124824_1	k141_2124824	L07945.1.gene1.p01	80.4	92	93	1	92	275	175	266	5.21e-53	165.0		beta_lactam	beta_lactam__OXA-3	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	2.513972
k141_2125920_1	k141_2125920	P20174	99.1	341	342	1	341	639	299	639	2.31e-249	687.0		tetracycline	tetracycline__tet(O)	tet(O)	Antibiotic target protection			Yes	Yes	Yes	III	plasmid	1.3057672
k141_1143944_3	k141_1143944	gi|446136270|ref|WP_000214125.1|	99.8	404	405	1	404	404	1	404	6.039999999999999e-277	751.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.811698
k141_2930116_1	k141_2930116	CAA37477	80.0	30	32	3	32	663	4	33	6.69e-11	52.4		tetracycline	tetracycline__otr(A)	otr(A)	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.8545648
k141_2134287_1	k141_2134287	gi|1028097001|ref|WP_063853698.1|	97.1	408	409	1	408	408	1	408	4.7600000000000004e-276	749.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	3.4910085
k141_2333727_2	k141_2333727	gi|639206639|ref|WP_024544906.1|	82.3	158	159	1	158	158	1	158	9.429999999999999e-90	257.0		aminoglycoside	aminoglycoside__AAC(3)-Id	AAC(3)-Id	Enzymatic inactivation	Acetyltransferases	AAC(3)	Yes	Yes	Yes	IV	genome	49.56891
k141_1942632_2	k141_1942632	CAI46978	100.0	293	296	3	295	293	1	293	1.63e-205	561.0		beta_lactam	beta_lactam__Other class A beta-lactamase	Other class A beta-lactamase	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	11.704839
k141_1946128_3	k141_1946128	P14171	100.0	293	294	1	293	293	1	293	3.3000000000000003e-209	570.0		beta_lactam	beta_lactam__RCP-1	RCP-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	plasmid	10.083706
k141_1361180_1	k141_1361180	gb|AAC44316.1|ARO:3005010|qacEdelta1	100.0	91	92	1	91	115	25	115	2.28e-61	181.0		multidrug	multidrug__qacEdelta1								IV	plasmid	122.03548
k141_1361180_2	k141_1361180	AB104852.1.gene6.p01	100.0	279	280	1	279	279	1	279	3.6799999999999997e-199	543.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	notassessed	plasmid	122.03548
k141_1947562_1	k141_1947562	gi|104303742|gb|ABF72138.1|	99.2	367	367	1	367	639	1	367	1.4200000000000002e-252	697.0		tetracycline	tetracycline__tet(W)	tet(W)	Antibiotic target protection			Yes	Yes	Yes	III	plasmid	1.7200454
k141_3144808_1	k141_3144808	gi|590120227|emb|CDN64284.1|	81.7	60	78	19	78	1048	1	60	1.48e-26	99.4	multicomponent system	multidrug	multidrug__ceoB	ceoB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.5492957
