qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_2980043_1	k141_2980043	gb|ADP36409.1|ARO:3003730|Bifidobacteria	87.9	637	641	3	639	1107	340	976	0.0	1183.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	2.2738028
k141_1724271_2	k141_1724271	gb|ADP36409.1|ARO:3003730|Bifidobacteria	86.7	420	414	6	414	1107	9	428	4.85e-275	773.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	1.7371871
k141_830139_6	k141_830139	gb|ADP36409.1|ARO:3003730|Bifidobacteria	80.5	82	90	10	90	1107	1	82	5.32e-42	144.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	2.2645109
k141_4726386_1	k141_4726386	gb|ADP36409.1|ARO:3003730|Bifidobacteria	91.6	466	466	1	466	1107	145	610	0.0	925.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	2.892
k141_1198930_1	k141_1198930	gi|740779740|ref|WP_038565024.1|	99.0	205	206	1	205	428	224	428	1.03e-134	383.0		tetracycline	tetracycline__tet(V)	tet(V)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	17.983652
k141_667258_2	k141_667258	gi|740779740|ref|WP_038565024.1|	97.4	428	429	1	428	428	1	428	1.81e-281	764.0		tetracycline	tetracycline__tet(V)	tet(V)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	23.332262
k141_307148_1	k141_307148	ZP_04210257	80.4	51	53	3	53	265	4	54	1.49e-20	79.3		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	1.5030612
k141_2390729_3	k141_2390729	gb|AAL19305.1|ARO:3000790|mdsB	80.0	636	648	1	636	1055	410	1045	0.0	983.0	multicomponent system	multidrug	multidrug__mdsB	mdsB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.3538837
k141_3288428_7	k141_3288428	U41471.1.gene1.p01	87.3	197	198	1	197	195	1	195	1.2899999999999999e-126	353.0		aminoglycoside	aminoglycoside__AAC(2')-Ib	AAC(2')-Ib	Enzymatic inactivation	Acetyltransferases	AAC(2')	Yes	Yes	Yes	IV	genome	21.110167
k141_3315860_9	k141_3315860	U41471.1.gene1.p01	100.0	159	160	1	159	195	37	195	2.32e-119	333.0		aminoglycoside	aminoglycoside__AAC(2')-Ib	AAC(2')-Ib	Enzymatic inactivation	Acetyltransferases	AAC(2')	Yes	Yes	Yes	IV	genome	28.285866
k141_4183111_2	k141_4183111	L22689.1.gene1.p01	100.0	257	258	1	257	257	1	257	3.1499999999999996e-189	516.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(Q)	erm(Q)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	II	plasmid	1.6393836
k141_2098984_1	k141_2098984	AY339985.2.gene4.p01	89.4	66	69	1	66	323	256	321	3.3000000000000002e-37	124.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	3.2338367
k141_728988_2	k141_728988	AY339985.2.gene4.p01	81.3	134	137	1	134	323	188	321	4.91e-72	217.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	genome	1.357461
k141_2098984_2	k141_2098984	gi|446136270|ref|WP_000214125.1|	99.8	404	405	1	404	404	1	404	1.04e-277	753.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.2338367
k141_2098984_4	k141_2098984	BAC67151	98.1	53	53	1	53	391	1	53	7.39e-26	95.1		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.2338367
k141_2099065_6	k141_2099065	BAC67151	98.1	53	53	1	53	391	1	53	7.39e-26	95.1		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.484971
k141_2099065_2	k141_2099065	gi|730661043|ref|WP_034065992.1|	100.0	404	405	1	404	404	1	404	3.81e-280	759.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.484971
k141_1804991_1	k141_1804991	ZP_02371789	83.1	118	143	1	118	1061	924	1041	4.660000000000001e-56	186.0	multicomponent system	multidrug	multidrug__ceoB	ceoB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.470651
k141_2102617_1	k141_2102617	gb|CCP45647.1|ARO:3003955|efpA	90.1	433	433	1	433	530	1	433	2.34e-266	730.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.2815334
k141_2713313_1	k141_2713313	gb|CCP45647.1|ARO:3003955|efpA	87.7	220	236	17	236	530	43	262	3.48e-127	369.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	25.819098
k141_1024222_3	k141_1024222	gb|CCP45647.1|ARO:3003955|efpA	80.5	488	507	17	503	530	43	530	1.22e-271	747.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	20.46967
k141_2399739_5	k141_2399739	A4VLM0	83.9	274	277	1	274	276	1	274	1.2000000000000001e-166	461.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.6244395
k141_1510010_2	k141_1510010	gb|APB03222.1|ARO:3003992|rphB	83.3	48	50	1	48	884	836	883	6.15e-22	84.7		rifamycin	rifamycin__rphB	rphB	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	1.7854464
k141_3066113_3	k141_3066113	gb|APB03222.1|ARO:3003992|rphB	81.3	144	149	5	148	884	740	883	3.55e-74	236.0		rifamycin	rifamycin__rphB	rphB	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	3.0818632
k141_2994790_3	k141_2994790	gb|AKF12264.1|ARO:3004498|dfrB4	83.8	37	46	2	38	78	38	74	1.29e-18	69.7		trimethoprim	trimethoprim__dfrB4	dfrB4	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	IV	genome	13.974286
k141_1221468_1	k141_1221468	gb|CAA03986.1|ARO:3000343|tap	99.1	316	317	1	316	409	94	409	8.639999999999999e-216	592.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	10.516723
k141_4220273_2	k141_4220273	gb|CAA03986.1|ARO:3000343|tap	96.8	409	410	1	409	409	1	409	1.9200000000000002e-271	737.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	18.848051
k141_3756303_9	k141_3756303	gb|CAA03986.1|ARO:3000343|tap	91.3	404	409	1	404	409	1	404	4.99e-253	691.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	21.364544
k141_924816_7	k141_924816	YP_001434323	83.3	24	32	9	32	306	43	66	3.94e-09	47.4		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	15.978955
k141_2112689_61	k141_2112689	gi|1039567692|ref|WP_064895059.1|	100.0	203	204	1	203	294	1	203	1.7299999999999999e-137	385.0		beta_lactam	beta_lactam__blaF	blaF	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	genome	13.6689625
k141_2112689_62	k141_2112689	gi|1040008945|ref|WP_065071331.1|	100.0	79	80	1	79	294	216	294	5.2e-50	157.0		beta_lactam	beta_lactam__blaF	blaF	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	genome	13.6689625
k141_2711861_2	k141_2711861	M58472.1.gene1.p01	81.8	148	148	1	148	209	1	148	1.76e-91	263.0		chloramphenicol	chloramphenicol__Agrobacterium fabrum chloramphenicol acetyltransferase	Agrobacterium fabrum chloramphenicol acetyltransferase	Enzymatic inactivation	cat		Yes	Yes	Yes	IV	genome	0.4977827
k141_3628115_2	k141_3628115	M58472.1.gene1.p01	83.5	133	133	1	133	209	1	133	1.23e-87	252.0		chloramphenicol	chloramphenicol__Agrobacterium fabrum chloramphenicol acetyltransferase	Agrobacterium fabrum chloramphenicol acetyltransferase	Enzymatic inactivation	cat		Yes	Yes	Yes	IV	genome	2.977907
k141_1825969_1	k141_1825969	CAM12479	99.4	351	351	1	351	406	55	405	6.449999999999999e-240	655.0		tetracycline	tetracycline__tet(40)	tet(40)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	III	genome	1.5358324
k141_2724695_2	k141_2724695	AAF27723	100.0	287	288	1	287	287	1	287	1.4e-207	565.0		beta_lactam	beta_lactam__GES-1	GES	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	genome	1.9160584
k141_4212423_3	k141_4212423	AAA27431	95.9	217	218	1	217	266	50	266	2.12e-149	414.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(F)	erm(F)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	II	genome	1.2736773
k141_3913168_2	k141_3913168	Z21523.gene.p01	100.0	123	123	1	123	657	1	123	3.27e-79	244.0		tetracycline	tetracycline__tet(Q)	tet(Q)	Antibiotic target protection			Yes	Yes	Yes	III	genome	1.0778954
k141_4219345_9	k141_4219345	BAB71966	99.0	420	421	1	420	420	1	420	4.04e-290	785.0		tetracycline	tetracycline__tetA(P)	tetA(P)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.7536087
k141_4276664_1	k141_4276664	BAB71966	100.0	56	56	1	56	420	1	56	5.7899999999999995e-30	106.0		tetracycline	tetracycline__tetA(P)	tetA(P)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.8257117
k141_4219345_10	k141_4219345	YP_002850805	98.7	607	607	1	607	652	1	607	0.0	1167.0		tetracycline	tetracycline__tetB(P)	tetB(P)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	3.7536087
k141_2577512_1	k141_2577512	YP_002850805	100.0	91	92	1	91	652	562	652	1.3600000000000002e-57	185.0		tetracycline	tetracycline__tetB(P)	tetB(P)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	4.291896
k141_2078639_1	k141_2078639	YP_002850805	95.6	91	92	1	91	652	562	652	5.3099999999999995e-55	178.0		tetracycline	tetracycline__tetB(P)	tetB(P)	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.0085592
k141_1840958_2	k141_1840958	AY487229.1.gene4.p01	99.2	246	247	1	246	246	1	246	6.8700000000000005e-183	499.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(39)	erm(39)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	IV	genome	27.130335
k141_1540542_3	k141_1540542	gb|ADT70779.1|ARO:3001805|OXA-198	80.2	257	259	1	257	262	5	261	4.0599999999999997e-150	418.0		beta_lactam	beta_lactam__OXA-198	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	9.319225
k141_3336811_8	k141_3336811	AY289608.1.gene2.p01	94.5	274	338	1	274	275	1	274	2.42e-193	531.0		beta_lactam	beta_lactam__OXA-53	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	2.7908251
k141_2137405_3	k141_2137405	WP_000691758	99.8	639	640	1	639	639	1	639	0.0	1269.0		tetracycline	tetracycline__tet(O)	tet(O)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	3.4496663
k141_3338034_12	k141_3338034	ZP_03541894	88.0	25	25	1	25	274	1	25	7.1e-09	46.2		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.421401
k141_1544888_2	k141_1544888	CAJ45367	99.0	405	406	1	405	405	1	405	2.77e-278	754.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	4.140169
k141_3030769_3	k141_3030769	gb|ACC54440.2|ARO:3002799|QnrVC1	100.0	218	219	1	218	218	1	218	3.3700000000000006e-79	235.0		quinolone	quinolone__QnrVC1	QnrVC family	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	13.656566
k141_3034745_1	k141_3034745	EAS48788	84.4	205	210	2	206	296	90	294	4.5400000000000005e-121	343.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	0.9138703
k141_968993_1	k141_968993	AY232670.1.gene3.p01	80.8	78	77	1	77	210	1	78	8.94e-41	131.0		chloramphenicol	chloramphenicol__catB2	catB2	Enzymatic inactivation	cat		Yes	Yes	Yes	IV	genome	2.782694
k141_4528751_4	k141_4528751	BAC67144	100.0	396	397	1	396	396	1	396	6.26e-275	745.0		tetracycline	tetracycline__tet(C)	tet(C)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	13.159499
k141_2443881_25	k141_2443881	YP_002890644	94.5	274	275	1	274	274	1	274	9.62e-188	514.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	5.7639937
k141_70356_1	k141_70356	gb|AAG07064.1|ARO:3003693|mexK	81.6	49	58	1	49	1025	973	1021	3.27e-19	77.4	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.6887755
k141_4572149_19	k141_4572149	gb|AAG07064.1|ARO:3003693|mexK	82.8	1022	1027	1	1022	1025	1	1022	0.0	1652.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.9892704
k141_3945511_31	k141_3945511	gb|CAJ98570.1|ARO:3003071|mphF	100.0	299	300	1	299	299	1	299	1.2699999999999999e-225	612.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(F)	mph(F)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	I	plasmid	3.8202496
k141_80766_2	k141_80766	gb|AAY32951.1|ARO:3002837|lnuC	97.6	164	165	1	164	164	1	164	2.4500000000000003e-122	340.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(C)	lnu(C)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	III	plasmid	34.72816
k141_1295012_2	k141_1295012	gi|518176507|ref|WP_019346715.1|	100.0	426	427	1	426	426	1	426	6.45e-290	785.0		tetracycline	tetracycline__tet(V)	tet(V)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	25.777445
k141_4270723_1	k141_4270723	KJ363320.1.gene3.p01	100.0	39	39	1	39	259	1	39	1.53e-19	75.9		aminoglycoside	aminoglycoside__aadA2	aadA2	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	plasmid	20.449984
k141_4270723_2	k141_4270723	AF458080.1.gene3.p01	100.0	419	420	1	419	419	1	419	6.599999999999999e-300	810.0		chloramphenicol	chloramphenicol__cmlA5	cmlA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	plasmid	20.449984
k141_4270745_1	k141_4270745	AM932669.1.gene2.p01	100.0	267	268	1	267	267	1	267	2.13e-192	525.0		beta_lactam	beta_lactam__OXA-129	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	I	plasmid	3.900192
k141_2471011_1	k141_2471011	AF133140.gene.p01	96.1	385	386	1	385	391	7	391	6.73e-259	704.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.542659
k141_1095773_2	k141_1095773	AF133140.gene.p01	97.7	391	392	1	391	391	1	391	9.15e-270	731.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.9050016
k141_1401927_1	k141_1401927	AF133140.gene.p01	99.4	316	317	1	316	391	76	391	6.9799999999999996e-220	602.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.7494253
k141_1007776_2	k141_1007776	gb|ADZ12700.1|ARO:3005090|RanB	81.4	247	250	3	249	253	7	253	1.99e-141	395.0		multidrug	multidrug__RanB								IV	genome	1.4147583
k141_1008914_12	k141_1008914	P14171	100.0	293	294	1	293	293	1	293	3.3000000000000003e-209	570.0		beta_lactam	beta_lactam__RCP-1	RCP-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	plasmid	3.4747047
k141_2477274_2	k141_2477274	gb|AAB81957.1|ARO:3004784|FAR-1	99.0	297	314	17	313	297	1	297	2.2e-195	536.0		beta_lactam	beta_lactam__FAR-1	FAR-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	genome	5.0193644
k141_102752_1	k141_102752	gi|966403553|ref|WP_058447148.1|	80.6	360	360	1	360	1058	41	400	4.12e-195	565.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	1.3654877
k141_4565467_6	k141_4565467	YP_002552549	81.4	274	275	1	274	274	1	274	3.48e-158	439.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.254798
k141_3709152_3	k141_3709152	YP_002552549	80.9	272	275	1	272	274	1	272	4.05e-157	437.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	4.606917
k141_1480460_4	k141_1480460	YP_002552549	80.7	269	270	1	269	274	6	274	4.55e-148	414.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.9655137
