qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_1175465_5	k141_1175465	gb|ADV91011.1|ARO:3000245|RbpA	95.5	111	112	1	111	114	1	111	4.87e-77	221.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	18.226751
k141_1185203_3	k141_1185203	gb|ADV91011.1|ARO:3000245|RbpA	92.0	112	113	1	112	114	1	112	2.07e-76	219.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	6.098545
k141_545687_2	k141_545687	gb|ADV91011.1|ARO:3000245|RbpA	91.1	112	113	1	112	114	1	112	4.17e-76	219.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	7.3825135
k141_1301509_3	k141_1301509	gb|ADV91011.1|ARO:3000245|RbpA	94.6	112	113	1	112	114	1	112	4.34e-78	224.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	5.4005523
k141_672934_2	k141_672934	CAI46978	100.0	293	296	3	295	293	1	293	1.63e-205	561.0		beta_lactam	beta_lactam__Other class A beta-lactamase	Other class A beta-lactamase	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	3.27574
k141_2888818_1	k141_2888818	gb|AAC09012.1|ARO:3002243|CARB-4	99.3	288	289	1	288	288	1	288	6.88e-204	556.0		beta_lactam	beta_lactam__CARB-4	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	I	plasmid	8.520897
k141_2888818_4	k141_2888818	gb|ACC54440.2|ARO:3002799|QnrVC1	100.0	218	219	1	218	218	1	218	3.3700000000000006e-79	235.0		quinolone	quinolone__QnrVC1	QnrVC family	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	8.520897
k141_2668445_1	k141_2668445	YP_001187667	83.3	30	34	5	34	276	8	37	4.9e-11	52.8		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.6850417
k141_2228597_2	k141_2228597	gb|BAL43360.1|ARO:3003745|mefC	99.8	407	408	1	407	407	1	407	1.26e-275	748.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(C)	mef(C)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	II	plasmid	2.7878342
k141_2228597_3	k141_2228597	gb|BAL43359.1|ARO:3003742|mphG	99.3	294	295	1	294	294	1	294	8.500000000000001e-217	589.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(G)	mph(G)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	II	plasmid	2.7878342
k141_27275_2	k141_27275	AF458080.1.gene3.p01	100.0	419	420	1	419	419	1	419	6.599999999999999e-300	810.0		chloramphenicol	chloramphenicol__cmlA5	cmlA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	plasmid	11.764394
k141_27275_4	k141_27275	ZP_03028124	100.0	263	264	1	263	335	73	335	6.97e-188	516.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	plasmid	11.764394
k141_27298_2	k141_27298	gi|53794413|gb|AAU93764.1|	98.5	196	196	1	196	301	1	196	7.559999999999999e-136	380.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	plasmid	5.458746
k141_3120464_9	k141_3120464	YP_002890644	94.5	274	275	1	274	274	1	274	9.62e-188	514.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	12.37524
k141_918544_2	k141_918544	gb|ABW91178.1|ARO:3002613|aadA13	99.6	261	262	1	261	265	5	265	2.02e-188	515.0		aminoglycoside	aminoglycoside__aadA13	aadA13	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	1.9335107
k141_2024046_1	k141_2024046	gb|AIA08936.1|ARO:3000444|rphA	87.2	78	79	1	78	865	788	865	6.469999999999999e-40	137.0		rifamycin	rifamycin__rphA	rphA	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	4.4606442
k141_119491_2	k141_119491	gb|AIA08936.1|ARO:3000444|rphA	80.0	100	101	1	100	865	765	864	3.6e-49	164.0		rifamycin	rifamycin__rphA	rphA	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	1.7953216
k141_3131826_1	k141_3131826	gb|CCP45647.1|ARO:3003955|efpA	85.0	107	109	2	108	530	424	530	5.5699999999999995e-53	172.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	6.0370603
k141_484086_2	k141_484086	NC_010558.1.6275994.p01	99.6	262	301	39	300	262	1	262	1.1099999999999999e-190	522.0		aminoglycoside	aminoglycoside__aadA5	aadA5	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	plasmid	3.9183183
k141_284664_2	k141_284664	BAC67144	100.0	396	397	1	396	396	1	396	6.26e-275	745.0		tetracycline	tetracycline__tet(C)	tet(C)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	2.5512328
k141_2938636_1	k141_2938636	AF319779.2.orf0.gene.p01	97.9	194	194	1	194	266	1	194	6.51e-133	372.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(35)	erm(35)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	IV	genome	1.5376344
k141_1398385_2	k141_1398385	AF313472.2.gene15.p01	99.6	267	268	1	267	267	1	267	1.06e-201	549.0		aminoglycoside	aminoglycoside__APH(3'')-Ib	APH(3'')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes	I	plasmid	11.326859
k141_1398385_3	k141_1398385	YP_001101924	100.0	276	277	1	276	276	1	276	1.35e-204	557.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	IV	plasmid	11.326859
k141_1400180_1	k141_1400180	CAM12479	95.5	44	44	1	44	406	1	44	1.41e-18	74.7		tetracycline	tetracycline__tet(40)	tet(40)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	III	plasmid	3.3735979
k141_1400180_2	k141_1400180	AAV80411	99.5	374	375	1	374	639	266	639	6.15e-275	754.0		tetracycline	tetracycline__tet(O)	tet(O)	Antibiotic target protection			Yes	Yes	Yes	III	plasmid	3.3735979
k141_1626128_5	k141_1626128	DQ677333.1.gene1.p01	99.2	130	131	1	130	259	130	259	1.89e-90	261.0		aminoglycoside	aminoglycoside__aadA24	aadA24	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	5.162009
k141_2730040_1	k141_2730040	AF409092.1.gene1.p01	98.6	288	300	12	299	288	1	288	6.64e-198	541.0		beta_lactam	beta_lactam__CARB-7	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	5.176269
k141_2510637_12	k141_2510637	YP_981592	80.9	277	278	1	277	277	1	277	2.07e-156	435.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	5.1077642
k141_1410448_2	k141_1410448	AF318077.1.gene2.p01	94.6	223	225	2	224	246	24	246	3.59e-161	444.0		beta_lactam	beta_lactam__IMP-7	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes	III	genome	1.19141
k141_2076184_4	k141_2076184	gi|987444470|gb|AMD83510.1|	100.0	33	34	1	33	199	167	199	3.11e-17	68.6		beta_lactam	beta_lactam__VEB-1	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	3.2871287
k141_2362623_1	k141_2362623	gi|987444470|gb|AMD83510.1|	100.0	45	46	1	45	199	155	199	1.21e-25	90.9		beta_lactam	beta_lactam__VEB-1	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	5.22305
k141_3195579_1	k141_3195579	ZP_04668102	100.0	267	267	1	267	639	1	267	1.4900000000000003e-185	522.0		tetracycline	tetracycline__tet(O)	tet(O)	Antibiotic target protection			Yes	Yes	Yes	III	plasmid	2.438247
k141_1219152_3	k141_1219152	gi|488250641|ref|WP_002321849.1|	100.0	245	246	1	245	245	1	245	3.96e-177	485.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	plasmid	2.9296765
k141_3424490_1	k141_3424490	ZP_04055482	99.6	266	267	1	266	266	1	266	6.86e-193	526.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(F)	erm(F)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	II	plasmid	3.788886
k141_340710_1	k141_340710	gb|WP_063865154.1|ARO:3006211|VEB-14	100.0	35	35	1	35	298	1	35	6.9e-15	63.5		beta_lactam	beta_lactam__VEB-9	VEB	Enzymatic inactivation	Class A beta-lactamase					III	plasmid	30.449558
k141_340710_3	k141_340710	AB104852.1.gene6.p01	100.0	279	280	1	279	279	1	279	3.6799999999999997e-199	543.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	notassessed	plasmid	30.449558
k141_3215648_1	k141_3215648	AJ222769.gene.p01	100.0	589	590	1	589	639	51	639	0.0	1150.0		tetracycline	tetracycline__tet(W)	tet(W)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	3.093949
k141_2995744_1	k141_2995744	ABG36700	88.1	135	138	1	135	323	187	321	8.55e-81	239.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	8.797656
k141_2995744_2	k141_2995744	gi|730661043|ref|WP_034065992.1|	99.8	404	405	1	404	404	1	404	5.41e-280	758.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	8.797656
k141_2995744_6	k141_2995744	AF133140.gene.p01	96.9	391	392	1	391	391	1	391	1.02e-266	724.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	8.797656
k141_3220536_2	k141_3220536	AAS45561	100.0	139	139	1	139	639	1	139	5.089999999999999e-89	270.0		tetracycline	tetracycline__tet(M)	tet(M)	Antibiotic target protection			Yes	Yes	Yes	III	plasmid	1.3825858
k141_1909061_181	k141_1909061	gb|ADT70779.1|ARO:3001805|OXA-198	80.2	257	259	1	257	262	5	261	4.0599999999999997e-150	418.0		beta_lactam	beta_lactam__OXA-198	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	9.409645
k141_3245480_1	k141_3245480	YP_001616633	81.5	27	34	8	34	307	5	31	8.95e-10	49.3		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.899586
k141_1709117_3	k141_1709117	CAJ45367	98.3	405	412	7	411	405	1	405	9.670000000000001e-276	748.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	5.197622
k141_3257091_1	k141_3257091	YP_606823	80.6	31	33	3	33	1011	2	32	1.44e-08	45.8	multicomponent system	multidrug	multidrug__mexW	mexW	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	15.800745
k141_1715370_1	k141_1715370	AY339985.2.gene4.p01	95.2	146	177	29	174	323	176	321	2.3099999999999998e-94	275.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	3.3148675
k141_1715370_2	k141_1715370	gi|446136270|ref|WP_000214125.1|	99.8	404	405	1	404	404	1	404	1.04e-277	753.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.3148675
k141_1715923_3	k141_1715923	gb|AAG07064.1|ARO:3003693|mexK	84.9	93	94	1	93	1025	930	1022	2.0500000000000003e-43	148.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.1553621
k141_1493556_1	k141_1493556	gi|692128548|ref|WP_032084014.1|	99.7	312	312	1	312	406	1	312	2.96e-221	606.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(A)	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	I	plasmid	3.851579
k141_1947316_1	k141_1947316	gi|291191121|pdb|3IF6|A	96.0	198	198	1	198	266	1	198	3.57e-138	385.0		beta_lactam	beta_lactam__OXA-46	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	1.9329829
k141_3051740_19	k141_3051740	gb|AAL59753.1|ARO:3000412|sul2	100.0	271	272	1	271	271	1	271	3.6299999999999998e-186	510.0		sulfonamide	sulfonamide__sul2	sul2	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	notassessed	plasmid	10.767345
k141_2177708_1	k141_2177708	gb|AID93387.1|ARO:3004660|catB11	99.5	210	211	1	210	210	1	210	3.72e-160	439.0		chloramphenicol	chloramphenicol__catB11	catB11	Enzymatic inactivation	cat		Yes	Yes	Yes	IV	plasmid	6.9390206
k141_3291226_2	k141_3291226	AF326355.1.gene1.p01	100.0	287	288	1	287	287	1	287	4.0099999999999996e-207	564.0		beta_lactam	beta_lactam__GES-2	GES	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	plasmid	6.2027135
k141_2850907_1	k141_2850907	gi|1039805178|ref|WP_064971494.1|	100.0	238	239	1	238	388	1	238	2.84e-172	478.0		tetracycline	tetracycline__tetX2	tet(X)	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	2.3066201
k141_1094757_1	k141_1094757	AAY63943	100.0	291	292	1	291	639	349	639	2.5000000000000002e-213	594.0		tetracycline	tetracycline__tet(M)	tet(M)	Antibiotic target protection			Yes	Yes	Yes	III	plasmid	2.0492547
k141_2636366_4	k141_2636366	ABE98197	100.0	218	219	1	218	218	1	218	3.42e-112	318.0		quinolone	quinolone__QnrS2	QnrS family	Antibiotic target protection			Yes	Yes	Yes	I	plasmid	5.4184623
k141_882303_7	k141_882303	ACR66837	100.0	266	267	1	266	266	1	266	2.2999999999999998e-191	523.0		beta_lactam	beta_lactam__OXA-17	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	I	genome	5.1339064
k141_3526704_3	k141_3526704	EEQ96502	82.8	58	62	5	62	296	33	90	3.27e-27	97.8		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.797232
