qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_1052754_1	k141_1052754	AME01623.1	99.1	349	349	1	349	548	52	400	1.4799999999999998e-244	672.0		polymyxin	polymyxin__ICR-Mo	ICR-Mo	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	22.845385
k141_932783_4	k141_932783	gb|ADV91011.1|ARO:3000245|RbpA	91.9	111	112	1	111	114	1	111	6.65e-75	216.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	15.630532
k141_4654913_109	k141_4654913	gb|ADV91011.1|ARO:3000245|RbpA	97.3	112	113	1	112	114	1	112	2.6100000000000002e-79	227.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	13.47265
k141_2213851_3	k141_2213851	gb|ADV91011.1|ARO:3000245|RbpA	89.1	55	57	1	55	114	57	111	1.88e-32	106.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.7121644
k141_3347205_7	k141_3347205	gb|ADV91011.1|ARO:3000245|RbpA	92.9	112	113	1	112	114	1	112	1.24e-77	223.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	4.947052
k141_1214432_1	k141_1214432	gb|ADV91011.1|ARO:3000245|RbpA	82.9	111	112	1	111	114	1	111	1.1e-64	190.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.3236473
k141_4346232_2	k141_4346232	gi|1028096845|ref|WP_063853563.1|	95.8	405	406	1	405	405	1	405	1.9100000000000002e-269	732.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	91.636696
k141_3272322_3	k141_3272322	gi|1028096845|ref|WP_063853563.1|	98.0	149	149	1	149	405	1	149	5.7799999999999994e-95	278.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	genome	93.97352
k141_2175007_1	k141_2175007	NC_011595.7057907.p01	81.0	153	153	1	153	1031	1	153	4.62e-76	243.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	3.392314
k141_3416114_1	k141_3416114	gb|AKO71461.1|ARO:3004608|EreD	95.3	408	409	1	408	408	1	408	1.59e-290	785.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(D)	ere(D)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	IV	genome	78.611084
k141_4644424_1	k141_4644424	gb|AKO71461.1|ARO:3004608|EreD	100.0	250	251	1	250	408	159	408	1.55e-177	493.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(D)	ere(D)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	IV	genome	6.8758802
k141_2176791_5	k141_2176791	gb|ADZ12700.1|ARO:3005090|RanB	81.0	247	250	3	249	253	7	253	9.419999999999999e-140	391.0		multidrug	multidrug__RanB								IV	genome	98.93049
k141_635378_1	k141_635378	gb|ADZ12700.1|ARO:3005090|RanB	81.1	159	161	3	161	253	6	164	6.66e-86	251.0		multidrug	multidrug__RanB								IV	genome	0.80409354
k141_2200064_1	k141_2200064	gb|ADZ12700.1|ARO:3005090|RanB	81.7	202	204	3	204	253	7	208	8.139999999999999e-115	326.0		multidrug	multidrug__RanB								IV	genome	57.13051
k141_2236532_5	k141_2236532	gb|ADZ12700.1|ARO:3005090|RanB	81.0	247	250	3	249	253	7	253	2.32e-140	392.0		multidrug	multidrug__RanB								IV	genome	35.40141
k141_2624933_3	k141_2624933	gb|ADZ12700.1|ARO:3005090|RanB	86.5	171	173	3	173	253	7	177	2.7300000000000003e-100	288.0		multidrug	multidrug__RanB								IV	genome	2.1598115
k141_4499738_4	k141_4499738	gb|ADZ12700.1|ARO:3005090|RanB	81.5	248	251	3	250	253	6	253	8.04e-139	389.0		multidrug	multidrug__RanB								IV	genome	2.6138477
k141_780329_3	k141_780329	gb|ADZ12700.1|ARO:3005090|RanB	82.7	248	251	3	250	253	6	253	1.03e-141	396.0		multidrug	multidrug__RanB								IV	genome	15.282979
k141_274104_2	k141_274104	gb|ADZ12700.1|ARO:3005090|RanB	81.4	247	250	3	249	253	7	253	3.83e-139	389.0		multidrug	multidrug__RanB								IV	genome	5.0278063
k141_2486778_2	k141_2486778	AAA27431	93.2	266	267	1	266	266	1	266	2.5300000000000002e-179	492.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(F)	erm(F)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	II	genome	9.802414
k141_4938_2	k141_4938	gb|WP_063864115.1|ARO:3005734|OXA-504	98.9	264	265	1	264	264	1	264	3.55e-194	530.0		beta_lactam	beta_lactam__OXA-427	OXA	Enzymatic inactivation	Class D beta-lactamase					III	genome	58.034096
k141_1557036_1	k141_1557036	U19459.gene.p01	80.6	196	196	1	196	212	1	196	5.09e-125	350.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__vat(B)	vat(B)	Enzymatic inactivation	streptogramin vat acetyltransferase	MLS_streptogramin	Yes	Yes	Yes	IV	genome	3.8562481
k141_4697269_2	k141_4697269	U19459.gene.p01	80.1	211	212	1	211	212	1	211	2.08e-135	377.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__vat(B)	vat(B)	Enzymatic inactivation	streptogramin vat acetyltransferase	MLS_streptogramin	Yes	Yes	Yes	IV	genome	6.045297
k141_692760_3	k141_692760	U19459.gene.p01	82.0	211	212	1	211	212	1	211	5.1199999999999996e-136	378.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__vat(B)	vat(B)	Enzymatic inactivation	streptogramin vat acetyltransferase	MLS_streptogramin	Yes	Yes	Yes	IV	genome	24.548832
k141_4349917_2	k141_4349917	gb|WP_128268285.1|ARO:3006983|RSD2-2	99.2	244	244	1	243	252	9	252	1.58e-175	481.0		beta_lactam	beta_lactam__RSD2-2								III	genome	5.419015
k141_4659449_3	k141_4659449	gi|495775416|ref|WP_008499995.1|	98.2	226	226	1	226	371	1	226	1.42e-141	399.0	multicomponent system	macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__macA	macA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.442766
k141_1869552_2	k141_1869552	gi|505264501|ref|WP_015451603.1|	81.1	824	824	1	824	1031	1	824	0.0	1295.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	71.41153
k141_3730773_5	k141_3730773	gb|AAA25550.1|ARO:3003105|dfrA3	93.2	162	163	1	162	162	1	162	4.24e-113	316.0		trimethoprim	trimethoprim__dfrA3	dfrA3	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	IV	genome	3.6288633
k141_2180169_5	k141_2180169	AAL91930	97.4	39	41	2	40	245	207	245	1.83e-20	78.2		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	plasmid	4.4480495
k141_2181380_3	k141_2181380	gb|QDO66747.1|ARO:3007137|mcr-10.1	100.0	539	540	1	539	539	1	539	0.0	1079.0		polymyxin	polymyxin__mcr-10.1								IV	plasmid	10.90291
k141_4662892_2	k141_4662892	gi|38231197|gb|AAR14532.1|	92.6	258	260	2	259	263	6	263	1.44e-171	472.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	II	plasmid	36.589783
k141_9490_1	k141_9490	gi|1028097001|ref|WP_063853698.1|	97.4	117	118	1	117	408	292	408	2.94e-75	227.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	51.774845
k141_940799_1	k141_940799	gb|AAP43110.2|ARO:3003923|oqxB	99.5	421	421	1	421	1050	1	421	4.08e-278	779.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	9.9821005
k141_372026_2	k141_372026	gb|AAP43110.2|ARO:3003923|oqxB	81.2	271	293	1	271	1050	770	1040	1.23e-142	426.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.0993433
k141_2882279_1	k141_2882279	gb|AAP43110.2|ARO:3003923|oqxB	99.4	342	342	1	342	1050	72	413	2.2e-224	639.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	5.8488636
k141_2915175_2	k141_2915175	gb|AAP43110.2|ARO:3003923|oqxB	83.6	189	207	3	191	1050	852	1040	1.11e-96	301.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.600551
k141_2629722_3	k141_2629722	gb|AAP43110.2|ARO:3003923|oqxB	82.8	151	151	1	151	1050	1	151	1.6899999999999999e-74	238.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.9778929
k141_2704557_2	k141_2704557	gb|AAP43110.2|ARO:3003923|oqxB	85.4	144	169	1	144	1050	898	1041	2.25e-72	233.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.3649716
k141_3381220_1	k141_3381220	gb|AAP43110.2|ARO:3003923|oqxB	98.5	337	337	1	337	1050	317	653	2.15e-217	620.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	9.873549
k141_2770096_1	k141_2770096	gb|AAP43110.2|ARO:3003923|oqxB	84.8	79	79	1	79	1050	1	79	3.3000000000000002e-37	129.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.752471
k141_1543682_1	k141_1543682	gb|AAP43110.2|ARO:3003923|oqxB	97.9	381	381	1	381	1050	160	540	5.78e-245	693.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	6.2424545
k141_940799_2	k141_940799	gb|AAP43109.1|ARO:3003922|oqxA	100.0	179	180	1	179	391	213	391	1.1100000000000001e-125	357.0	multicomponent system	multidrug	multidrug__oqxA	oqxA	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	9.9821005
k141_3113232_1	k141_3113232	AGC41079.1	88.7	106	112	6	111	255	1	106	1.2400000000000001e-65	197.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(H)	lnu(H)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	IV	genome	16.506279
k141_3735370_2	k141_3735370	AGC41079.1	82.0	250	257	6	255	255	1	250	9.289999999999999e-147	409.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(H)	lnu(H)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	IV	genome	31.42413
k141_2594163_1	k141_2594163	AGC41079.1	92.8	251	272	21	271	255	1	251	2.0299999999999998e-170	469.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(H)	lnu(H)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	IV	genome	15.421829
k141_163811_4	k141_163811	AGC41079.1	88.9	27	32	6	32	255	1	27	2.86e-10	50.4		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(H)	lnu(H)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	IV	genome	4.336012
k141_2386082_1	k141_2386082	AGC41079.1	100.0	255	264	6	260	255	1	255	4.18e-186	509.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(H)	lnu(H)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	IV	genome	7.386645
k141_941382_2	k141_941382	BAE54319	99.8	419	420	1	419	419	1	419	7.93e-317	853.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(B)	ere(B)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	II	plasmid	1.5992957
k141_4506617_3	k141_4506617	BAE54319	86.2	419	420	1	419	419	1	419	3.4999999999999997e-279	758.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(B)	ere(B)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	II	genome	6.024027
k141_632746_2	k141_632746	gb|AAC75314.1|ARO:3003578|pmrF	85.7	154	168	1	154	322	161	314	3.3999999999999997e-91	267.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	1.1632653
k141_4063703_2	k141_4063703	gb|AAC75314.1|ARO:3003578|pmrF	88.8	179	184	6	184	322	6	184	8.87e-113	322.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	10.9309845
k141_1345481_6	k141_1345481	gb|AAC75314.1|ARO:3003578|pmrF	100.0	322	323	1	322	322	1	322	3e-231	628.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	10.546307
k141_3266376_2	k141_3266376	gb|AAC75314.1|ARO:3003578|pmrF	87.9	224	224	1	224	322	1	224	1.8799999999999998e-139	392.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	5.2505307
k141_2643739_2	k141_2643739	gb|AAC75314.1|ARO:3003578|pmrF	88.8	179	184	6	184	322	6	184	8.87e-113	322.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	8.791695
k141_1425761_1	k141_1425761	gb|AAC75314.1|ARO:3003578|pmrF	86.5	178	191	1	178	322	138	315	1.82e-109	314.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	17.069742
k141_4256233_2	k141_4256233	gb|AAC75314.1|ARO:3003578|pmrF	84.8	322	328	1	322	322	1	322	4.09e-196	540.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	2.920654
k141_1563700_2	k141_1563700	YP_001186705	90.9	824	824	1	824	1017	1	824	0.0	1430.0	multicomponent system	multidrug	multidrug__mexW	mexW	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	37.59334
k141_4442978_1	k141_4442978	YP_001186705	87.8	180	181	1	180	1017	838	1017	1e-94	294.0	multicomponent system	multidrug	multidrug__mexW	mexW	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	32.939022
k141_2184292_1	k141_2184292	YP_001140148	89.7	29	30	1	29	271	243	271	1.34e-09	48.5		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	48.540066
k141_4596670_1	k141_4596670	YP_001140148	91.9	271	272	1	271	271	1	271	8.38e-176	484.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	55.66862
k141_3115532_6	k141_3115532	CAI46978	100.0	293	296	3	295	293	1	293	1.63e-205	561.0		beta_lactam	beta_lactam__Other class A beta-lactamase	Other class A beta-lactamase	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	41.259655
k141_3115854_3	k141_3115854	YP_348488	81.9	337	337	1	337	1043	1	337	1.55e-186	541.0	multicomponent system	multidrug	multidrug__MexD	MexD	Efflux pump			Yes	Yes	Yes	IV	plasmid	11.803285
k141_446489_1	k141_446489	YP_348488	82.1	279	279	1	279	1043	1	279	8.82e-154	454.0	multicomponent system	multidrug	multidrug__MexD	MexD	Efflux pump			Yes	Yes	Yes	IV	plasmid	4.7159624
k141_1565337_1	k141_1565337	ABB70054	99.4	512	512	1	512	639	1	512	0.0	1000.0		tetracycline	tetracycline__tet(M)	tet(M)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	31.323225
k141_4357858_5	k141_4357858	DQ212986.1.gene3.p01	80.6	67	71	1	67	75	1	67	4.0400000000000004e-35	112.0		vancomycin	vancomycin__vanUG	vanUG	Antibiotic target alteration	vanU family		Yes	Yes	Yes	III	genome	15.66049
k141_2805715_5	k141_2805715	YP_608499	83.3	276	277	1	276	276	1	276	2.9400000000000002e-167	462.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	27.332558
k141_4667327_2	k141_4667327	X07753.1.gene1.p1	95.0	259	260	1	259	259	1	259	4.7399999999999995e-176	483.0		aminoglycoside	aminoglycoside__APH(3')-VIa	APH(3')-VIa	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes	IV	plasmid	9.213828
k141_3117869_7	k141_3117869	gi|505289664|ref|WP_015476766.1|	82.7	104	117	1	104	1067	944	1047	2.4100000000000002e-49	166.0	multicomponent system	multidrug	multidrug__MexF	MexF	Efflux pump			Yes	Yes	Yes	IV	genome	3.42582
k141_325157_4	k141_325157	gb|WP_068981631.1|ARO:3005583|CARB-49	100.0	41	41	1	41	298	1	41	6.81e-21	80.1		beta_lactam	beta_lactam__CARB-16	CARB	Enzymatic inactivation	Class A beta-lactamase					IV	plasmid	62.234276
k141_1280572_1	k141_1280572	gb|WP_068981631.1|ARO:3005583|CARB-49	100.0	41	41	1	41	298	1	41	6.81e-21	80.1		beta_lactam	beta_lactam__CARB-16	CARB	Enzymatic inactivation	Class A beta-lactamase					IV	genome	20.978687
k141_15762_2	k141_15762	CP001918.1.gene3442.p01	83.1	360	361	1	360	457	98	457	9.36e-206	571.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	12.605414
k141_2051289_2	k141_2051289	CP001918.1.gene3442.p01	81.5	455	472	15	469	457	1	455	2.8600000000000002e-257	706.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	10.167233
k141_1257381_1	k141_1257381	AAC76696	100.0	394	395	1	394	394	1	394	6.81e-278	752.0		multidrug	multidrug__emrD	emrD	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	genome	11.497901
k141_16386_8	k141_16386	gi|556280032|ref|WP_023289127.1|	99.8	402	403	1	402	402	1	402	5.499999999999999e-288	778.0		multidrug	multidrug__mdtH	mdtH	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	9.899538
k141_326860_1	k141_326860	gi|730661043|ref|WP_034065992.1|	84.7	391	399	1	391	404	1	391	4.33e-227	624.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.5055323
k141_2821212_4	k141_2821212	gi|730661043|ref|WP_034065992.1|	99.0	404	405	1	404	404	1	404	2.02e-275	747.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	20.269592
k141_3136287_1	k141_3136287	gi|730661043|ref|WP_034065992.1|	89.0	281	285	3	283	404	124	403	9.099999999999999e-171	477.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.748597
k141_4078721_5	k141_4078721	gi|730661043|ref|WP_034065992.1|	99.0	96	96	1	96	404	1	96	4.23e-57	179.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	11.606322
k141_1665831_2	k141_1665831	gi|730661043|ref|WP_034065992.1|	91.0	354	355	1	354	404	51	404	1.88e-221	608.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	27.920176
k141_4943493_1	k141_4943493	gi|730661043|ref|WP_034065992.1|	97.9	96	96	1	96	404	1	96	1.1900000000000001e-56	178.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	27.10604
k141_3120672_3	k141_3120672	gb|AAC75271.1|ARO:3003952|yojI	90.3	547	548	1	547	547	1	547	0.0	962.0		other_peptide_antibiotics	other_peptide_antibiotics__microcin efflux pumu gene yojI	microcin efflux pumu gene yojI	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.552716
k141_1601415_1	k141_1601415	gb|AAC75271.1|ARO:3003952|yojI	84.8	33	33	1	33	547	1	33	1.65e-12	57.0		other_peptide_antibiotics	other_peptide_antibiotics__microcin efflux pumu gene yojI	microcin efflux pumu gene yojI	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	7.7897625
k141_3791675_1	k141_3791675	gb|AAC75271.1|ARO:3003952|yojI	84.4	418	419	1	418	547	1	418	3.69e-254	699.0		other_peptide_antibiotics	other_peptide_antibiotics__microcin efflux pumu gene yojI	microcin efflux pumu gene yojI	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.940461
k141_3940839_16	k141_3940839	gb|AAC75271.1|ARO:3003952|yojI	100.0	547	548	1	547	547	1	547	0.0	1058.0		other_peptide_antibiotics	other_peptide_antibiotics__microcin efflux pumu gene yojI	microcin efflux pumu gene yojI	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	10.62579
k141_574674_1	k141_574674	gb|AAC75271.1|ARO:3003952|yojI	83.4	547	548	1	547	547	1	547	0.0	897.0		other_peptide_antibiotics	other_peptide_antibiotics__microcin efflux pumu gene yojI	microcin efflux pumu gene yojI	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	12.731018
k141_4670248_1	k141_4670248	gb|WP_072678505.1|ARO:3005937|OXA-732	100.0	266	267	1	266	266	1	266	5.7e-201	547.0		beta_lactam	beta_lactam__OXA-36	OXA	Enzymatic inactivation	Class D beta-lactamase					IV	genome	13.411488
