qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_5581531_2	k141_5581531	gb|BAD89844.2|ARO:3000753|abeM	86.5	171	188	1	171	448	1	171	1.01e-90	271.0		multidrug	multidrug__abeM	abeM	Efflux pump	MATE transporter		Yes	Yes	Yes	IV	genome	4.8893037
k141_2449821_4	k141_2449821	FN594949.1.gene24.p01	96.6	640	641	1	640	640	1	640	0.0	1229.0		tetracycline	tetracycline__tet(44)	tet(44)	Antibiotic target protection			Yes	Yes	Yes	III	genome	4.8042045
k141_2449821_5	k141_2449821	FN594949.1.gene25.p01	100.0	285	286	1	285	285	1	285	5.99e-217	589.0		aminoglycoside	aminoglycoside__ANT(6)-Ib	ANT(6)	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes	III	genome	4.8042045
k141_4548719_1	k141_4548719	gb|CDO12042.1|ARO:3005053|ArnT	98.0	256	257	1	256	551	296	551	1.58e-181	508.0		other_peptide_antibiotics	other_peptide_antibiotics__ArnT								III	genome	17.219843
k141_5252331_1	k141_5252331	gb|CDO12042.1|ARO:3005053|ArnT	99.0	398	399	1	398	551	154	551	1.42e-277	758.0		other_peptide_antibiotics	other_peptide_antibiotics__ArnT								III	genome	7.2485824
k141_3522747_1	k141_3522747	gb|CDO12042.1|ARO:3005053|ArnT	99.5	551	552	1	551	551	1	551	0.0	1068.0		other_peptide_antibiotics	other_peptide_antibiotics__ArnT								III	genome	17.620121
k141_107580_1	k141_107580	gb|CDO12042.1|ARO:3005053|ArnT	97.4	341	341	1	341	551	1	341	1.17e-230	637.0		other_peptide_antibiotics	other_peptide_antibiotics__ArnT								III	genome	14.164038
k141_146539_4	k141_146539	gb|CDO12042.1|ARO:3005053|ArnT	86.5	215	216	1	215	551	337	551	1.8800000000000002e-133	384.0		other_peptide_antibiotics	other_peptide_antibiotics__ArnT								III	genome	1.5680048
k141_2623457_1	k141_2623457	gb|CDO12042.1|ARO:3005053|ArnT	100.0	43	44	1	43	551	509	551	4.27e-24	90.5		other_peptide_antibiotics	other_peptide_antibiotics__ArnT								III	genome	17.73137
k141_4389643_3	k141_4389643	gb|CDO12042.1|ARO:3005053|ArnT	90.2	123	123	1	123	551	1	123	2.75e-75	231.0		other_peptide_antibiotics	other_peptide_antibiotics__ArnT								III	genome	1.3764806
k141_3501275_2	k141_3501275	NC_011595.7057907.p01	81.7	153	153	1	153	1031	1	153	4.79e-77	245.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	16.455975
k141_851354_1	k141_851354	NC_011595.7057907.p01	84.7	72	77	1	72	1031	957	1028	1.0400000000000001e-31	114.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	6.3688173
k141_5405459_2	k141_5405459	NC_011595.7057907.p01	81.8	159	160	1	159	1031	1	159	6.94e-80	253.0	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	3.6774943
k141_2452382_2	k141_2452382	gb|AAF61147.1|ARO:3004751|BES-1	95.9	49	49	1	49	292	1	49	1.4199999999999999e-25	92.8		beta_lactam	beta_lactam__BES-1	BES-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	genome	9.398272
k141_2121839_2	k141_2121839	gb|AAF61147.1|ARO:3004751|BES-1	95.9	49	49	1	49	292	1	49	1.4199999999999999e-25	92.8		beta_lactam	beta_lactam__BES-1	BES-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	genome	11.673655
k141_50233_1	k141_50233	gb|AAF61147.1|ARO:3004751|BES-1	80.9	278	294	10	287	292	13	286	1.81e-153	429.0		beta_lactam	beta_lactam__BES-1	BES-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	genome	4.739245
k141_5377176_1	k141_5377176	gb|AAF61147.1|ARO:3004751|BES-1	97.7	258	259	1	258	292	35	292	4.95e-181	497.0		beta_lactam	beta_lactam__BES-1	BES-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	plasmid	15.582608
k141_354921_1	k141_354921	gb|ACT97371.1|ARO:3003097|CfxA6	81.0	300	302	1	300	331	12	311	1.3400000000000002e-164	459.0		beta_lactam	beta_lactam__CfxA6	CfxA	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	plasmid	68.097946
k141_391633_4	k141_391633	gb|ACT97371.1|ARO:3003097|CfxA6	99.4	331	332	1	331	331	1	331	1.33e-234	637.0		beta_lactam	beta_lactam__CfxA6	CfxA	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	312.9517
k141_5249556_1	k141_5249556	CP001918.1.gene1258.p01	99.5	383	383	1	383	397	5	387	7e-264	716.0	multicomponent system	multidrug	multidrug__MexE	MexE	Efflux pump			Yes	Yes	Yes	IV	genome	7.96
k141_49722_3	k141_49722	CP001918.1.gene1258.p01	96.3	81	81	1	81	397	1	81	3.5900000000000004e-47	152.0	multicomponent system	multidrug	multidrug__MexE	MexE	Efflux pump			Yes	Yes	Yes	IV	genome	6.609044
k141_481990_8	k141_481990	CP001918.1.gene1258.p01	94.5	397	398	1	397	397	1	397	5.79e-260	707.0	multicomponent system	multidrug	multidrug__MexE	MexE	Efflux pump			Yes	Yes	Yes	IV	plasmid	3.984115
k141_1404489_8	k141_1404489	YP_985461	88.1	219	219	1	219	274	1	219	7.87e-131	368.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	4.817938
k141_1726154_30	k141_1726154	YP_985461	80.2	273	275	1	273	274	1	273	2.0100000000000002e-157	437.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.6325107
k141_4201068_1	k141_4201068	gi|446961539|ref|WP_001038795.1|	100.0	47	47	1	47	245	1	47	5.840000000000001e-26	92.8		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	viral	38.897415
k141_63422_4	k141_63422	gi|446961539|ref|WP_001038795.1|	100.0	47	47	1	47	245	1	47	5.840000000000001e-26	92.8		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	plasmid	62.63256
k141_4188579_1	k141_4188579	gi|446961539|ref|WP_001038795.1|	98.5	67	68	1	67	245	179	245	2.63e-44	140.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	genome	12.269103
k141_3152482_3	k141_3152482	AF133140.gene.p01	100.0	391	392	1	391	391	1	391	5.1600000000000005e-276	747.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	49.613895
k141_1055251_1	k141_1055251	gb|AMP42147.1|ARO:3004442|tet(W/N/W)	100.0	40	40	1	40	639	1	40	1.08e-19	77.8		tetracycline	tetracycline__tet(W/N/W)	tet(W/N/W)	Antibiotic target alteration	mosiac ribosomal protection		Yes	Yes	Yes	III	genome	35.49465
k141_12884_5	k141_12884	gb|AMP42147.1|ARO:3004442|tet(W/N/W)	80.1	583	592	1	583	639	1	583	0.0	932.0		tetracycline	tetracycline__tet(W/N/W)	tet(W/N/W)	Antibiotic target alteration	mosiac ribosomal protection		Yes	Yes	Yes	III	genome	15.298093
k141_1784725_5	k141_1784725	gb|AMP42147.1|ARO:3004442|tet(W/N/W)	100.0	31	31	1	31	639	1	31	2.57e-14	62.0		tetracycline	tetracycline__tet(W/N/W)	tet(W/N/W)	Antibiotic target alteration	mosiac ribosomal protection		Yes	Yes	Yes	III	genome	3.0415323
k141_5250787_2	k141_5250787	gb|WP_063864115.1|ARO:3005734|OXA-504	93.9	264	265	1	264	264	1	264	2.9999999999999997e-186	509.0		beta_lactam	beta_lactam__OXA-427	OXA	Enzymatic inactivation	Class D beta-lactamase					III	genome	5.4212427
k141_3503893_2	k141_3503893	gb|WP_063864115.1|ARO:3005734|OXA-504	98.5	264	265	1	264	264	1	264	7.15e-194	529.0		beta_lactam	beta_lactam__OXA-427	OXA	Enzymatic inactivation	Class D beta-lactamase					III	genome	83.139595
k141_3153365_1	k141_3153365	gb|CCI79240.1|ARO:3005047|eptB	98.4	383	383	1	383	574	18	400	9.5e-275	751.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate					III	genome	15.339257
k141_363485_2	k141_363485	gb|CCI79240.1|ARO:3005047|eptB	81.6	553	564	1	552	574	18	570	0.0	933.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate					III	genome	23.640575
k141_1070431_2	k141_1070431	gb|CCI79240.1|ARO:3005047|eptB	98.3	472	472	1	472	574	18	489	0.0	934.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate					III	genome	15.799228
k141_27342_2	k141_27342	gb|CCI79240.1|ARO:3005047|eptB	82.1	554	564	1	553	574	18	571	0.0	934.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate					III	genome	4.0928326
k141_3526569_1	k141_3526569	gb|CCI79240.1|ARO:3005047|eptB	99.2	362	363	1	362	574	213	574	6e-275	751.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate					III	genome	10.053597
k141_3526615_1	k141_3526615	gb|CCI79240.1|ARO:3005047|eptB	100.0	131	132	1	131	574	444	574	1.5e-93	279.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate					III	genome	13.156496
k141_3007486_1	k141_3007486	gb|CCI79240.1|ARO:3005047|eptB	91.2	307	317	1	306	574	264	570	1.16e-210	586.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate					III	genome	23.225767
k141_4077447_1	k141_4077447	gb|CCI79240.1|ARO:3005047|eptB	85.5	256	266	1	255	574	316	571	7.67e-163	462.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate					III	genome	3.8140879
k141_1669250_1	k141_1669250	gb|CCI79240.1|ARO:3005047|eptB	81.4	554	564	1	553	574	18	571	0.0	924.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate					III	genome	5.816867
k141_4479872_12	k141_4479872	gb|CCI79240.1|ARO:3005047|eptB	80.9	554	564	1	553	574	18	571	0.0	921.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate					III	genome	3.5584204
k141_5586867_1	k141_5586867	gb|CCI79240.1|ARO:3005047|eptB	81.1	127	127	1	127	574	18	144	9.09e-64	202.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate					III	genome	2.3878064
k141_2454263_1	k141_2454263	gb|WP_008659027.1|ARO:3006226|CepA-49	83.0	135	139	5	139	300	10	144	7.190000000000001e-75	223.0		beta_lactam	beta_lactam__cepA	cepA	Enzymatic inactivation	Class A beta-lactamase					III	genome	2.427164
k141_2804814_2	k141_2804814	AM296481.1.gene2.p01	88.6	421	422	1	421	421	1	421	8.15e-263	716.0		chloramphenicol	chloramphenicol__cmlB1	cmlB1	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	23.219536
k141_2105819_1	k141_2105819	AF226276.1.gene3.p01	94.0	67	68	1	67	207	141	207	1.86e-44	140.0		chloramphenicol	chloramphenicol__catD	catD	Enzymatic inactivation	cat		Yes	Yes	Yes	III	genome	7.2073245
k141_5407518_3	k141_5407518	AF226276.1.gene3.p01	80.6	206	208	1	206	207	1	206	4.56e-130	363.0		chloramphenicol	chloramphenicol__catD	catD	Enzymatic inactivation	cat		Yes	Yes	Yes	III	genome	9.571355
k141_168264_3	k141_168264	AF226276.1.gene3.p01	100.0	207	208	1	207	207	1	207	8.470000000000001e-160	438.0		chloramphenicol	chloramphenicol__catD	catD	Enzymatic inactivation	cat		Yes	Yes	Yes	III	genome	5.5430555
k141_5452529_3	k141_5452529	AF226276.1.gene3.p01	81.1	159	160	1	159	207	49	207	2.17e-97	278.0		chloramphenicol	chloramphenicol__catD	catD	Enzymatic inactivation	cat		Yes	Yes	Yes	III	genome	12.095613
k141_8280_2	k141_8280	CAI94891	95.8	260	260	1	260	405	1	260	3.62e-166	464.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	71.06856
k141_2805678_2	k141_2805678	gi|1001786599|ref|WP_061324791.1|	81.2	548	559	1	548	563	1	548	3.52e-302	828.0	two-component system	polymyxin	polymyxin__rosB	rosB	Efflux pump			Yes	Yes	Yes	IV	genome	25.856318
k141_3162717_2	k141_3162717	gi|1001786599|ref|WP_061324791.1|	88.5	61	62	1	61	563	1	61	5.24e-31	110.0	two-component system	polymyxin	polymyxin__rosB	rosB	Efflux pump			Yes	Yes	Yes	IV	genome	2.1490932
k141_5355757_1	k141_5355757	gi|1001786599|ref|WP_061324791.1|	82.1	441	441	1	441	563	1	441	1.6e-241	669.0	two-component system	polymyxin	polymyxin__rosB	rosB	Efflux pump			Yes	Yes	Yes	IV	plasmid	4.534281
k141_2910255_2	k141_2910255	gi|1001786599|ref|WP_061324791.1|	82.2	304	316	1	304	563	245	548	1.46e-169	481.0	two-component system	polymyxin	polymyxin__rosB	rosB	Efflux pump			Yes	Yes	Yes	IV	genome	0.81228435
k141_5138637_4	k141_5138637	gi|1001786599|ref|WP_061324791.1|	90.2	51	51	1	51	563	1	51	6.55e-25	93.2	two-component system	polymyxin	polymyxin__rosB	rosB	Efflux pump			Yes	Yes	Yes	IV	genome	5.494104
k141_358700_6	k141_358700	KJ363320.1.gene3.p01	99.6	259	260	1	259	259	1	259	4.12e-186	509.0		aminoglycoside	aminoglycoside__aadA2	aadA2	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	47.592514
k141_711986_2	k141_711986	KJ363320.1.gene3.p01	100.0	26	27	1	26	259	234	259	1.82e-12	56.2		aminoglycoside	aminoglycoside__aadA2	aadA2	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	plasmid	9.958529
k141_1562489_1	k141_1562489	KJ363320.1.gene3.p01	100.0	39	39	1	39	259	1	39	1.53e-19	75.9		aminoglycoside	aminoglycoside__aadA2	aadA2	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	2.612903
k141_689437_1	k141_689437	KJ363320.1.gene3.p01	100.0	31	31	1	31	259	1	31	1.63e-13	59.3		aminoglycoside	aminoglycoside__aadA2	aadA2	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	2.4717607
k141_1058045_1	k141_1058045	YP_001477378	82.8	348	358	12	358	406	20	367	4.41e-198	549.0	two-component system	polymyxin	polymyxin__rosA	rosA	Efflux pump			Yes	Yes	Yes	IV	genome	10.889849
k141_4110898_2	k141_4110898	YP_001477378	80.3	203	203	1	202	406	203	405	2.51e-107	312.0	two-component system	polymyxin	polymyxin__rosA	rosA	Efflux pump			Yes	Yes	Yes	IV	genome	3.65247
k141_4903173_1	k141_4903173	gb|AAD01868.1|ARO:3002867|dfrF	100.0	156	156	1	156	164	1	156	2.3e-111	311.0		trimethoprim	trimethoprim__dfrF	dfrF	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	III	genome	21.475172
k141_3190638_1	k141_3190638	gb|AAD01868.1|ARO:3002867|dfrF	100.0	54	55	1	54	164	111	164	4.5800000000000004e-35	114.0		trimethoprim	trimethoprim__dfrF	dfrF	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	III	plasmid	17.894123
k141_888061_1	k141_888061	gb|AAD01868.1|ARO:3002867|dfrF	100.0	46	48	1	46	164	111	156	3.13e-28	96.7		trimethoprim	trimethoprim__dfrF	dfrF	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	III	genome	13.383279
k141_5254442_2	k141_5254442	gi|694076105|ref|WP_032421853.1|	99.9	1036	1037	1	1036	1036	1	1036	0.0	1943.0	multicomponent system	multidrug	multidrug__acrF	acrF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	15.1292
k141_2569381_1	k141_2569381	gi|694076105|ref|WP_032421853.1|	80.1	906	906	1	906	1036	1	905	0.0	1406.0	multicomponent system	multidrug	multidrug__acrF	acrF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	7.675958
k141_2808271_9	k141_2808271	gb|AAC75314.1|ARO:3003578|pmrF	86.3	271	271	1	271	322	1	271	7.35e-168	466.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	4.8948455
k141_5259512_7	k141_5259512	gb|AAC75314.1|ARO:3003578|pmrF	99.7	322	323	1	322	322	1	322	8.610000000000001e-231	627.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	24.243296
k141_4961013_2	k141_4961013	gb|AAC75314.1|ARO:3003578|pmrF	86.0	315	346	19	333	322	1	315	2.4999999999999998e-197	543.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	10.245509
k141_415495_1	k141_415495	gb|AAC75314.1|ARO:3003578|pmrF	88.4	233	239	6	238	322	6	238	3.1e-149	417.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	13.985084
k141_2512521_3	k141_2512521	gb|AAC75314.1|ARO:3003578|pmrF	86.5	141	141	1	141	322	1	141	1.4199999999999998e-82	244.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	6.3345323
k141_1883918_7	k141_1883918	gb|AAC75314.1|ARO:3003578|pmrF	84.1	308	325	4	311	322	7	314	4.99e-187	516.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	2.3114448
k141_4014999_1	k141_4014999	gb|AAC75314.1|ARO:3003578|pmrF	88.7	177	178	1	177	322	1	177	7.62e-110	315.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	2.9752765
k141_1269781_3	k141_1269781	gb|AAC75314.1|ARO:3003578|pmrF	88.8	179	184	6	184	322	6	184	8.87e-113	322.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	8.531098
k141_1269814_2	k141_1269814	gb|AAC75314.1|ARO:3003578|pmrF	88.8	179	184	6	184	322	6	184	8.87e-113	322.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	14.495138
k141_2338105_1	k141_2338105	gb|AAC75314.1|ARO:3003578|pmrF	87.9	321	324	1	321	322	1	321	5.68e-202	554.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	plasmid	1.783385
k141_3801662_4	k141_3801662	gb|AAC75314.1|ARO:3003578|pmrF	85.1	322	328	1	322	322	1	322	7.079999999999999e-197	541.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	4.4440413
k141_1410328_1	k141_1410328	ZP_03048536	100.0	110	111	1	110	110	1	110	3e-79	226.0		multidrug	multidrug__Escherichia coli emrE	Escherichia coli emrE	Efflux pump			Yes	Yes	Yes	IV	genome	6.682514
k141_2808819_3	k141_2808819	gb|AUI38915.1|ARO:3004695|MCR-4.3	100.0	193	202	1	193	541	1	193	3.53e-127	367.0		polymyxin	polymyxin__mcr-4.3	mcr-4	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	82.474724
k141_1015228_2	k141_1015228	gb|AUI38915.1|ARO:3004695|MCR-4.3	100.0	308	309	1	308	541	234	541	9.65e-233	640.0		polymyxin	polymyxin__mcr-4.3	mcr-4	Antibiotic target alteration			Yes	Yes	Yes	IV	plasmid	2.2329917
k141_711089_1	k141_711089	gi|755004067|ref|WP_042357457.1|	96.5	340	340	1	340	408	50	389	7.96e-227	621.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	8.019518
k141_3509374_2	k141_3509374	ACB16010	97.0	66	67	1	66	270	205	270	2.67e-34	115.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	7.5055065
k141_711986_1	k141_711986	gb|CAD91132.1|ARO:3002839|lnuF	99.6	273	274	1	273	273	1	273	7.5e-205	557.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(F)	lnu(F)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	IV	plasmid	9.958529
k141_4907814_2	k141_4907814	M55620.gene.p01	100.0	219	220	1	219	219	1	219	1.1099999999999999e-170	466.0		chloramphenicol	chloramphenicol__catQ	catQ	Enzymatic inactivation	cat		Yes	Yes	Yes	III	genome	46.404335
k141_3204521_1	k141_3204521	M55620.gene.p01	91.8	49	50	1	49	219	171	219	2.54e-30	103.0		chloramphenicol	chloramphenicol__catQ	catQ	Enzymatic inactivation	cat		Yes	Yes	Yes	III	genome	2.4341989
k141_4558956_7	k141_4558956	U41471.1.gene1.p01	86.8	159	156	1	155	195	37	195	3.29e-102	290.0		aminoglycoside	aminoglycoside__AAC(2')-Ib	AAC(2')-Ib	Enzymatic inactivation	Acetyltransferases	AAC(2')	Yes	Yes	Yes	IV	genome	4.839979
k141_3160086_1	k141_3160086	gi|938857589|ref|WP_054662856.1|	82.6	172	172	1	172	1048	1	172	1.08e-87	275.0	multicomponent system	multidrug	multidrug__smeE	smeE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	9.665973
k141_4210326_1	k141_4210326	gb|AAG05915.1|ARO:3004074|MuxB	83.6	116	132	2	117	1043	902	1017	4.3599999999999997e-54	180.0	multicomponent system	multidrug	multidrug__MuxB	MuxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	25.90749
k141_744610_1	k141_744610	gb|AAG05915.1|ARO:3004074|MuxB	80.5	41	42	2	42	1043	940	980	1e-15	66.6	multicomponent system	multidrug	multidrug__MuxB	MuxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	24.60602
k141_754825_1	k141_754825	gb|AAG05915.1|ARO:3004074|MuxB	83.9	62	73	12	73	1043	3	64	1.54e-28	104.0	multicomponent system	multidrug	multidrug__MuxB	MuxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	11.609775
k141_4002198_2	k141_4002198	gb|AAG05915.1|ARO:3004074|MuxB	85.1	87	104	1	87	1043	934	1020	1.13e-40	140.0	multicomponent system	multidrug	multidrug__MuxB	MuxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	6.629703
