qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_1752237_1	k141_1752237	gb|CAJ77856.1|ARO:3000777|adeF	80.5	87	87	1	87	1059	1	87	1.95e-40	139.0	multicomponent system	multidrug	multidrug__adeF	adeF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.4354485
k141_1365729_2	k141_1365729	gb|CAJ77856.1|ARO:3000777|adeF	85.8	563	565	1	563	1059	1	561	1.9e-307	860.0	multicomponent system	multidrug	multidrug__adeF	adeF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.5523223
k141_1339315_26	k141_1339315	gb|CAA03986.1|ARO:3000343|tap	82.8	390	390	1	390	409	1	390	2.46e-218	602.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.0770206
k141_2176683_3	k141_2176683	BAC67151	99.0	105	107	1	105	391	286	390	4.45e-67	205.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.670776
k141_3003308_4	k141_3003308	BAC67144	100.0	396	397	1	396	396	1	396	6.26e-275	745.0		tetracycline	tetracycline__tet(C)	tet(C)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	11.286796
k141_1762634_1	k141_1762634	KJ363320.1.gene3.p01	90.6	32	33	1	32	259	228	259	9.36e-15	62.8		aminoglycoside	aminoglycoside__aadA2	aadA2	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	0.7717493
k141_736998_3	k141_736998	YP_002890644	99.6	274	275	1	274	274	1	274	2.2000000000000003e-193	528.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	11.7219715
k141_2617772_1	k141_2617772	AY743590.gene.p01	100.0	379	379	1	379	395	1	379	2.7399999999999998e-264	717.0		tetracycline	tetracycline__tet(39)	tet(39)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	2.3569903
k141_347503_2	k141_347503	gi|545272242|ref|WP_021561466.1|	100.0	87	88	1	87	260	174	260	4.98e-59	179.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	I	plasmid	26.867882
k141_2423269_2	k141_2423269	Q7N0B9	81.8	33	34	1	32	272	1	33	1.26e-10	51.6		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.4554367
k141_1392739_5	k141_1392739	EU675686.2.gene5.p01	98.2	281	298	17	297	281	1	281	1.16e-198	543.0		aminoglycoside	aminoglycoside__aadA16	aadA16	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	1.9981909
k141_982349_1	k141_982349	gi|949697184|ref|WP_057056221.1|	100.0	87	88	1	87	278	192	278	2.07e-59	181.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	III	genome	3.6693134
k141_1608291_1	k141_1608291	ABG36700	82.1	95	98	1	95	323	227	321	1.43e-50	160.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	genome	1.3154702
k141_1403156_7	k141_1403156	gi|1004701441|gb|AMP49834.1|	100.0	37	37	1	37	386	1	37	5.18e-19	75.5		tetracycline	tetracycline__tet(X)	tet(X)	Enzymatic inactivation			Yes	Yes	Yes	III	genome	53.627964
k141_3270778_5	k141_3270778	gb|WP_109545072.1|ARO:3005333|OXA-641	96.5	257	258	1	257	257	1	257	2.78e-183	501.0		beta_lactam	beta_lactam__OXA-372	OXA	Enzymatic inactivation	Class D beta-lactamase					IV	genome	4.5416174
k141_2866280_1	k141_2866280	gi|168258996|gb|ACA23181.1|	99.5	398	398	1	398	639	5	402	1.9e-275	756.0		tetracycline	tetracycline__tet(W)	tet(W)	Antibiotic target protection			Yes	Yes	Yes	III	plasmid	0.57251906
k141_1835439_4	k141_1835439	gb|ABW91178.1|ARO:3002613|aadA13	100.0	43	43	1	43	265	1	43	2.25e-23	86.3		aminoglycoside	aminoglycoside__aadA13	aadA13	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	4.290218
k141_1440323_1	k141_1440323	gb|ABW91178.1|ARO:3002613|aadA13	100.0	29	30	1	29	265	237	265	3.17e-14	61.2		aminoglycoside	aminoglycoside__aadA13	aadA13	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	14.204434
k141_1440357_1	k141_1440357	gb|ABW91178.1|ARO:3002613|aadA13	100.0	29	30	1	29	265	237	265	3.17e-14	61.2		aminoglycoside	aminoglycoside__aadA13	aadA13	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	3.3838608
k141_2249742_1	k141_2249742	AF409092.1.gene1.p01	98.6	288	300	12	299	288	1	288	6.64e-198	541.0		beta_lactam	beta_lactam__CARB-7	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	4.493846
k141_1631882_1	k141_1631882	gb|OPD39420.1|ARO:3005222|OXA-544	98.9	188	189	1	188	275	88	275	5.05e-140	390.0		beta_lactam	beta_lactam__OXA-2	OXA	Enzymatic inactivation	Class D beta-lactamase					IV	genome	1.836425
