qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_2164446_3	k141_2164446	gb|ADV91011.1|ARO:3000245|RbpA	95.9	49	49	1	49	114	1	49	1.0400000000000001e-29	99.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	11.695872
k141_3763480_4	k141_3763480	gb|ADV91011.1|ARO:3000245|RbpA	94.6	111	112	1	111	114	1	111	3.43e-77	221.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	9.126
k141_1143020_5	k141_1143020	gb|ADV91011.1|ARO:3000245|RbpA	95.5	111	112	1	111	114	1	111	4.87e-77	221.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	18.81419
k141_1242298_1	k141_1242298	gb|ADV91011.1|ARO:3000245|RbpA	95.9	49	49	1	49	114	1	49	1.0400000000000001e-29	99.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	10.41978
k141_3381173_7	k141_3381173	gb|ADV91011.1|ARO:3000245|RbpA	92.9	112	113	1	112	114	1	112	4.88e-75	216.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	4.6482863
k141_2379439_6	k141_2379439	AAC78336	100.0	408	409	1	408	408	1	408	1.22e-294	796.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ereA2	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	I	plasmid	36.29221
k141_1590709_8	k141_1590709	AAK14791	100.0	260	261	1	260	260	1	260	1.19e-190	520.0		beta_lactam	beta_lactam__NPS-1	NPS-1	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	I	genome	14.532393
k141_3699164_1	k141_3699164	gb|ACJ63262.1|ARO:3003107|mefB	88.7	53	53	1	53	409	1	53	2.26e-25	94.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	genome	5.81144
k141_3699554_1	k141_3699554	gb|ACJ63262.1|ARO:3003107|mefB	87.5	32	32	1	32	409	1	32	1.76e-13	59.7		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	genome	6.132205
k141_314054_1	k141_314054	gb|ACJ63262.1|ARO:3003107|mefB	95.4	238	239	1	238	409	172	409	1.9400000000000002e-156	439.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	plasmid	4.3754296
k141_2716992_4	k141_2716992	gb|ACJ63262.1|ARO:3003107|mefB	90.2	399	401	1	399	409	7	405	3.98e-257	701.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	genome	7.682698
k141_1522468_5	k141_1522468	gb|ACJ63262.1|ARO:3003107|mefB	97.3	409	410	1	409	409	1	409	3.5400000000000003e-283	767.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	plasmid	5.7481823
k141_3699164_5	k141_3699164	gb|ABR14060.1|ARO:3002838|lnuD	84.1	164	165	1	164	164	1	164	4.18e-105	296.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(D)	lnu(D)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	III	genome	5.81144
k141_218217_5	k141_218217	gb|ABR14060.1|ARO:3002838|lnuD	88.9	27	27	1	27	164	1	27	3.76e-12	54.3		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(D)	lnu(D)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	III	genome	4.8936877
k141_1856969_2	k141_1856969	CAJ45367	98.7	373	374	1	373	405	33	405	2.61e-254	692.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	37.80398
k141_2388230_1	k141_2388230	AJ222769.gene.p01	99.4	530	530	1	530	639	1	530	0.0	1013.0		tetracycline	tetracycline__tet(W)	tet(W)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	13.724715
k141_545567_21	k141_545567	YP_002552549	81.4	274	275	1	274	274	1	274	3.48e-158	439.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	16.860023
k141_662530_16	k141_662530	YP_002552549	80.3	269	270	1	269	274	6	274	2.6299999999999997e-147	412.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	16.518482
k141_1603518_5	k141_1603518	VXQ21601.1	100.0	344	345	1	344	344	1	344	2.5700000000000003e-259	701.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__cfr(E)	cfr(E)	Antibiotic target alteration	Cfr 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	III	genome	4.4021487
k141_3183443_2	k141_3183443	AF326355.1.gene1.p01	100.0	287	288	1	287	287	1	287	4.0099999999999996e-207	564.0		beta_lactam	beta_lactam__GES-2	GES	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	plasmid	4.7173214
k141_2662529_1	k141_2662529	ABV82120	99.5	583	583	1	583	639	1	583	0.0	1147.0		tetracycline	tetracycline__tet(32)	tet(32)	Antibiotic target protection			Yes	Yes	Yes	III	genome	2.525908
k141_292462_2	k141_292462	gb|AAL59753.1|ARO:3000412|sul2	100.0	271	272	1	271	271	1	271	3.6299999999999998e-186	510.0		sulfonamide	sulfonamide__sul2	sul2	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	notassessed	plasmid	17.209616
k141_3976611_3	k141_3976611	gb|ABW91178.1|ARO:3002613|aadA13	99.6	261	262	1	261	265	5	265	2.02e-188	515.0		aminoglycoside	aminoglycoside__aadA13	aadA13	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	2.1542056
k141_3976611_4	k141_3976611	AF317511.1.gene5.p01	97.0	266	267	1	266	266	1	266	2.5e-195	533.0		beta_lactam	beta_lactam__OXA-46	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	III	genome	2.1542056
k141_25493_4	k141_25493	YP_002890644	94.2	274	275	1	274	274	1	274	7.9e-187	512.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	8.041299
k141_2305661_3	k141_2305661	YP_002890644	93.8	193	193	1	193	274	1	193	3.2400000000000004e-123	347.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.882192
k141_1622507_3	k141_1622507	GQ244501.1.gene1.p01	84.4	77	89	13	89	519	46	122	2.3099999999999998e-39	134.0		tetracycline	tetracycline__tet(43)	tet(43)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.4668367
k141_38640_2	k141_38640	gi|730661043|ref|WP_034065992.1|	100.0	404	405	1	404	404	1	404	3.81e-280	759.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	11.4380045
k141_38640_6	k141_38640	AF133140.gene.p01	96.9	391	392	1	391	391	1	391	1.02e-266	724.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	11.4380045
k141_1710520_1	k141_1710520	AF133140.gene.p01	96.0	346	346	1	346	391	1	346	1.1999999999999999e-230	630.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	5.482315
k141_3548918_2	k141_3548918	AF133140.gene.p01	92.4	105	105	1	105	391	1	105	2.0400000000000002e-58	182.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.087442
k141_38922_2	k141_38922	gi|571061400|ref|WP_024127829.1|	98.3	405	406	1	405	405	1	405	4.4e-275	746.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	II	plasmid	19.155378
k141_2152676_4	k141_2152676	WP_000691758	100.0	639	640	1	639	639	1	639	0.0	1274.0		tetracycline	tetracycline__tet(O)	tet(O)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	6.201664
k141_2173697_1	k141_2173697	gb|AAG07064.1|ARO:3003693|mexK	86.4	103	113	1	103	1025	920	1022	5.84e-50	167.0	multicomponent system	multidrug	multidrug__mexK	mexK	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.3914158
k141_1134340_2	k141_1134340	gb|AAY32951.1|ARO:3002837|lnuC	98.2	164	165	1	164	164	1	164	4.2300000000000005e-123	342.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(C)	lnu(C)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	III	plasmid	4.3993173
k141_1658981_24	k141_1658981	ABB70054	99.7	639	640	1	639	639	1	639	0.0	1261.0		tetracycline	tetracycline__tet(M)	tet(M)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	5.0866966
k141_2977675_2	k141_2977675	gi|446136270|ref|WP_000214125.1|	99.8	404	405	1	404	404	1	404	1.04e-277	753.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.4945817
k141_3774331_6	k141_3774331	JQ861959.1.gene5.p01	100.0	287	288	1	287	287	1	287	2.44e-217	590.0		aminoglycoside	aminoglycoside__ANT(6)-Ia	ANT(6)	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes	I	plasmid	4.733091
k141_2731528_5	k141_2731528	ACR66837	100.0	266	267	1	266	266	1	266	2.2999999999999998e-191	523.0		beta_lactam	beta_lactam__OXA-17	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	I	genome	6.8554325
k141_1408578_1	k141_1408578	gi|692128548|ref|WP_032084014.1|	99.5	406	407	1	406	406	1	406	2.74e-290	785.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(A)	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	I	plasmid	6.165689
k141_374753_2	k141_374753	ZP_03028124	100.0	301	302	1	301	335	35	335	7.660000000000001e-218	594.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	plasmid	17.379591
k141_374753_3	k141_374753	gb|AAC44316.1|ARO:3005010|qacEdelta1	100.0	70	70	1	70	115	1	70	8.519999999999999e-42	130.0		multidrug	multidrug__qacEdelta1								IV	plasmid	17.379591
k141_2482663_1	k141_2482663	gb|AKF12264.1|ARO:3004498|dfrB4	80.8	52	61	1	52	78	26	77	2.12e-28	95.1		trimethoprim	trimethoprim__dfrB4	dfrB4	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	IV	genome	1.2723112
k141_3017785_3	k141_3017785	BAE54319	100.0	144	144	1	144	419	1	144	3.21e-106	307.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(B)	ere(B)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	II	genome	2.6695027
k141_1181894_1	k141_1181894	gi|104303742|gb|ABF72138.1|	100.0	71	72	1	71	639	569	639	4.88e-44	147.0		tetracycline	tetracycline__tet(W)	tet(W)	Antibiotic target protection			Yes	Yes	Yes	III	genome	3.8636787
k141_392668_3	k141_392668	gi|950763791|ref|WP_057508902.1|	84.8	33	34	1	33	1048	1	33	3.2e-12	56.2	multicomponent system	multidrug	multidrug__smeE	smeE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	6.5994596
k141_3852490_3	k141_3852490	gi|950763791|ref|WP_057508902.1|	80.0	35	35	1	35	1048	1	35	5.14e-13	58.5	multicomponent system	multidrug	multidrug__smeE	smeE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.0457768
k141_399380_3	k141_399380	AAL05554	99.3	267	268	1	267	267	1	267	3.5299999999999995e-191	522.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lsa(E)	lsa(E)	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	I	plasmid	4.962167
k141_1438460_4	k141_1438460	BAC67144	99.7	396	397	1	396	396	1	396	2.5499999999999997e-274	743.0		tetracycline	tetracycline__tet(C)	tet(C)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.4727273
k141_2227606_15	k141_2227606	P14171	100.0	293	294	1	293	293	1	293	3.3000000000000003e-209	570.0		beta_lactam	beta_lactam__RCP-1	RCP-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	plasmid	9.115077
k141_2233510_1	k141_2233510	AAY68306	96.2	79	79	1	79	405	1	79	2.13e-46	150.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	genome	19.676035
k141_1730832_1	k141_1730832	FN594949.1.gene24.p01	97.1	280	280	1	280	640	1	280	2.11e-189	533.0		tetracycline	tetracycline__tet(44)	tet(44)	Antibiotic target protection			Yes	Yes	Yes	III	genome	1.7910563
k141_656963_1	k141_656963	M15332.gene.p01	99.6	244	245	1	244	244	1	244	1.43e-174	478.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(G)	erm(G)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	III	genome	1.2980018
k141_661029_1	k141_661029	gi|53794413|gb|AAU93764.1|	86.4	287	301	14	300	301	15	301	6.49e-174	481.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	3.3837209
k141_4106215_2	k141_4106215	AY463797.7.gene32.p01	100.0	278	279	1	278	278	1	278	1.64e-206	562.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	IV	plasmid	22.718637
k141_4106215_3	k141_4106215	AF313472.2.gene15.p01	99.6	267	268	1	267	267	1	267	1.06e-201	549.0		aminoglycoside	aminoglycoside__APH(3'')-Ib	APH(3'')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes	I	plasmid	22.718637
k141_2813425_1	k141_2813425	AY536519.1.gene1.p01	100.0	299	300	1	299	299	1	299	1.46e-215	587.0		beta_lactam	beta_lactam__VEB-3	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	I	plasmid	4.8366585
k141_3082460_2	k141_3082460	gb|ABG65740.1|ARO:3002879|linG	81.0	273	274	1	273	273	1	273	6.710000000000001e-167	461.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__linG	linG	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	I	genome	5.424076
k141_460416_3	k141_460416	gb|ABG65740.1|ARO:3002879|linG	98.9	273	274	1	273	273	1	273	1.7e-201	549.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__linG	linG	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	I	genome	3.8966901
k141_2555035_3	k141_2555035	gi|1028097008|ref|WP_063853705.1|	100.0	79	79	1	79	402	1	79	4.71e-48	155.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	genome	10.417189
k141_460416_2	k141_460416	NC_010558.1.6275994.p01	99.6	262	263	1	262	262	1	262	1.69e-191	523.0		aminoglycoside	aminoglycoside__aadA5	aadA5	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	3.8966901
k141_693854_1	k141_693854	gb|CDO61516.1|ARO:3003949|efrB	82.4	330	398	21	350	362	33	362	3.65e-192	534.0	two-component system	multidrug	multidrug__efrB	efrB	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.544966
k141_1777007_1	k141_1777007	FJ503047.1.gene1.p01	100.0	148	149	1	148	172	25	172	6.03e-107	300.0		aminoglycoside	aminoglycoside__AAC(6')-Ib-Hangzhou	AAC(6')-Ib-Hangzhou	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	IV	plasmid	2.555884
k141_1777007_2	k141_1777007	gi|38231197|gb|AAR14532.1|	99.6	259	260	1	259	263	5	263	1.17e-186	510.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	II	plasmid	2.555884
k141_972616_1	k141_972616	gb|AAA88548.1|ARO:3002597|AAC(6')-Ie-APH(2'')-Ia	100.0	436	436	1	436	479	1	436	0.0	892.0		aminoglycoside	aminoglycoside__AAC(6')-Ie-APH(2'')-Ia	AAC(6')-Ie-APH(2'')-Ia	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	I	plasmid	1.6055509
k141_2842941_1	k141_2842941	AJ420072.gene.p01	99.6	238	251	14	251	407	2	239	2.26e-153	431.0		tetracycline	tetracycline__tet(33)	tet(33)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	1.4874419
k141_1789218_12	k141_1789218	AB104852.1.gene6.p01	100.0	279	280	1	279	279	1	279	3.6799999999999997e-199	543.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	notassessed	plasmid	25.998173
k141_490774_3	k141_490774	gb|ADT70779.1|ARO:3001805|OXA-198	80.2	257	259	1	257	262	5	261	4.0599999999999997e-150	418.0		beta_lactam	beta_lactam__OXA-198	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	genome	21.107409
k141_2860424_2	k141_2860424	gb|APB03222.1|ARO:3003992|rphB	88.9	90	91	1	90	884	794	883	3.76e-50	167.0		rifamycin	rifamycin__rphB	rphB	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	2.5835419
k141_1285585_1	k141_1285585	AF261825.2.gene41.p01	93.4	271	271	1	271	288	14	284	2.53e-183	503.0		beta_lactam	beta_lactam__CARB-1	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	genome	3.0717213
k141_1831100_4	k141_1831100	AM087411.1.gene3.p01	100.0	281	296	15	295	281	1	281	3.35e-202	552.0		aminoglycoside	aminoglycoside__aadA6	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	5.648275
k141_1831720_2	k141_1831720	AUI09862.1	100.0	287	288	1	287	287	1	287	1.0100000000000002e-200	548.0		sulfonamide	sulfonamide__sul4	sul4	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	5.058753
k141_2320814_1	k141_2320814	gb|WP_104671188.1|ARO:3003948|efrA	80.1	573	575	1	573	575	4	575	0.0	875.0	two-component system	multidrug	multidrug__efrA	efrA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.919675
k141_3149403_2	k141_3149403	AAL91930	100.0	245	246	1	245	245	1	245	7.990000000000001e-177	484.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	plasmid	3.2004368
k141_1552617_1	k141_1552617	gi|551485182|gb|AGY30825.1|	97.0	266	267	1	266	266	1	266	3.5500000000000004e-195	532.0		beta_lactam	beta_lactam__OXA-119	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	III	genome	2.5
k141_3406781_2	k141_3406781	AF458080.1.gene3.p01	100.0	419	420	1	419	419	1	419	6.599999999999999e-300	810.0		chloramphenicol	chloramphenicol__cmlA5	cmlA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	plasmid	1.2020607
k141_4208652_1	k141_4208652	gb|AEG74318.1|ARO:3002795|QnrS6	100.0	48	49	1	48	218	171	218	1.8900000000000002e-29	101.0		quinolone	quinolone__QnrS6	QnrS family	Antibiotic target protection			Yes	Yes	Yes	I	plasmid	2.8031914
k141_4208652_5	k141_4208652	ABE98197	100.0	216	216	1	216	218	1	216	5.840000000000001e-110	313.0		quinolone	quinolone__QnrS2	QnrS family	Antibiotic target protection			Yes	Yes	Yes	I	plasmid	2.8031914
