qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_2486893_3	k141_2486893	gb|ADV91011.1|ARO:3000245|RbpA	93.7	111	112	1	111	114	1	111	1.7000000000000001e-77	222.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.1266862
k141_2942288_21	k141_2942288	gb|ADV91011.1|ARO:3000245|RbpA	96.4	111	113	2	112	114	1	111	6.17e-78	223.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	49.21025
k141_2977175_4	k141_2977175	gb|ADV91011.1|ARO:3000245|RbpA	93.8	112	113	1	112	114	1	112	1.4e-74	215.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	3.1797493
k141_1221344_32	k141_1221344	gb|ADV91011.1|ARO:3000245|RbpA	95.5	111	112	1	111	114	1	111	1.1900000000000001e-77	223.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	12.019598
k141_791342_3	k141_791342	gb|ADV91011.1|ARO:3000245|RbpA	91.9	111	112	1	111	114	1	111	6.65e-75	216.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	7.1926208
k141_3296907_5	k141_3296907	gb|ADV91011.1|ARO:3000245|RbpA	97.3	112	113	1	112	114	1	112	3.71e-79	226.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	4.3318005
k141_2224356_24	k141_2224356	gb|ADV91011.1|ARO:3000245|RbpA	97.3	112	113	1	112	114	1	112	2.6100000000000002e-79	227.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	7.1761937
k141_3164975_2	k141_3164975	AAG14406	100.0	22	22	1	22	301	1	22	7.68e-08	43.1		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(A)	mph(A)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	III	genome	6.2833877
k141_1584003_1	k141_1584003	gi|896190680|ref|WP_049199932.1|	81.5	368	368	1	368	563	1	368	3.64e-199	558.0	two-component system	polymyxin	polymyxin__rosB	rosB	Efflux pump			Yes	Yes	Yes	IV	genome	14.412699
k141_247165_1	k141_247165	gi|896190680|ref|WP_049199932.1|	80.6	496	496	1	496	563	1	496	8.45e-275	756.0	two-component system	polymyxin	polymyxin__rosB	rosB	Efflux pump			Yes	Yes	Yes	IV	genome	44.960155
k141_2731951_9	k141_2731951	gi|896190680|ref|WP_049199932.1|	80.7	554	559	1	554	563	1	554	1.84e-304	833.0	two-component system	polymyxin	polymyxin__rosB	rosB	Efflux pump			Yes	Yes	Yes	IV	genome	19.345974
k141_3239627_3	k141_3239627	gi|896190680|ref|WP_049199932.1|	80.3	554	559	1	554	563	1	554	7.84e-306	837.0	two-component system	polymyxin	polymyxin__rosB	rosB	Efflux pump			Yes	Yes	Yes	IV	genome	56.14776
k141_2796423_4	k141_2796423	gi|896190680|ref|WP_049199932.1|	80.3	554	559	1	554	563	1	554	4.3000000000000005e-303	830.0	two-component system	polymyxin	polymyxin__rosB	rosB	Efflux pump			Yes	Yes	Yes	IV	genome	19.19977
k141_1691673_20	k141_1691673	gi|896190680|ref|WP_049199932.1|	83.6	317	318	1	317	563	1	317	4.48e-174	493.0	two-component system	polymyxin	polymyxin__rosB	rosB	Efflux pump			Yes	Yes	Yes	IV	genome	19.600487
k141_1934643_1	k141_1934643	gi|896190680|ref|WP_049199932.1|	81.7	405	405	1	405	563	13	417	2.82e-218	608.0	two-component system	polymyxin	polymyxin__rosB	rosB	Efflux pump			Yes	Yes	Yes	IV	genome	6.6369605
k141_228829_2	k141_228829	AF133140.gene.p01	100.0	138	138	1	138	391	1	138	2.51e-87	258.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	12.386666
k141_2487384_1	k141_2487384	gb|ADP36409.1|ARO:3003730|Bifidobacteria	85.1	666	666	1	665	1107	442	1107	0.0	1163.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	6.4491854
k141_2501188_1	k141_2501188	gb|ADP36409.1|ARO:3003730|Bifidobacteria	85.4	519	514	1	514	1107	539	1057	0.0	900.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	9.784229
k141_50332_1	k141_50332	gb|ADP36409.1|ARO:3003730|Bifidobacteria	91.0	378	378	1	378	1107	128	505	1.27e-261	737.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	12.838905
k141_2085840_1	k141_2085840	gb|ADP36409.1|ARO:3003730|Bifidobacteria	88.2	356	365	11	365	1107	1	356	1.47e-234	667.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	8.112988
k141_976524_4	k141_976524	gb|ADP36409.1|ARO:3003730|Bifidobacteria	82.7	81	86	6	86	1107	9	89	6.62e-45	152.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	6.501044
k141_2559813_1	k141_2559813	gb|ADP36409.1|ARO:3003730|Bifidobacteria	80.0	40	40	1	40	1107	641	680	1.58e-17	71.6		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	3.1011105
k141_552196_1	k141_552196	gb|ADP36409.1|ARO:3003730|Bifidobacteria	83.5	364	363	1	363	1107	687	1050	3.51e-206	595.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	2.1855779
k141_1047912_1	k141_1047912	gb|ADP36409.1|ARO:3003730|Bifidobacteria	91.4	350	351	2	351	1107	6	355	1.7999999999999998e-239	679.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	3.9411764
k141_422141_1	k141_422141	gb|ADP36409.1|ARO:3003730|Bifidobacteria	83.2	173	181	10	181	1107	1	173	1.0900000000000001e-100	311.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	9.280203
k141_1132674_1	k141_1132674	CP001918.1.gene3442.p01	93.5	368	371	1	368	457	88	455	4.869999999999999e-241	660.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	18.146147
k141_461082_1	k141_461082	CP001918.1.gene3442.p01	93.4	409	423	15	423	457	1	409	5.5399999999999996e-270	736.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.8293877
k141_2723724_2	k141_2723724	CP001918.1.gene3442.p01	82.0	455	472	15	469	457	1	455	2.5899999999999998e-260	714.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	19.27102
k141_3446493_2	k141_3446493	CP001918.1.gene3442.p01	84.9	457	472	15	471	457	1	457	1.4800000000000001e-273	747.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	60.790794
k141_2388264_2	k141_2388264	CP001918.1.gene3442.p01	82.9	457	472	15	471	457	1	457	4.05e-264	723.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	5.1208844
k141_3297302_1	k141_3297302	CP001918.1.gene3442.p01	88.5	373	387	15	387	457	1	373	8.38e-230	633.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	18.443392
k141_156844_1	k141_156844	CP001918.1.gene3442.p01	98.5	65	79	15	79	457	1	65	1.5e-37	128.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	12.4839945
k141_1092834_2	k141_1092834	CP001918.1.gene3442.p01	81.7	453	471	15	467	457	1	453	3.3500000000000003e-265	726.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.8637648
k141_3369004_2	k141_3369004	CP001918.1.gene3442.p01	92.9	253	254	1	253	457	205	457	2.89e-159	448.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	11.551578
k141_1810365_2	k141_1810365	gb|AAZ42322.1|ARO:3003836|qacH	92.7	110	111	1	110	110	1	110	2.12e-70	204.0		multidrug	multidrug__qacH	qacH	Efflux pump	SMR family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	16.21641
k141_3013057_4	k141_3013057	gb|AAZ42322.1|ARO:3003836|qacH	99.1	110	111	1	110	110	1	110	5.4000000000000005e-73	211.0		multidrug	multidrug__qacH	qacH	Efflux pump	SMR family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	68.62646
k141_1810407_7	k141_1810407	BAC67151	100.0	137	138	1	137	391	255	391	2.94e-91	268.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	35.85483
k141_38626_1	k141_38626	BAC67151	92.5	226	226	1	226	391	73	298	1.39e-141	400.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	11.204466
k141_38626_2	k141_38626	BAC67151	92.5	53	54	1	53	391	1	53	7.6e-25	92.4		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	11.204466
k141_3530987_1	k141_3530987	BAC67151	97.5	79	79	1	79	391	1	79	3.77e-44	144.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	7.8850574
k141_3583082_3	k141_3583082	BAC67151	92.1	114	116	1	114	391	277	390	1.79e-69	211.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	4.2939463
k141_2262173_1	k141_2262173	gb|AAC75314.1|ARO:3003578|pmrF	80.7	176	181	1	176	322	147	322	4.5e-100	290.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	1.3496432
k141_706998_2	k141_706998	gb|AAC75314.1|ARO:3003578|pmrF	83.2	322	327	1	322	322	1	322	1.08e-193	533.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	5.1111903
k141_939425_4	k141_939425	gb|AAC75314.1|ARO:3003578|pmrF	84.1	308	325	4	311	322	7	314	1.43e-186	515.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	3.8684378
k141_1881057_7	k141_1881057	gb|AAC75314.1|ARO:3003578|pmrF	86.5	310	328	6	315	322	6	315	5.81e-196	539.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	64.42112
k141_2360333_6	k141_2360333	gb|AAC75314.1|ARO:3003578|pmrF	99.7	322	323	1	322	322	1	322	8.610000000000001e-231	627.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	17.009865
k141_3544389_1	k141_3544389	gb|AAC75314.1|ARO:3003578|pmrF	86.4	242	242	1	242	322	1	242	6.369999999999999e-152	424.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	8.037559
k141_2665805_8	k141_2665805	gb|AAC75314.1|ARO:3003578|pmrF	85.1	322	328	1	322	322	1	322	7.079999999999999e-197	541.0		polymyxin	polymyxin__pmrF	pmrF	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	21.914822
k141_2714295_2	k141_2714295	gb|WP_072678505.1|ARO:3005937|OXA-732	93.3	60	61	1	60	266	207	266	1.72e-38	126.0		beta_lactam	beta_lactam__OXA-36	OXA	Enzymatic inactivation	Class D beta-lactamase					IV	genome	3.984375
k141_1292453_13	k141_1292453	gb|WP_072678505.1|ARO:3005937|OXA-732	100.0	266	267	1	266	266	1	266	5.7e-201	547.0		beta_lactam	beta_lactam__OXA-36	OXA	Enzymatic inactivation	Class D beta-lactamase					IV	genome	30.639301
k141_2940200_8	k141_2940200	YP_002552549	80.3	274	275	1	274	274	1	274	3.87e-155	432.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	33.897793
k141_3174853_15	k141_3174853	YP_002552549	81.8	274	310	36	309	274	1	274	1.31e-155	434.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	13.930955
k141_968802_1	k141_968802	YP_002552549	93.8	112	116	4	115	274	163	274	1.2800000000000001e-70	211.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.9658012
k141_1704816_1	k141_1704816	YP_002552549	83.3	246	247	1	246	274	29	274	7.0999999999999995e-146	407.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	5.540907
k141_2838873_3	k141_2838873	YP_002552549	90.9	274	275	1	274	274	1	274	1.05e-175	484.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	6.5147943
k141_2394523_6	k141_2394523	YP_002552549	81.4	274	275	1	274	274	1	274	3.48e-158	439.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	7.4254904
k141_3575781_16	k141_3575781	YP_002552549	87.5	273	275	1	273	274	1	273	2.2699999999999997e-170	470.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	14.024145
k141_2037481_3	k141_2037481	gi|554684122|ref|WP_023184036.1|	86.8	341	344	1	341	343	1	341	2.84e-203	559.0	multicomponent system	multidrug	multidrug__mdtN	mdtN	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	5.8729234
k141_2037481_5	k141_2037481	gi|446533239|ref|WP_000610585.1|	83.5	480	487	5	484	488	4	483	1.5999999999999998e-284	777.0	multicomponent system	multidrug	multidrug__mdtP	mdtP	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	III	genome	5.8729234
k141_3167138_1	k141_3167138	NC_011586.7045443.p01	90.2	92	92	1	92	416	1	92	2.11e-47	154.0	multicomponent system	multidrug	multidrug__adeI	adeI	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.4751945
k141_2715686_1	k141_2715686	gi|495778000|ref|WP_008502579.1|	99.7	335	336	1	335	390	56	390	1.56e-230	630.0	multicomponent system	multidrug	multidrug__emrA	emrA	Efflux pump			Yes	Yes	Yes	IV	genome	12.932388
k141_457068_1	k141_457068	gb|AMQ12811.1|ARO:3004111|FosA6	83.0	53	50	1	49	139	1	53	1.17e-26	92.0		fosfomycin	fosfomycin__FosA6	FosA family	Enzymatic inactivation	thiol transferase		Yes	Yes	Yes	III	genome	36.469765
k141_2390311_2	k141_2390311	gb|AMQ12811.1|ARO:3004111|FosA6	93.7	127	130	1	127	139	12	138	2.43e-87	249.0		fosfomycin	fosfomycin__FosA6	FosA family	Enzymatic inactivation	thiol transferase		Yes	Yes	Yes	III	genome	7.474881
k141_2941608_1	k141_2941608	gi|852273548|ref|WP_048328542.1|	81.5	341	341	1	341	1043	443	783	8.08e-185	537.0	multicomponent system	multidrug	multidrug__MexD	MexD	Efflux pump			Yes	Yes	Yes	IV	plasmid	6.004582
k141_2718103_7	k141_2718103	gi|852273548|ref|WP_048328542.1|	82.4	466	475	1	463	1043	574	1039	2.37e-260	736.0	multicomponent system	multidrug	multidrug__MexD	MexD	Efflux pump			Yes	Yes	Yes	IV	genome	4.4871616
k141_1599689_1	k141_1599689	gi|852273548|ref|WP_048328542.1|	84.9	450	450	1	450	1043	334	783	4.100000000000001e-251	711.0	multicomponent system	multidrug	multidrug__MexD	MexD	Efflux pump			Yes	Yes	Yes	IV	plasmid	13.018333
k141_3494815_1	k141_3494815	gi|852273548|ref|WP_048328542.1|	82.1	308	309	1	308	1043	737	1043	5.450000000000001e-164	482.0	multicomponent system	multidrug	multidrug__MexD	MexD	Efflux pump			Yes	Yes	Yes	IV	plasmid	14.344308
k141_1533290_1	k141_1533290	gi|852273548|ref|WP_048328542.1|	84.3	254	254	1	254	1043	1	254	5.31e-141	420.0	multicomponent system	multidrug	multidrug__MexD	MexD	Efflux pump			Yes	Yes	Yes	IV	plasmid	11.402385
k141_2263841_1	k141_2263841	A8A4L2	100.0	273	273	1	273	273	1	273	1.13e-192	526.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	III	plasmid	19.97177
k141_3167750_1	k141_3167750	gi|1035707287|ref|WP_064548715.1|	97.6	41	42	1	41	371	331	371	1.23e-19	77.4	multicomponent system	macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__macA	macA	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	III	genome	5.6254063
