qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_137003_1	k141_137003	gb|ADP36409.1|ARO:3003730|Bifidobacteria	96.1	406	406	1	406	1107	373	778	1.28e-298	833.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	12.580916
k141_4290595_1	k141_4290595	gb|ADP36409.1|ARO:3003730|Bifidobacteria	81.5	92	93	1	92	1107	1017	1107	7.64e-39	135.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	3.0058208
k141_962147_1	k141_962147	gb|ADP36409.1|ARO:3003730|Bifidobacteria	94.6	224	225	2	225	1107	6	229	3.07e-154	454.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	12.791285
k141_342687_1	k141_342687	gi|755004067|ref|WP_042357457.1|	95.5	332	332	1	332	408	1	332	1.6e-217	597.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	387.23264
k141_3742662_8	k141_3742662	gb|CAJ98570.1|ARO:3003071|mphF	100.0	299	300	1	299	299	1	299	1.2699999999999999e-225	612.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(F)	mph(F)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	I	genome	4.7412577
k141_682750_2	k141_682750	gb|ADV91011.1|ARO:3000245|RbpA	89.3	112	113	1	112	114	1	112	2.3300000000000002e-73	212.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.3512015
k141_3746948_7	k141_3746948	gb|ADV91011.1|ARO:3000245|RbpA	95.5	111	112	1	111	114	1	111	4.87e-77	221.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	12.240807
k141_2073246_3	k141_2073246	gb|ADV91011.1|ARO:3000245|RbpA	91.0	111	112	1	111	114	1	111	4.01e-76	219.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.2832987
k141_2089831_3	k141_2089831	gb|ADV91011.1|ARO:3000245|RbpA	94.6	111	112	1	111	114	1	111	3.43e-77	221.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	4.9628563
k141_4129984_4	k141_4129984	gb|ADV91011.1|ARO:3000245|RbpA	91.9	111	112	1	111	114	1	111	9.46e-75	215.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.5055418
k141_2095708_3	k141_2095708	gb|ADV91011.1|ARO:3000245|RbpA	91.0	111	112	1	111	114	1	111	5.48e-74	213.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	3.5128603
k141_1082513_2	k141_1082513	gb|ADV91011.1|ARO:3000245|RbpA	95.5	111	112	1	111	114	1	111	1.7000000000000001e-77	222.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	3.807128
k141_4835059_5	k141_4835059	gb|ADV91011.1|ARO:3000245|RbpA	98.2	111	112	1	111	114	1	111	7.19e-79	226.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	4.3503146
k141_4495656_2	k141_4495656	gb|ADV91011.1|ARO:3000245|RbpA	92.8	111	112	1	111	114	1	111	3.3e-75	216.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.7170191
k141_3144306_3	k141_3144306	gb|ADV91011.1|ARO:3000245|RbpA	90.2	112	113	1	112	114	1	112	5.93e-76	218.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.5994624
k141_1469733_3	k141_1469733	gb|ADV91011.1|ARO:3000245|RbpA	95.5	111	112	1	111	114	1	111	2.41e-77	222.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.379575
k141_1513383_2	k141_1513383	gb|ADV91011.1|ARO:3000245|RbpA	95.5	111	112	1	111	114	1	111	3.43e-77	221.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.847561
k141_3562310_2	k141_3562310	gb|ADV91011.1|ARO:3000245|RbpA	93.8	112	138	26	137	114	1	112	1.41e-76	221.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	6.837271
k141_2204670_4	k141_2204670	gb|ADV91011.1|ARO:3000245|RbpA	95.3	106	106	1	106	114	1	106	7.37e-75	215.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.540599
k141_846001_1	k141_846001	gb|ADV91011.1|ARO:3000245|RbpA	93.9	114	115	1	114	114	1	114	9.89e-80	228.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.7473572
k141_2918881_3	k141_2918881	gb|ADV91011.1|ARO:3000245|RbpA	92.0	112	113	1	112	114	1	112	2.07e-76	219.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	12.32335
k141_2927729_3	k141_2927729	gb|ADV91011.1|ARO:3000245|RbpA	91.3	69	69	1	69	114	1	69	1.23e-45	140.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.7758284
k141_2937952_2	k141_2937952	gb|ADV91011.1|ARO:3000245|RbpA	97.3	112	113	1	112	114	1	112	7.490000000000001e-79	226.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.820558
k141_3968624_15	k141_3968624	gb|ADV91011.1|ARO:3000245|RbpA	80.2	111	115	1	111	114	1	111	1.7e-62	184.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	5.267474
k141_243874_8	k141_243874	gb|ADV91011.1|ARO:3000245|RbpA	91.9	111	112	1	111	114	1	111	5.48e-74	213.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.9605956
k141_597534_1	k141_597534	gb|ADV91011.1|ARO:3000245|RbpA	80.0	65	66	1	65	114	48	112	2.13e-36	116.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	3.1436727
k141_4338473_3	k141_4338473	gb|ADV91011.1|ARO:3000245|RbpA	91.1	112	113	1	112	114	1	112	6.93e-75	216.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.8464286
k141_943871_2	k141_943871	gb|ADV91011.1|ARO:3000245|RbpA	100.0	25	25	1	25	114	1	25	9.84e-13	54.7		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	0.8680739
k141_1287443_3	k141_1287443	gb|ADV91011.1|ARO:3000245|RbpA	89.8	88	89	1	88	114	25	112	8.91e-58	171.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	3.9747345
k141_2325260_3	k141_2325260	gb|ADV91011.1|ARO:3000245|RbpA	94.6	112	113	1	112	114	1	112	4.34e-78	224.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	9.099375
k141_1990369_2	k141_1990369	gb|ADV91011.1|ARO:3000245|RbpA	92.9	112	113	1	112	114	1	112	4.88e-75	216.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	3.0747352
k141_1303549_4	k141_1303549	gb|ADV91011.1|ARO:3000245|RbpA	96.4	112	113	1	112	114	1	112	1.06e-78	225.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	3.6543694
k141_3395328_28	k141_3395328	gb|ADV91011.1|ARO:3000245|RbpA	83.9	112	113	1	112	114	1	112	6.41e-71	206.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	28.152767
k141_2723557_3	k141_2723557	gb|AAY32951.1|ARO:3002837|lnuC	98.2	164	165	1	164	164	1	164	4.2300000000000005e-123	342.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(C)	lnu(C)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	III	plasmid	6.664993
k141_3063217_1	k141_3063217	AY339985.2.gene4.p01	84.6	130	133	1	130	323	192	321	3.65e-73	219.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	14.108527
k141_2075281_3	k141_2075281	AY339985.2.gene4.p01	88.6	79	81	1	79	323	244	322	7.890000000000001e-47	150.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	5.0530972
k141_2928771_4	k141_2928771	AY339985.2.gene4.p01	85.9	78	81	1	78	323	244	321	7.72e-44	142.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	3.6102698
k141_2928771_5	k141_2928771	AY339985.2.gene4.p01	81.5	27	28	1	27	323	205	231	1.75e-09	48.1		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	3.6102698
k141_2321073_5	k141_2321073	AY339985.2.gene4.p01	84.4	32	35	1	32	323	290	321	7.67e-15	63.5		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	6.5945945
k141_2384702_1	k141_2384702	DQ336355.1.gene5.p01	94.0	100	127	1	100	254	155	254	1.68e-62	190.0		aminoglycoside	aminoglycoside__APH(3'')-Ic	APH(3'')-Ic	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes	IV	genome	3.9286835
k141_1737615_2	k141_1737615	DQ336355.1.gene5.p01	92.9	239	240	1	239	254	16	254	1.1500000000000001e-156	433.0		aminoglycoside	aminoglycoside__APH(3'')-Ic	APH(3'')-Ic	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes	IV	genome	2.5244234
k141_1705626_4	k141_1705626	P67918	100.0	305	306	1	305	305	1	305	1.2000000000000001e-217	592.0		beta_lactam	beta_lactam__ROB-1	ROB-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	9.940603
k141_3067550_1	k141_3067550	DQ393783.1.gene4.p01	100.0	27	27	1	27	263	1	27	6.45e-11	52.0		aminoglycoside	aminoglycoside__aadA15	aadA15	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	8.106011
k141_3067550_2	k141_3067550	AB777500.1.gene5.p01	99.3	275	276	1	275	275	1	275	6.17e-205	558.0		beta_lactam	beta_lactam__OXA-2	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	notassessed	genome	8.106011
k141_691410_1	k141_691410	L09756.gene.p01	99.4	348	349	1	348	641	294	641	5.21e-253	697.0		tetracycline	tetracycline__tet(S)	tet(S)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	1.7156439
k141_5111918_3	k141_5111918	YP_001445425	91.3	206	206	1	206	456	1	206	3.6700000000000005e-124	357.0		multidrug	multidrug__mdtK	mdtK	Efflux pump	MATE transporter		Yes	Yes	Yes	IV	genome	3.9615386
k141_1509315_1	k141_1509315	YP_001445425	84.1	295	297	2	296	456	162	456	3.69e-176	493.0		multidrug	multidrug__mdtK	mdtK	Efflux pump	MATE transporter		Yes	Yes	Yes	IV	genome	3.998715
k141_4771906_4	k141_4771906	ABB70054	99.7	639	640	1	639	639	1	639	0.0	1261.0		tetracycline	tetracycline__tet(M)	tet(M)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	63.634846
k141_13811_1	k141_13811	gb|CAA03986.1|ARO:3000343|tap	82.3	266	274	9	274	409	4	269	4.79e-145	411.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.0531309
k141_3515724_1	k141_3515724	gb|CAA03986.1|ARO:3000343|tap	90.4	365	366	1	365	409	1	365	1.3499999999999998e-225	619.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.0773509
k141_115025_1	k141_115025	gb|CAA03986.1|ARO:3000343|tap	86.3	160	176	1	160	409	245	404	4.27e-88	262.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.9510446
k141_4196771_1	k141_4196771	gb|CAA03986.1|ARO:3000343|tap	88.4	190	190	1	190	409	1	190	1.33e-106	310.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.2480197
k141_4969769_2	k141_4969769	gb|CAA03986.1|ARO:3000343|tap	85.5	220	221	1	220	409	189	408	2.76e-127	364.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.3316061
k141_242044_4	k141_242044	gb|CAA03986.1|ARO:3000343|tap	97.8	182	183	1	182	409	228	409	2.02e-116	335.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.617302
k141_5021884_1	k141_5021884	gb|CAA03986.1|ARO:3000343|tap	96.9	227	227	1	227	409	1	227	1.05e-145	411.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.276647
k141_958359_16	k141_958359	gb|CAA03986.1|ARO:3000343|tap	80.4	404	412	1	404	409	1	404	2.4799999999999998e-219	605.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	6.5803547
k141_1315592_5	k141_1315592	gb|CAA03986.1|ARO:3000343|tap	84.0	400	412	8	407	409	5	404	1.83e-228	629.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.3863919
k141_1374525_26	k141_1374525	AJ420072.gene.p01	99.3	407	420	13	419	407	1	407	3.69e-278	754.0		tetracycline	tetracycline__tet(33)	tet(33)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	14.888081
k141_3074549_4	k141_3074549	gi|487391485|ref|WP_001662771.1|	100.0	210	211	1	210	1037	828	1037	3.79e-126	379.0	multicomponent system	multidrug	multidrug__mdtF	mdtF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.6183765
k141_696293_1	k141_696293	gi|487391485|ref|WP_001662771.1|	100.0	327	327	1	327	1037	1	327	4.06e-214	611.0	multicomponent system	multidrug	multidrug__mdtF	mdtF	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.0059714
k141_2735508_1	k141_2735508	gi|895899849|ref|WP_049000782.1|	93.5	383	383	1	383	646	147	529	3.0900000000000003e-248	687.0	multicomponent system	macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__macB	macB	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.1435692
k141_696293_2	k141_696293	ACB17952	100.0	385	386	1	385	385	1	385	2.61e-266	722.0	multicomponent system	multidrug	multidrug__mdtE	mdtE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.0059714
k141_1377717_1	k141_1377717	BAD46890	98.6	580	581	1	580	657	78	657	0.0	1143.0		tetracycline	tetracycline__tet(Q)	tet(Q)	Antibiotic target protection			Yes	Yes	Yes	III	genome	19.243444
k141_4597283_2	k141_4597283	BAD46890	100.0	123	123	1	123	657	1	123	5.9800000000000004e-80	246.0		tetracycline	tetracycline__tet(Q)	tet(Q)	Antibiotic target protection			Yes	Yes	Yes	III	genome	13.648812
k141_697858_12	k141_697858	gi|488250641|ref|WP_002321849.1|	100.0	174	175	1	174	245	72	245	4.1799999999999995e-126	353.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(B)	erm(B)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	I	viral	8.319949
k141_3421938_5	k141_3421938	gb|AJF36617.1|ARO:3004596|erm(46)	94.4	270	271	1	270	270	1	270	3.1299999999999996e-191	523.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(46)	erm(46)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	IV	plasmid	26.316807
k141_2091347_6	k141_2091347	gb|AJF36617.1|ARO:3004596|erm(46)	96.7	91	91	1	91	270	1	91	4.64e-60	182.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(46)	erm(46)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	IV	genome	2.6638637
k141_1515307_2	k141_1515307	gb|AJF36617.1|ARO:3004596|erm(46)	97.6	165	166	1	165	270	106	270	4.03e-118	333.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(46)	erm(46)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	IV	genome	1.6445783
k141_4442118_1	k141_4442118	AJ222769.gene.p01	100.0	530	530	1	530	639	1	530	0.0	1023.0		tetracycline	tetracycline__tet(W)	tet(W)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	23.291454
k141_394615_1	k141_394615	AJ222769.gene.p01	100.0	155	156	1	155	639	485	639	4.96e-109	322.0		tetracycline	tetracycline__tet(W)	tet(W)	Antibiotic target protection			Yes	Yes	Yes	IV	genome	9.631651
k141_2743221_1	k141_2743221	AAR05762	99.7	301	302	1	301	301	1	301	1.0299999999999999e-216	590.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(A)	mph(A)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	I	plasmid	2.96423
k141_1723825_1	k141_1723825	CAP58293	99.5	406	407	1	406	406	1	406	1.7299999999999999e-277	752.0		tetracycline	tetracycline__tet(40)	tet(40)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	III	plasmid	26.48572
k141_1723825_2	k141_1723825	WP_000691758	99.8	639	640	1	639	639	1	639	0.0	1271.0		tetracycline	tetracycline__tet(O)	tet(O)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	26.48572
k141_3765982_2	k141_3765982	P14171	100.0	293	294	1	293	293	1	293	3.3000000000000003e-209	570.0		beta_lactam	beta_lactam__RCP-1	RCP-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	8.833877
k141_367272_1	k141_367272	gb|AAK99775.1|ARO:3000614|mefE	84.8	79	87	9	87	403	7	85	8.66e-40	134.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(E)	mef(E)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	III	genome	3.252464
k141_4908150_2	k141_4908150	gb|AAK99775.1|ARO:3000614|mefE	84.2	361	364	1	361	403	40	400	3.36e-210	580.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(E)	mef(E)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	III	genome	3.1486402
k141_3087754_1	k141_3087754	gi|742921897|ref|WP_039023559.1|	95.1	163	164	1	163	404	242	404	3.92e-97	285.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.537587
k141_1387503_5	k141_1387503	CAI46978	100.0	293	296	3	295	293	1	293	1.63e-205	561.0		beta_lactam	beta_lactam__Other class A beta-lactamase	Other class A beta-lactamase	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	II	plasmid	16.198492
k141_1050712_13	k141_1050712	gi|764440891|ref|WP_044366757.1|	97.3	438	439	1	438	439	1	438	9.83e-289	783.0	multicomponent system	multidrug	multidrug__tolC	tolC	Efflux pump			Yes	Yes	Yes	IV	genome	4.3871465
k141_3435377_2	k141_3435377	AF313472.2.gene15.p01	99.3	267	268	1	267	267	1	267	3.05e-201	548.0		aminoglycoside	aminoglycoside__APH(3'')-Ib	APH(3'')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes	I	plasmid	100.45446
k141_3435377_3	k141_3435377	gi|754690915|ref|WP_042068827.1|	100.0	237	237	1	237	273	1	237	3.62e-175	481.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	IV	plasmid	100.45446
k141_36864_3	k141_36864	gb|AAD01868.1|ARO:3002867|dfrF	100.0	156	158	1	156	164	1	156	1.7599999999999998e-111	312.0		trimethoprim	trimethoprim__dfrF	dfrF	Antibiotic target replacement	dihydrofolate reductase		Yes	Yes	Yes	III	plasmid	4.6173105
k141_4797289_1	k141_4797289	gb|CCP45647.1|ARO:3003955|efpA	89.7	204	205	1	204	530	1	204	1.88e-117	342.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.8297045
k141_3945557_5	k141_3945557	gb|CCP45647.1|ARO:3003955|efpA	80.7	409	424	17	424	530	43	451	9.42e-226	627.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	3.2229214
k141_229442_2	k141_229442	gb|CCP45647.1|ARO:3003955|efpA	80.6	222	223	2	222	530	309	530	1.47e-111	328.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.6685499
k141_4797476_1	k141_4797476	ABB70047	100.0	133	133	1	133	639	1	133	5.750000000000001e-85	259.0		tetracycline	tetracycline__tet(M)	tet(M)	Antibiotic target protection			Yes	Yes	Yes	IV	genome	5.745165
k141_4117153_2	k141_4117153	AF353562.gene.p01	85.6	250	251	1	250	369	120	369	3.16e-149	419.0		tetracycline	tetracycline__tet(35)	tet(35)	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.8031046
k141_1998013_2	k141_1998013	AF353562.gene.p01	80.2	268	279	1	268	369	95	362	2.89e-150	423.0		tetracycline	tetracycline__tet(35)	tet(35)	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.5066123
k141_2760512_2	k141_2760512	gb|BAL43360.1|ARO:3003745|mefC	99.8	407	408	1	407	407	1	407	1.26e-275	748.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(C)	mef(C)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	II	plasmid	5.153366
k141_2760512_3	k141_2760512	gb|BAL43359.1|ARO:3003742|mphG	99.3	294	295	1	294	294	1	294	8.500000000000001e-217	589.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(G)	mph(G)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	II	plasmid	5.153366
k141_4119556_4	k141_4119556	gi|1000898052|ref|WP_061153581.1|	100.0	214	214	1	214	390	1	214	1.11e-139	394.0	multicomponent system	multidrug	multidrug__emrA	emrA	Efflux pump			Yes	Yes	Yes	III	plasmid	2.016841
