qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_920885_3	k141_920885	gb|ADV91011.1|ARO:3000245|RbpA	94.6	111	112	1	111	114	1	111	2.41e-77	222.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.1100123
k141_4214436_4	k141_4214436	gb|ADV91011.1|ARO:3000245|RbpA	91.9	111	112	1	111	114	1	111	6.65e-75	216.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	3.3267999
k141_5887009_6	k141_5887009	gb|ADV91011.1|ARO:3000245|RbpA	93.7	111	113	1	111	114	1	111	8.76e-78	223.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	3.3385663
k141_4343011_2	k141_4343011	gb|ADV91011.1|ARO:3000245|RbpA	92.8	111	112	1	111	114	1	111	3.3e-75	216.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	3.0522134
k141_3136251_4	k141_3136251	gb|ADV91011.1|ARO:3000245|RbpA	91.1	112	113	1	112	114	1	112	1.99e-74	214.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.0198853
k141_3533646_9	k141_3533646	gb|ADV91011.1|ARO:3000245|RbpA	92.0	112	113	1	112	114	1	112	8.43e-76	218.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	41.606674
k141_2818497_4	k141_2818497	gb|ADV91011.1|ARO:3000245|RbpA	94.5	73	73	1	73	114	1	73	7.82e-50	150.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.3958603
k141_6074792_2	k141_6074792	gb|ADV91011.1|ARO:3000245|RbpA	94.6	112	113	1	112	114	1	112	7.490000000000001e-79	226.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	1.7242991
k141_388967_5	k141_388967	gb|ADV91011.1|ARO:3000245|RbpA	95.5	112	113	1	112	114	1	112	2.15e-78	224.0		rifamycin	rifamycin__RbpA	RbpA	Antibiotic target protection			Yes	Yes	Yes	IV	genome	11.681918
k141_12143_3	k141_12143	NP_044444	97.0	203	204	1	203	391	189	391	7.4e-121	346.0		chloramphenicol	chloramphenicol__cmx	cmx	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	1.0808823
k141_3293946_2	k141_3293946	AAC78336	100.0	408	409	1	408	408	1	408	1.22e-294	796.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ereA2	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	I	plasmid	1.1989189
k141_15003_17	k141_15003	gb|CAG27800.1|ARO:3003203|TLA-2	82.1	290	298	8	297	304	15	304	1.36e-175	486.0		beta_lactam	beta_lactam__TLA-2	TLA-2	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	genome	5.6867156
k141_3553034_1	k141_3553034	gb|CAG27800.1|ARO:3003203|TLA-2	90.5	84	86	2	85	304	221	304	6.87e-49	155.0		beta_lactam	beta_lactam__TLA-2	TLA-2	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	genome	1.3289037
k141_5754685_6	k141_5754685	YP_985461	82.2	230	232	1	230	274	44	273	1.2499999999999999e-135	380.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	4.8311076
k141_4373963_3	k141_4373963	YP_985461	85.7	56	57	1	56	274	1	56	4.16e-25	91.7		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	0.90751946
k141_729220_1	k141_729220	YP_985461	82.6	230	232	1	230	274	44	273	2.5199999999999998e-135	380.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	14.198163
k141_4868389_1	k141_4868389	YP_985461	81.4	210	210	1	210	274	6	215	2.02e-112	321.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	1.3434174
k141_2066964_1	k141_2066964	gi|949697184|ref|WP_057056221.1|	100.0	87	88	1	87	278	192	278	2.07e-59	181.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	III	plasmid	11.740992
k141_5347137_2	k141_5347137	AY494717.1.gene1.p01	100.0	287	288	1	287	287	1	287	1.63e-206	563.0		beta_lactam	beta_lactam__GES-5	GES	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	notassessed	plasmid	1.5641361
k141_1250188_9	k141_1250188	AGC41079.1	82.0	250	252	1	250	255	1	250	2.66e-147	410.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(H)	lnu(H)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	IV	genome	134.2644
k141_6170143_2	k141_6170143	U19459.gene.p01	80.1	211	212	1	211	212	1	211	2.08e-135	377.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__vat(B)	vat(B)	Enzymatic inactivation	streptogramin vat acetyltransferase	MLS_streptogramin	Yes	Yes	Yes	IV	genome	3.0553882
k141_4641038_3	k141_4641038	U19459.gene.p01	80.0	210	212	1	210	212	1	210	2.84e-133	371.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__vat(B)	vat(B)	Enzymatic inactivation	streptogramin vat acetyltransferase	MLS_streptogramin	Yes	Yes	Yes	IV	genome	8.80374
k141_145588_13	k141_145588	U19459.gene.p01	82.0	211	212	1	211	212	1	211	5.1199999999999996e-136	378.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__vat(B)	vat(B)	Enzymatic inactivation	streptogramin vat acetyltransferase	MLS_streptogramin	Yes	Yes	Yes	IV	genome	3.922107
k141_2891316_11	k141_2891316	gb|CCP45647.1|ARO:3003955|efpA	80.1	534	534	1	533	530	1	530	3.8899999999999994e-282	775.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	46.08342
k141_166560_2	k141_166560	gb|CCP45647.1|ARO:3003955|efpA	82.1	492	498	7	497	530	39	530	1.6600000000000002e-276	759.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	7.3148255
k141_3095453_2	k141_3095453	gb|CCP45647.1|ARO:3003955|efpA	82.2	484	484	1	483	530	47	530	4.0800000000000004e-271	744.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.2483735
k141_4031468_1	k141_4031468	gb|CCP45647.1|ARO:3003955|efpA	81.4	338	342	5	342	530	39	376	1.03e-188	530.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.4487472
k141_5352781_4	k141_5352781	YP_970399	80.2	273	275	1	273	274	1	273	6.7e-156	434.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	4.202077
k141_1346538_3	k141_1346538	YP_970399	92.0	25	27	3	27	274	5	29	1.26e-10	51.2		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	3.0620549
k141_3126217_1	k141_3126217	YP_970399	84.2	38	41	1	38	274	235	272	5.59e-18	72.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	0.45045045
k141_3199580_2	k141_3199580	YP_970399	88.9	27	27	1	27	274	1	27	1.61e-09	48.1		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	0.3499062
k141_844411_2	k141_844411	FJ381668.1.gene1.p01	100.0	43	43	1	43	263	1	43	3.4300000000000004e-21	80.5		aminoglycoside	aminoglycoside__aadA12	aadA12	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	II	genome	1.6330974
k141_1672678_5	k141_1672678	gb|AAL59753.1|ARO:3000412|sul2	100.0	271	272	1	271	271	1	271	3.6299999999999998e-186	510.0		sulfonamide	sulfonamide__sul2	sul2	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	notassessed	plasmid	10.285233
k141_1673314_2	k141_1673314	gb|ABW91178.1|ARO:3002613|aadA13	99.6	261	262	1	261	265	5	265	2.02e-188	515.0		aminoglycoside	aminoglycoside__aadA13	aadA13	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	6.9976864
k141_3488973_5	k141_3488973	gb|ABW91178.1|ARO:3002613|aadA13	100.0	21	22	1	21	265	245	265	4.42e-09	46.6		aminoglycoside	aminoglycoside__aadA13	aadA13	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	1.6590503
k141_4952250_1	k141_4952250	gi|946849325|ref|WP_055772372.1|	82.0	50	55	1	50	1048	989	1038	3.23e-20	80.1	multicomponent system	multidrug	multidrug__smeE	smeE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	0.6244344
k141_4954678_1	k141_4954678	CAC47932	100.0	388	389	1	388	388	1	388	3.71e-288	778.0		tetracycline	tetracycline__tetX2	tet(X)	Enzymatic inactivation			Yes	Yes	Yes	IV	plasmid	8.09111
k141_862524_1	k141_862524	ZP_03941859	80.6	36	47	2	37	288	13	48	3.89e-13	59.3		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	12.771997
k141_4152564_2	k141_4152564	gi|446136270|ref|WP_000214125.1|	99.8	404	405	1	404	404	1	404	4.25e-277	751.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.926143
k141_4156997_2	k141_4156997	gi|496592990|ref|WP_009288847.1|	97.5	408	409	1	408	408	1	408	2.02e-277	752.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	plasmid	4.7984567
k141_1701699_21	k141_1701699	U41471.1.gene1.p01	86.8	159	156	1	155	195	37	195	3.29e-102	290.0		aminoglycoside	aminoglycoside__AAC(2')-Ib	AAC(2')-Ib	Enzymatic inactivation	Acetyltransferases	AAC(2')	Yes	Yes	Yes	IV	genome	9.751953
k141_6215250_5	k141_6215250	gb|AAA88548.1|ARO:3002597|AAC(6')-Ie-APH(2'')-Ia	97.1	70	71	1	70	479	1	70	8.46e-44	145.0		aminoglycoside	aminoglycoside__AAC(6')-Ie-APH(2'')-Ia	AAC(6')-Ie-APH(2'')-Ia	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	I	genome	2.3000846
k141_4574152_1	k141_4574152	gb|ACJ63262.1|ARO:3003107|mefB	97.3	409	410	1	409	409	1	409	3.5400000000000003e-283	767.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	plasmid	19.110353
k141_4602829_3	k141_4602829	gb|ACJ63262.1|ARO:3003107|mefB	90.9	44	44	1	44	409	1	44	7.149999999999999e-23	86.7		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	genome	4.6525564
k141_104130_2	k141_104130	gb|ACJ63262.1|ARO:3003107|mefB	90.5	400	401	1	400	409	7	406	1.77e-260	709.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	genome	36.877636
k141_5888347_7	k141_5888347	gb|ACJ63262.1|ARO:3003107|mefB	85.1	67	68	1	67	409	340	406	2.0200000000000002e-35	121.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	genome	3.896378
k141_5888425_7	k141_5888425	gb|ACJ63262.1|ARO:3003107|mefB	86.6	67	68	1	67	409	340	406	7.420000000000001e-36	122.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	genome	4.4457574
k141_6321541_4	k141_6321541	gb|ACJ63262.1|ARO:3003107|mefB	88.7	53	53	1	53	409	1	53	2.26e-25	94.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	genome	11.104833
k141_164999_1	k141_164999	gb|ACJ63262.1|ARO:3003107|mefB	90.6	53	53	1	53	409	1	53	1.6700000000000002e-26	97.1		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	genome	45.74021
k141_5628088_2	k141_5628088	gb|ACJ63262.1|ARO:3003107|mefB	90.1	385	385	1	385	409	1	385	3.03e-250	682.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	genome	7.4058857
k141_715912_1	k141_715912	gb|ACJ63262.1|ARO:3003107|mefB	93.7	190	192	2	191	409	220	409	1.43e-121	348.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	plasmid	2.8539467
k141_5217874_1	k141_5217874	gb|ACJ63262.1|ARO:3003107|mefB	95.3	232	233	1	232	409	178	409	5.84e-154	432.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	plasmid	6.5454545
k141_1711844_1	k141_1711844	Q5P6K4	84.0	25	33	6	30	274	9	33	5.04e-08	44.3		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	1.7593936
k141_1304818_13	k141_1304818	YP_001389621	81.9	210	212	2	211	212	3	212	2.43e-134	374.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__vat(B)	vat(B)	Enzymatic inactivation	streptogramin vat acetyltransferase	MLS_streptogramin	Yes	Yes	Yes	III	genome	22.887018
k141_5547583_1	k141_5547583	YP_001389621	83.9	93	94	2	94	212	3	95	6.17e-59	178.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__vat(B)	vat(B)	Enzymatic inactivation	streptogramin vat acetyltransferase	MLS_streptogramin	Yes	Yes	Yes	III	genome	1.4304087
k141_4586364_2	k141_4586364	Z21523.gene.p01	98.6	657	658	1	657	657	1	657	0.0	1287.0		tetracycline	tetracycline__tet(Q)	tet(Q)	Antibiotic target protection			Yes	Yes	Yes	III	genome	1.1624537
k141_4588172_6	k141_4588172	EU675686.2.gene7.p01	100.0	27	27	1	27	121	1	27	4.42e-13	55.8		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	2.6322544
k141_3364518_3	k141_3364518	EU675686.2.gene7.p01	100.0	27	27	1	27	121	1	27	4.42e-13	55.8		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	15.220967
k141_6229467_12	k141_6229467	gb|AAP43110.2|ARO:3003923|oqxB	80.1	267	286	1	267	1050	775	1041	2.5699999999999998e-138	414.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	1.5896682
k141_6230316_3	k141_6230316	gi|730661043|ref|WP_034065992.1|	99.0	404	405	1	404	404	1	404	1.27e-278	755.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	6.5607305
k141_1549275_1	k141_1549275	gi|730661043|ref|WP_034065992.1|	98.4	123	123	1	123	404	1	123	5.87e-73	221.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.625
k141_314557_1	k141_314557	gi|730661043|ref|WP_034065992.1|	93.7	365	367	1	365	404	39	403	3.11e-237	649.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	1.4453912
k141_6230316_7	k141_6230316	AF133140.gene.p01	96.0	321	321	1	321	391	1	321	2.49e-214	588.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	6.5607305
k141_261050_3	k141_261050	AF133140.gene.p01	99.7	325	325	1	325	391	1	325	2.2299999999999998e-225	616.0		tetracycline	tetracycline__tet(G)	tet(G)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	3.9275093
k141_2549925_2	k141_2549925	gb|CAA03986.1|ARO:3000343|tap	83.1	77	80	2	78	409	331	407	2.29e-36	124.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	0.81302875
k141_5144521_37	k141_5144521	gb|CAA03986.1|ARO:3000343|tap	88.7	408	410	1	408	409	1	408	4.5100000000000006e-247	676.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	9.464963
k141_2858185_1	k141_2858185	gb|CAA03986.1|ARO:3000343|tap	81.8	165	165	1	165	409	1	165	9.26e-84	251.0		multidrug	multidrug__tap	tap	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.132522
k141_3364518_1	k141_3364518	ZP_03028124	100.0	267	268	1	267	335	69	335	2.11e-190	523.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	plasmid	15.220967
k141_3364518_2	k141_3364518	gb|AAC44316.1|ARO:3005010|qacEdelta1	100.0	115	116	1	115	115	1	115	3.57e-78	224.0		multidrug	multidrug__qacEdelta1								IV	plasmid	15.220967
k141_3782567_22	k141_3782567	YP_002552549	80.3	274	275	1	274	274	1	274	3.87e-155	432.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	9.327117
k141_563754_3	k141_563754	YP_002552549	90.9	274	275	1	274	274	1	274	1.05e-175	484.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	1.6530533
k141_3087509_1	k141_3087509	YP_002552549	84.3	274	304	30	303	274	1	274	7.599999999999999e-165	457.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	1.6289157
k141_3970309_5	k141_3970309	YP_002552549	87.5	273	275	1	273	274	1	273	2.2699999999999997e-170	470.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	5.9449377
k141_4028903_10	k141_4028903	YP_002552549	80.3	269	270	1	269	274	6	274	4.5100000000000004e-155	431.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	14.2422085
k141_2967104_3	k141_2967104	gb|ABL14266|ARO:3004856|SCO-1	100.0	288	289	1	288	288	1	288	9.78e-204	556.0		beta_lactam	beta_lactam__SCO-1	SCO-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	I	plasmid	1.4265021
k141_5432881_4	k141_5432881	AB104852.1.gene6.p01	100.0	278	279	1	278	279	2	279	2.04e-198	541.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	notassessed	plasmid	25.321579
k141_3379184_1	k141_3379184	AY758206.1.gene5.p01	99.3	281	282	1	281	281	1	281	5.45e-202	551.0		aminoglycoside	aminoglycoside__aadA11	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	genome	1.4547414
k141_1335645_2	k141_1335645	gb|AAG05915.1|ARO:3004074|MuxB	91.9	37	38	1	37	1043	983	1019	1.75e-16	68.6	multicomponent system	multidrug	multidrug__MuxB	MuxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	0.96987367
k141_6389441_3	k141_6389441	gb|AAG05915.1|ARO:3004074|MuxB	85.9	71	74	4	74	1043	418	488	7.149999999999999e-30	108.0	multicomponent system	multidrug	multidrug__MuxB	MuxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.267275
k141_2158401_1	k141_2158401	ABV82120	100.0	215	215	1	215	639	1	215	1.3e-145	418.0		tetracycline	tetracycline__tet(32)	tet(32)	Antibiotic target protection			Yes	Yes	Yes	III	genome	4.3343916
k141_6262899_3	k141_6262899	gi|7715978|gb|AAF68230.1|AF203972_3	100.0	45	45	1	45	266	1	45	3.05e-25	91.3		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(F)	erm(F)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	III	plasmid	27.52174
k141_3617917_2	k141_3617917	gi|7715978|gb|AAF68230.1|AF203972_3	100.0	45	45	1	45	266	1	45	3.05e-25	91.3		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(F)	erm(F)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	III	genome	7.6208277
k141_5850946_2	k141_5850946	AF324833.1.gene1.p01	100.0	299	300	1	299	299	1	299	2.95e-215	586.0		beta_lactam	beta_lactam__VEB-9	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	I	plasmid	6.735422
k141_5036525_1	k141_5036525	M15332.gene.p01	96.7	92	92	1	92	244	1	92	4.84e-62	187.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(G)	erm(G)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	III	genome	3.0606394
k141_1893835_1	k141_1893835	M15332.gene.p01	100.0	44	44	1	44	244	1	44	1.2800000000000001e-26	94.4		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(G)	erm(G)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	III	genome	6.420382
k141_757562_1	k141_757562	M15332.gene.p01	100.0	44	44	1	44	244	1	44	1.2800000000000001e-26	94.4		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(G)	erm(G)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	III	plasmid	14.45401
k141_2993883_2	k141_2993883	gb|AET35493.1|ARO:3001777|OXA-347	100.0	274	275	1	274	274	1	274	1.0600000000000001e-200	547.0		beta_lactam	beta_lactam__OXA-347	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	II	genome	1.8168889
k141_117436_1	k141_117436	gi|951161669|ref|WP_057641377.1|	82.1	140	158	1	140	1048	897	1036	3.6899999999999996e-67	218.0	multicomponent system	multidrug	multidrug__smeE	smeE	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.2798812
