qseqid	contig	SARG.Seq.ID	pident	length	qlen	qstart	qend	slen	sstart	send	evalue	bitscore	Tag	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S	rank	location	coverage
k141_2209750_2	k141_2209750	gi|983204316|ref|WP_060470352.1|	99.5	405	406	1	405	405	1	405	3.94e-278	754.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	II	plasmid	4.205914
k141_3300338_3	k141_3300338	AAY68306	100.0	38	38	1	38	405	1	38	1.17e-19	77.4		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mel	mel	Antibiotic target protection	ABC-F ATP-binding cassette ribosomal protection protein		Yes	Yes	Yes	III	genome	1.6281075
k141_2759716_10	k141_2759716	YP_002890644	94.5	274	275	1	274	274	1	274	9.62e-188	514.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	29.434702
k141_29691_3	k141_29691	AM087411.1.gene3.p01	100.0	281	296	15	295	281	1	281	3.35e-202	552.0		aminoglycoside	aminoglycoside__aadA6	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	I	genome	6.463572
k141_2493198_3	k141_2493198	gb|AAA88548.1|ARO:3002597|AAC(6')-Ie-APH(2'')-Ia	100.0	350	350	1	350	479	1	350	1.5799999999999998e-262	715.0		aminoglycoside	aminoglycoside__AAC(6')-Ie-APH(2'')-Ia	AAC(6')-Ie-APH(2'')-Ia	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	I	plasmid	3.9184077
k141_169142_2	k141_169142	gb|AAA88548.1|ARO:3002597|AAC(6')-Ie-APH(2'')-Ia	100.0	133	134	1	133	479	347	479	5.9899999999999996e-93	275.0		aminoglycoside	aminoglycoside__AAC(6')-Ie-APH(2'')-Ia	AAC(6')-Ie-APH(2'')-Ia	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	I	genome	1.9954853
k141_3586640_2	k141_3586640	YP_002850805	99.3	576	577	1	576	652	77	652	0.0	1111.0		tetracycline	tetracycline__tetB(P)	tetB(P)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	1.307414
k141_2129850_2	k141_2129850	YP_002850805	97.5	161	161	1	161	652	1	161	1.2899999999999999e-101	303.0		tetracycline	tetracycline__tetB(P)	tetB(P)	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	1.7710605
k141_36448_1	k141_36448	NP_934523	86.0	164	165	1	164	456	1	164	3.68e-88	263.0		multidrug	multidrug__mdtK	mdtK	Efflux pump	MATE transporter		Yes	Yes	Yes	IV	genome	1.1537515
k141_2498297_12	k141_2498297	YP_002552549	81.4	274	275	1	274	274	1	274	3.48e-158	439.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	16.527597
k141_398923_11	k141_398923	YP_002552549	80.3	274	275	1	274	274	1	274	4.25e-159	442.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	5.019947
k141_1129475_5	k141_1129475	gi|38231197|gb|AAR14532.1|	100.0	260	261	1	260	263	4	263	1.48e-187	513.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	II	genome	11.777616
k141_3044566_1	k141_3044566	AY536519.1.gene1.p01	100.0	299	300	1	299	299	1	299	1.46e-215	587.0		beta_lactam	beta_lactam__VEB-3	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	I	plasmid	10.2776985
k141_4145945_79	k141_4145945	AF319779.2.orf0.gene.p01	97.0	266	267	1	266	266	1	266	5.8100000000000004e-185	506.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(35)	erm(35)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	IV	genome	5.762027
k141_661934_1	k141_661934	AF319779.2.orf0.gene.p01	86.5	52	52	1	52	266	1	52	1.38e-26	95.1		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(35)	erm(35)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	IV	genome	3.4799583
k141_2782469_1	k141_2782469	gi|692128548|ref|WP_032084014.1|	98.8	82	82	1	82	406	1	82	2.24e-51	164.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ere(A)	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	I	plasmid	9.208186
k141_2782469_2	k141_2782469	AF043381.1.gene2.p01	100.0	195	198	3	197	203	9	203	1.7500000000000002e-144	399.0		aminoglycoside	aminoglycoside__AAC(6')-Ib9	AAC(6')-Ib7-9-10	Enzymatic inactivation	Acetyltransferases	AAC(6')	Yes	Yes	Yes	I	plasmid	9.208186
k141_2782469_3	k141_2782469	AY115475.1.gene2.p01	99.6	266	267	1	266	266	1	266	2.2999999999999998e-191	523.0		beta_lactam	beta_lactam__OXA-10	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	IV	plasmid	9.208186
k141_606319_5	k141_606319	AAK14791	100.0	260	261	1	260	260	1	260	1.19e-190	520.0		beta_lactam	beta_lactam__NPS-1	NPS-1	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	I	genome	26.961174
k141_2246461_2	k141_2246461	gb|ADP36409.1|ARO:3003730|Bifidobacteria	93.7	158	159	2	159	1107	6	163	5.87e-104	319.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	1.4227482
k141_3401194_1	k141_3401194	gb|ADP36409.1|ARO:3003730|Bifidobacteria	80.9	392	391	1	391	1107	685	1076	1.31e-215	620.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	1.3834146
k141_2940531_1	k141_2940531	gb|ADP36409.1|ARO:3003730|Bifidobacteria	89.8	499	504	6	504	1107	9	507	0.0	963.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	2.892944
k141_214674_1	k141_214674	gb|ADP36409.1|ARO:3003730|Bifidobacteria	89.1	442	450	10	450	1107	1	442	1.3199999999999999e-298	835.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	2.9177833
k141_3251323_1	k141_3251323	gb|ADP36409.1|ARO:3003730|Bifidobacteria	88.0	566	562	1	562	1107	280	845	0.0	1061.0		mupirocin	mupirocin__Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Bifidobacteria intrinsic ileS conferring resistance to mupirocin	Antibiotic target alteration			Yes	Yes	Yes	IV	genome	2.2353706
k141_4161782_3	k141_4161782	YP_002418004	83.8	154	155	1	154	154	1	154	5.8399999999999996e-98	277.0		tetracycline	tetracycline__tet(34)	tet(34)	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	1.2015177
k141_3064301_4	k141_3064301	YP_981592	80.9	277	278	1	277	277	1	277	2.07e-156	435.0		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	2.3168004
k141_3336799_2	k141_3336799	gb|AAP43110.2|ARO:3003923|oqxB	81.7	328	351	2	329	1050	713	1040	9.89e-179	522.0	multicomponent system	multidrug	multidrug__oqxB	oqxB	Efflux pump	RND family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	1.1337907
k141_3354912_1	k141_3354912	gi|928829007|ref|WP_053887338.1|	100.0	53	53	1	53	397	1	53	2.8699999999999997e-30	107.0	multicomponent system	multidrug	multidrug__Escherichia coli acrA	Escherichia coli acrA	Efflux pump			Yes	Yes	Yes	III	genome	1.4739884
k141_4185591_1	k141_4185591	gb|AAY32951.1|ARO:3002837|lnuC	98.2	164	165	1	164	164	1	164	4.2300000000000005e-123	342.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(C)	lnu(C)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	III	plasmid	5.3835616
k141_1455015_2	k141_1455015	ABE98197	100.0	218	219	1	218	218	1	218	3.42e-112	318.0		quinolone	quinolone__QnrS2	QnrS family	Antibiotic target protection			Yes	Yes	Yes	I	plasmid	12.248574
k141_2560804_3	k141_2560804	gi|749030947|ref|WP_040078663.1|	80.3	157	158	1	157	301	145	301	2.3399999999999998e-91	266.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(A)	mph(A)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	I	genome	2.7444575
k141_647274_2	k141_647274	gb|CCP45647.1|ARO:3003955|efpA	82.0	473	473	1	472	530	58	530	1.02e-261	720.0		multidrug	multidrug__efpA	efpA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	4.1422095
k141_2839890_2	k141_2839890	AF458080.1.gene3.p01	100.0	419	420	1	419	419	1	419	6.599999999999999e-300	810.0		chloramphenicol	chloramphenicol__cmlA5	cmlA	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	I	plasmid	40.07641
k141_2839890_4	k141_2839890	ZP_03028124	100.0	263	264	1	263	335	73	335	6.97e-188	516.0		aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes	IV	plasmid	40.07641
k141_2847136_20	k141_2847136	gb|AAL59753.1|ARO:3000412|sul2	100.0	271	272	1	271	271	1	271	3.6299999999999998e-186	510.0		sulfonamide	sulfonamide__sul2	sul2	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	notassessed	plasmid	21.044874
k141_382266_4	k141_382266	BAC67144	100.0	396	397	1	396	396	1	396	6.26e-275	745.0		tetracycline	tetracycline__tet(C)	tet(C)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	53.97944
k141_2308464_1	k141_2308464	gi|730661043|ref|WP_034065992.1|	93.9	228	229	1	228	404	1	228	6.38e-144	406.0		florfenicol	florfenicol__floR	floR	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	2.8402061
k141_2308464_2	k141_2308464	AY339985.2.gene4.p01	87.2	133	136	1	133	323	189	321	1.8200000000000003e-79	236.0		sulfonamide	sulfonamide__sul1	sul1	Antibiotic target replacement	dihydropteroate synthase		Yes	Yes	Yes	IV	plasmid	2.8402061
k141_385605_4	k141_385605	L09756.gene.p01	100.0	22	22	1	22	641	1	22	6.12e-09	46.2		tetracycline	tetracycline__tet(S)	tet(S)	Antibiotic target protection			Yes	Yes	Yes	IV	genome	2.0858855
k141_673748_8	k141_673748	gb|AEM62764.1|ARO:3002802|QnrVC5	100.0	218	219	1	218	218	1	218	1.45e-80	238.0		quinolone	quinolone__QnrVC5	QnrVC family	Antibiotic target protection			Yes	Yes	Yes	IV	plasmid	3.1957414
k141_673748_9	k141_673748	gb|BAD88719.1|ARO:3005084|dfrA31	100.0	157	158	1	157	157	1	157	6.09e-115	320.0		trimethoprim	trimethoprim__dfrA6	dfrA6	Antibiotic target replacement	dihydrofolate reductase					IV	plasmid	3.1957414
k141_114204_2	k141_114204	AF313472.2.gene15.p01	99.6	267	268	1	267	267	1	267	1.06e-201	549.0		aminoglycoside	aminoglycoside__APH(3'')-Ib	APH(3'')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes	I	plasmid	8.259552
k141_114204_3	k141_114204	CAM88415	99.3	278	279	1	278	278	1	278	2.23e-204	556.0		aminoglycoside	aminoglycoside__APH(6)-Id	APH(6)-Id	Enzymatic inactivation	Phosphotransferases	APH(6)	Yes	Yes	Yes	I	plasmid	8.259552
k141_1482034_1	k141_1482034	AF317511.1.gene5.p01	98.9	266	267	1	266	266	1	266	6.65e-200	544.0		beta_lactam	beta_lactam__OXA-46	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	III	genome	0.78704613
k141_3937482_3	k141_3937482	gb|AAK76136.1|ARO:3000025|patB	80.7	150	151	1	150	588	439	588	2.4200000000000002e-79	244.0	multicomponent system	multidrug	multidrug__patB	patB	Efflux pump	ABC family antibiotic efflux pump		Yes	Yes	Yes	IV	genome	2.081169
k141_4241575_2	k141_4241575	AF409092.1.gene1.p01	98.6	288	289	1	288	288	1	288	4.9799999999999994e-197	539.0		beta_lactam	beta_lactam__CARB-7	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	4.616802
k141_2327284_1	k141_2327284	Q8DF90	96.2	105	105	1	105	154	1	105	7.54e-74	214.0		tetracycline	tetracycline__tet(34)	tet(34)	Enzymatic inactivation			Yes	Yes	Yes	IV	genome	2.2931035
k141_2607787_3	k141_2607787	gb|ACS83559.1|ARO:3004601|LnuP	100.0	166	167	1	166	166	1	166	2.75e-129	357.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(P)	lnu(P)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	III	genome	2.50291
k141_3140698_1	k141_3140698	AAA27431	98.9	266	267	1	266	266	1	266	6.58e-191	521.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__erm(F)	erm(F)	Antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase		Yes	Yes	Yes	II	plasmid	3.1724331
k141_3140698_2	k141_3140698	gb|AET35493.1|ARO:3001777|OXA-347	100.0	155	156	1	155	274	120	274	1.2500000000000001e-110	314.0		beta_lactam	beta_lactam__OXA-347	OXA	Enzymatic inactivation	Class D beta-lactamase		Yes	Yes	Yes	II	plasmid	3.1724331
k141_3708648_1	k141_3708648	U19459.gene.p01	84.4	128	128	1	128	212	1	128	7.11e-84	243.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__vat(B)	vat(B)	Enzymatic inactivation	streptogramin vat acetyltransferase	MLS_streptogramin	Yes	Yes	Yes	IV	genome	1.1666666
k141_3708648_2	k141_3708648	gb|ABR14060.1|ARO:3002838|lnuD	81.7	164	165	1	164	164	1	164	1.34e-101	287.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__lnu(D)	lnu(D)	Enzymatic inactivation	lincosamide nucleotidyltransferase (LNU)	MLS_lincosamide	Yes	Yes	Yes	III	genome	1.1666666
k141_964182_1	k141_964182	AF472622.2.gene1.p01	99.5	219	220	1	219	321	103	321	1.32e-154	430.0		beta_lactam	beta_lactam__CfxA3	CfxA	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	plasmid	2.850571
k141_1235936_3	k141_1235936	EAS48788	80.6	36	40	2	37	296	233	268	1.63e-14	62.8		bacitracin	bacitracin__bacA	bacA	Antibiotic target alteration	undecaprenyl pyrophosphate		Yes	Yes	Yes	IV	genome	1.4423077
k141_3422992_1	k141_3422992	gb|WP_148044424.1|ARO:3006964|PAU-1	96.2	236	268	33	268	293	1	236	2e-162	451.0		beta_lactam	beta_lactam__PAU-1								IV	plasmid	1.3395872
k141_2900185_2	k141_2900185	BAD46890	98.3	637	637	1	637	657	17	653	0.0	1245.0		tetracycline	tetracycline__tet(Q)	tet(Q)	Antibiotic target protection			Yes	Yes	Yes	III	genome	3.3846297
k141_3968550_1	k141_3968550	P30898	99.6	244	244	1	244	296	1	244	2.24e-174	480.0		beta_lactam	beta_lactam__CblA-1	CblA-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	III	genome	0.84962964
k141_1522497_19	k141_1522497	gb|BAL43360.1|ARO:3003745|mefC	99.8	407	408	1	407	407	1	407	1.26e-275	748.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(C)	mef(C)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	II	plasmid	3.3821223
k141_1522497_20	k141_1522497	gb|BAL43359.1|ARO:3003742|mphG	99.3	294	295	1	294	294	1	294	8.500000000000001e-217	589.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mph(G)	mph(G)	Enzymatic inactivation	phosphorylases	MLS_macrolide	Yes	Yes	Yes	II	plasmid	3.3821223
k141_2363660_1	k141_2363660	AAC78336	100.0	408	409	1	408	408	1	408	1.22e-294	796.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__ereA2	ere(A)	Enzymatic inactivation	macrolide esterase	MLS_macrolide	Yes	Yes	Yes	I	plasmid	13.697289
k141_3450147_1	k141_3450147	gb|ACJ63262.1|ARO:3003107|mefB	98.2	57	57	1	57	409	286	342	1.98e-31	110.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	plasmid	1.2530364
k141_3450147_2	k141_3450147	gb|ACJ63262.1|ARO:3003107|mefB	98.9	264	266	1	264	409	1	264	1.08e-179	499.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	plasmid	1.2530364
k141_4077721_1	k141_4077721	gb|ACJ63262.1|ARO:3003107|mefB	90.3	402	403	1	402	409	8	409	1.06e-257	702.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(B)	mef(B)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	I	genome	1.7816483
k141_1858498_1	k141_1858498	Q52360	100.0	50	51	1	50	641	592	641	5.790000000000001e-29	104.0		tetracycline	tetracycline__tet(Q)	tet(Q)	Antibiotic target protection			Yes	Yes	Yes	III	genome	2.4768236
k141_2986625_2	k141_2986625	Q52360	97.9	47	58	1	47	641	592	638	2.1700000000000002e-26	97.8		tetracycline	tetracycline__tet(Q)	tet(Q)	Antibiotic target protection			Yes	Yes	Yes	III	genome	2.1917326
k141_1873158_1	k141_1873158	gi|948080602|ref|WP_056739344.1|	82.9	41	41	1	41	1049	1	41	4.22e-17	70.5	multicomponent system	multidrug	multidrug__MexB	MexB	Efflux pump			Yes	Yes	Yes	IV	genome	17.216856
k141_1558595_2	k141_1558595	gb|AAA27459.1|ARO:3004683|aadS	100.0	287	288	1	287	287	1	287	1.93e-214	583.0		aminoglycoside	aminoglycoside__aadS	aadS	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes	II	plasmid	1.5
k141_2129850_1	k141_2129850	BAB71966	100.0	229	230	1	229	420	192	420	7.25e-159	445.0		tetracycline	tetracycline__tetA(P)	tetA(P)	Efflux pump	MFS family antibiotic efflux pump		Yes	Yes	Yes	IV	plasmid	1.7710605
k141_2401432_1	k141_2401432	gb|AAF74725.1|ARO:3004659|Mef(En2)	99.2	357	358	1	357	401	45	401	3.0999999999999995e-250	681.0		macrolide-lincosamide-streptogramin	macrolide-lincosamide-streptogramin__mef(En2)	mef(En2)	Efflux pump	MFS family antibiotic efflux pump	MLS_macrolide	Yes	Yes	Yes	III	genome	1.3656164
k141_2687623_1	k141_2687623	BAE71359	89.1	311	354	40	350	329	19	329	2.68e-198	546.0		beta_lactam	beta_lactam__CARB-3	CARB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes	IV	genome	4.9228687
